hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 216.235, -33.5879, 216.235, -153.589, 216.233, 86.4119, 2.51052E-010, 90.0633, 41.1209, 124.19, 41.1209, 4.1894, 41.1209, -115.81, 0.000431979, 100.693
2, 0.00000, 217.552, -33.277, 217.551, -153.278, 217.549, 86.7228, 2.08014E-010, 89.9085, 37.4461, 124.623, 37.446, 4.62212, 37.446, -115.377, 0.000358641, 100.5
3, 0.00000, 218.461, -33.0606, 218.461, -153.061, 218.459, 86.9392, 1.80319E-010, 89.7901, 34.8958, 124.913, 34.8958, 4.91235, 34.8957, -115.087, 0.000311942, 100.335
4, 0.00000, 218.655, -33.0167, 218.654, -153.017, 218.653, 86.9831, 1.74861E-010, 89.8035, 34.3683, 124.966, 34.3683, 4.96512, 34.3683, -115.034, 0.000302547, 100.308
5, 0.00000, 218.776, -32.9874, 218.776, -152.988, 218.774, 87.0124, 1.71432E-010, 89.7359, 34.0252, 125.012, 34.0252, 5.01099, 34.0251, -114.988, 0.000296684, 100.274
6, 0.00000, 218.833, -32.8481, 218.833, -152.849, 218.831, 87.1517, 1.86552E-010, 90.2249, 35.6012, 125.068, 35.6012, 5.06734, 35.6012, -114.932, 0.000322434, 100.781
7, 0.00000, 220.553, -31.8001, 220.553, -151.801, 220.551, 88.1997, 2.08787E-010, 92.3078, 38.1465, 125.8, 38.1464, 5.79942, 38.1464, -114.2, 0.000360167, 102.888
8, 0.00000, 224.211, -29.7132, 224.21, -149.714, 224.209, 90.2867, 1.92592E-010, 95.4006, 37.2249, 127.622, 37.2249, 7.62148, 37.2248, -112.378, 0.000332647, 105.91
9, 0.00000, 225.393, -28.3318, 225.393, -148.332, 225.391, 91.668, 2.15252E-010, 98.0253, 39.7095, 128.692, 39.7094, 8.69165, 39.7094, -111.308, 0.000371367, 108.541
10, 0.00000, 225.18, -27.5697, 225.179, -147.57, 225.177, 92.4301, 2.59166E-010, 99.9111, 43.7433, 129.141, 43.7432, 9.14064, 43.7432, -110.859, 0.000445701, 110.488
11, 0.00000, 225.188, -27.1895, 225.187, -147.19, 225.185, 92.8104, 2.73427E-010, 100.755, 44.9783, 129.412, 44.9783, 9.411, 44.9782, -110.588, 0.000469676, 111.324
12, 0.00000, 223.952, -27.5586, 223.951, -147.559, 223.949, 92.4412, 3.21527E-010, 100.721, 48.7623, 128.884, 48.7622, 8.8834, 48.7621, -111.116, 0.000551578, 111.351
13, 0.00000, 222.281, -28.5211, 222.279, -148.522, 222.277, 91.4787, 3.66186E-010, 99.7374, 51.8967, 127.806, 51.8967, 7.80566, 51.8966, -112.193, 0.000627362, 110.363
