hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.662, -33.4424, 217.661, -153.443, 217.659, 86.5574, 4.55264E-010, 91.2953, 77.3247, 124.083, 77.3247, 4.08224, 77.3246, -115.917, 0.000765968, 101.35
2, 0.00000, 218.848, -33.1434, 218.847, -153.144, 218.846, 86.8564, 3.80244E-010, 90.8608, 70.4206, 124.488, 70.4206, 4.48787, 70.4205, -115.512, 0.000636733, 101.197
3, 0.00000, 219.67, -32.9355, 219.669, -152.936, 219.667, 87.0643, 3.32042E-010, 90.5006, 65.6191, 124.787, 65.6191, 4.78612, 65.619, -115.213, 0.000554262, 101.065
4, 0.00000, 219.849, -32.8935, 219.848, -152.894, 219.847, 87.1063, 3.21563E-010, 90.7654, 64.6131, 124.892, 64.6131, 4.8916, 64.613, -115.108, 0.000537478, 101.044
5, 0.00000, 219.958, -32.8653, 219.957, -152.866, 219.955, 87.1346, 3.14928E-010, 90.6687, 63.9677, 124.925, 63.9677, 4.92476, 63.9676, -115.075, 0.000527169, 101.015
6, 0.00000, 220.157, -32.4934, 220.157, -152.494, 220.155, 87.5064, 2.19603E-010, 91.5572, 56.6792, 120.838, 56.6792, 0.837576, 56.679, -119.162, 0.000363297, 101.959
7, 0.00000, 222.354, -30.4099, 222.354, -150.411, 222.352, 89.5899, 3.39218E-010, -83.3247, 27.8782, 66.5105, 27.878, -53.4905, 27.8778, -173.491, 0.00058861, -73.8887
8, 0.00000, 226.481, -26.7707, 226.48, -146.771, 226.479, 93.2292, 1.23254E-009, -77.4413, 83.2698, -7.587, 83.2702, -127.588, 83.2711, 112.412, 0.00210396, -67.7199
9, 0.00000, 228.079, -24.1764, 228.078, -144.177, 228.077, 95.8235, 2.00958E-009, -72.4714, 140.38, -11.9958, 140.381, -131.996, 140.382, 108.004, 0.00343051, -62.6951
10, 0.00000, 228.217, -22.5536, 228.216, -142.554, 228.214, 97.4464, 2.71012E-009, -68.8979, 177.142, -11.7808, 177.143, -131.782, 177.145, 108.219, 0.0046201, -59.0886
11, 0.00000, 228.348, -21.803, 228.347, -141.804, 228.345, 98.197, 3.01614E-009, -67.3522, 193.936, -11.6405, 193.938, -131.641, 193.94, 108.359, 0.00514233, -57.5295
12, 0.00000, 227.266, -22.1792, 227.265, -142.18, 227.263, 97.8208, 3.17787E-009, -67.3855, 186.393, -10.6217, 186.394, -130.623, 186.396, 109.378, 0.00541606, -57.563
13, 0.00000, 225.611, -23.6546, 225.61, -143.655, 225.608, 96.3454, 2.90599E-009, -69.4335, 154.659, -8.68554, 154.66, -128.686, 154.663, 111.314, 0.00495517, -59.6156
14, 0.00000, 225.266, -25.044, 225.265, -145.045, 225.263, 94.956, 2.28085E-009, -72.2803, 123.793, -7.4567, 123.794, -127.458, 123.796, 112.543, 0.00389019, -62.4581
15, 0.00000, 223.201, -27.1723, 223.2, -147.173, 223.198, 92.8276, 1.64358E-009, -75.815, 79.7769, 1.24907, 79.7774, -118.752, 79.7786, 121.248, 0.00280523, -66.0236
16, 0.00000, 221.07, -29.4002, 221.069, -149.401, 221.067, 90.5997, 8.97689E-010, -79.7035, 42.0597, 32.1537, 42.0598, -87.8478, 42.0599, 152.151, 0.00153513, -70.0538
17, 0.00000, 217.056, -32.4341, 217.055, -152.435, 217.052, 87.5657, 8.08607E-011, 92.7266, 60.8984, 109.75, 60.8981, -10.2511, 60.8976, -130.25, 0.000129431, 104.759
18, 0.00000, 213.641, -34.3966, 213.64, -154.397, 213.638, 85.6032, 7.56414E-010, 91.7318, 99.8945, 122.531, 99.8945, 2.53054, 99.8943, -117.469, 0.00127658, 101.664
19, 0.00000, 209.995, -35.1923, 209.994, -155.193, 209.992, 84.8075, 1.07832E-009, 92.0337, 119.405, 121.16, 119.405, 1.15912, 119.404, -118.84, 0.00182654, 101.997
20, 0.00000, 209.254, -35.3412, 209.252, -155.342, 209.249, 84.6585, 1.14794E-009, 92.1633, 123.246, 120.857, 123.246, 0.856063, 123.246, -119.143, 0.00194651, 102.104
21, 0.00000, 209.744, -35.2383, 209.743, -155.239, 209.74, 84.7614, 1.09946E-009, 92.0857, 120.652, 121.039, 120.652, 1.03833, 120.652, -118.961, 0.00186496, 102.064
22, 0.00000, 211.089, -34.9624, 211.088, -154.963, 211.085, 85.0374, 9.76295E-010, 91.7596, 113.664, 121.547, 113.664, 1.54622, 113.664, -118.453, 0.001656, 101.836
23, 0.00000, 213.574, -34.4144, 213.573, -154.415, 213.571, 85.5854, 7.61354E-010, 91.5416, 100.288, 122.518, 100.288, 2.51731, 100.288, -117.482, 0.00128769, 101.62
24, 0.00000, 215.314, -34.0107, 215.313, -154.011, 215.311, 85.9891, 6.23948E-010, 91.3255, 90.6542, 123.199, 90.6542, 3.19856, 90.6541, -116.801, 0.00105135, 101.511
25, 0.00000, 217.662, -33.4423, 217.661, -153.443, 217.659, 86.5575, 4.54677E-010, 91.2862, 77.3224, 124.082, 77.3224, 4.08176, 77.3223, -115.918, 0.000765858, 101.35
26, 0.00000, 218.848, -33.1434, 218.847, -153.144, 218.846, 86.8564, 3.78135E-010, 90.9485, 70.4206, 124.488, 70.4206, 4.48787, 70.4205, -115.512, 0.000636733, 101.197
27, 0.00000, 219.67, -32.9355, 219.669, -152.936, 219.667, 87.0643, 3.31203E-010, 90.5678, 65.6191, 124.787, 65.6191, 4.78612, 65.619, -115.213, 0.000554262, 101.065
28, 0.00000, 219.849, -32.8935, 219.848, -152.894, 219.847, 87.1063, 3.22768E-010, 90.486, 64.6131, 124.892, 64.6131, 4.8916, 64.613, -115.108, 0.000537478, 101.044
29, 0.00000, 219.958, -32.8653, 219.957, -152.866, 219.955, 87.1346, 3.14291E-010, 90.6859, 63.9677, 124.925, 63.9677, 4.92476, 63.9676, -115.075, 0.000527169, 101.015
30, 0.00000, 220.157, -32.4934, 220.157, -152.494, 220.155, 87.5064, 2.19007E-010, 91.4987, 56.6792, 120.838, 56.6792, 0.837576, 56.679, -119.162, 0.000363297, 101.959
31, 0.00000, 222.354, -30.4099, 222.354, -150.411, 222.352, 89.5899, 3.4063E-010, -83.253, 27.8782, 66.5105, 27.878, -53.4905, 27.8778, -173.491, 0.00058861, -73.8887
32, 0.00000, 226.481, -26.7707, 226.48, -146.771, 226.479, 93.2292, 1.23081E-009, -77.4524, 83.2698, -7.587, 83.2702, -127.588, 83.2711, 112.412, 0.00210396, -67.7199
33, 0.00000, 228.079, -24.1764, 228.078, -144.177, 228.077, 95.8235, 2.01101E-009, -72.4842, 140.38, -11.9958, 140.381, -131.996, 140.382, 108.004, 0.00343051, -62.6951
34, 0.00000, 228.217, -22.5536, 228.216, -142.554, 228.214, 97.4464, 2.71066E-009, -68.8837, 177.142, -11.7808, 177.143, -131.782, 177.145, 108.219, 0.0046201, -59.0886
35, 0.00000, 228.348, -21.803, 228.347, -141.804, 228.345, 98.197, 3.01687E-009, -67.3307, 193.936, -11.6405, 193.938, -131.641, 193.94, 108.359, 0.00514233, -57.5295
36, 0.00000, 227.266, -22.1792, 227.265, -142.18, 227.263, 97.8208, 3.17705E-009, -67.3634, 186.393, -10.6217, 186.394, -130.623, 186.396, 109.378, 0.00541606, -57.563
37, 0.00000, 225.611, -23.6546, 225.61, -143.655, 225.608, 96.3454, 2.90729E-009, -69.4033, 154.659, -8.68554, 154.66, -128.686, 154.663, 111.314, 0.00495517, -59.6156
