hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, -0.210934, 7.37984, -0.210358, 7.37959, -0.210588, 7.38017, 0, 0
2, 0.00000, -0.00436188, 6.70481, -0.00388975, 6.7046, -0.00406953, 6.70508, 0, 0
3, 0.00000, 0.0766685, 6.24295, 0.077076, 6.24276, 0.0769232, 6.24318, 0, 0
4, 0.00000, -0.131837, 6.15495, -0.131436, 6.15478, -0.131601, 6.15518, 0, 0
5, 0.00000, 0.280256, 6.0951, 0.280641, 6.0949, 0.280508, 6.0953, 0, 0
6, 0.00000, 0.362217, 6.36749, 0.362634, 6.36726, 0.3625, 6.36771, 0, 0
7, 0.00000, 0.112747, 6.86945, 0.113233, 6.86921, 0.11306, 6.86972, 0, 0
8, 0.00000, -0.0173455, 6.75425, -0.0168799, 6.75403, -0.0170523, 6.75451, 0, 0
9, 0.00000, -0.0105401, 7.25843, -0.0100097, 7.25817, -0.0101977, 7.25872, 0, 0
10, 0.00000, -0.126174, 8.05466, -0.125524, 8.05434, -0.125753, 8.05502, 0, 0
11, 0.00000, 0.0359731, 8.30432, 0.0366563, 8.30396, 0.0364343, 8.30469, 0, 0
12, 0.00000, -45.768, 13.7532, -45.7649, 13.7575, -45.7704, 13.7568, 0, 0
13, 0.00000, -37.5778, 12.9505, -37.5749, 12.9542, -37.5798, 12.9537, 0, 0
14, 0.00000, -29.6392, 11.1876, -29.637, 11.1904, -29.6406, 11.1901, 0, 0
15, 0.00000, -17.4451, 10.0482, -17.4435, 10.0497, -17.4458, 10.0498, 0, 0
16, 0.00000, -4.80366, 9.12564, -4.80265, 9.12575, -4.80346, 9.1264, 0, 0
17, 0.00000, -0.592855, 9.16084, -0.591965, 9.16047, -0.592326, 9.16136, 0, 0
18, 0.00000, -0.627768, 9.63706, -0.626772, 9.63664, -0.627174, 9.63764, 0, 0
19, 0.00000, -1.31206, 11.6437, -1.31058, 11.6431, -1.31121, 11.6446, 0, 0
20, 0.00000, -1.17043, 12.0575, -1.16885, 12.0568, -1.16949, 12.0584, 0, 0
21, 0.00000, -1.09608, 11.7946, -1.09457, 11.794, -1.09518, 11.7955, 0, 0
22, 0.00000, -0.736033, 11.0341, -0.734723, 11.0335, -0.735231, 11.0348, 0, 0
23, 0.00000, -0.53693, 9.64394, -0.535933, 9.64351, -0.536326, 9.64451, 0, 0
24, 0.00000, -0.243402, 8.67417, -0.242604, 8.6738, -0.242907, 8.67462, 0, 0
25, 0.00000, -0.208678, 7.37297, -0.208101, 7.37272, -0.208331, 7.3733, 0, 0
26, 0.00000, -0.00437913, 6.70483, -0.003907, 6.70461, -0.00408678, 6.70509, 0, 0
27, 0.00000, 0.0766685, 6.24295, 0.077076, 6.24276, 0.0769232, 6.24318, 0, 0
28, 0.00000, -0.131837, 6.15495, -0.131436, 6.15478, -0.131601, 6.15518, 0, 0
29, 0.00000, 0.280256, 6.0951, 0.280641, 6.0949, 0.280508, 6.0953, 0, 0
30, 0.00000, 0.362217, 6.36749, 0.362634, 6.36726, 0.3625, 6.36771, 0, 0
31, 0.00000, 0.112747, 6.86945, 0.113233, 6.86921, 0.11306, 6.86972, 0, 0
32, 0.00000, -0.0173455, 6.75425, -0.0168799, 6.75403, -0.0170523, 6.75451, 0, 0
33, 0.00000, -0.0105401, 7.25843, -0.0100097, 7.25817, -0.0101977, 7.25872, 0, 0
34, 0.00000, -0.126174, 8.05466, -0.125524, 8.05434, -0.125753, 8.05502, 0, 0
35, 0.00000, 0.0359731, 8.30432, 0.0366563, 8.30396, 0.0364343, 8.30469, 0, 0
36, 0.00000, 0.0905393, 9.01881, 0.0913436, 9.01837, 0.0910946, 9.01924, 0, 0
37, 0.00000, -0.312221, 9.61607, -0.311288, 9.61561, -0.311614, 9.61659, 0, 0
38, 0.00000, 0.150295, 9.05242, 0.15111, 9.05197, 0.150859, 9.05286, 0, 0
39, 0.00000, -0.0629764, 9.20279, -0.0621198, 9.20234, -0.0624062, 9.20325, 0, 0
40, 0.00000, -0.447398, 9.01679, -0.446554, 9.01641, -0.44688, 9.01727, 0, 0
41, 0.00000, -0.598442, 9.16393, -0.597552, 9.16356, -0.597913, 9.16445, 0, 0
42, 0.00000, -0.627744, 9.63706, -0.626748, 9.63665, -0.62715, 9.63764, 0, 0
43, 0.00000, -1.31206, 11.6437, -1.31058, 11.6431, -1.31121, 11.6446, 0, 0
44, 0.00000, -1.17043, 12.0575, -1.16885, 12.0568, -1.16949, 12.0584, 0, 0
45, 0.00000, -1.09608, 11.7946, -1.09457, 11.794, -1.09518, 11.7955, 0, 0
46, 0.00000, -0.736033, 11.0341, -0.734723, 11.0335, -0.735231, 11.0348, 0, 0
47, 0.00000, -0.53693, 9.64394, -0.535933, 9.64351, -0.536326, 9.64451, 0, 0
48, 0.00000, -0.243402, 8.67417, -0.242604, 8.6738, -0.242907, 8.67462, 0, 0
48, 0.00000, -0.243402, 8.67417, -0.242604, 8.6738, -0.242907, 8.67462, 0, 0
