hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 13.4398, 5.86634, 13.4399, 5.86485, 13.441, 5.86593, 0, 0
2, 0.00000, 12.3238, 5.3094, 12.3238, 5.30815, 12.3247, 5.30905, 0, 0
3, 0.00000, 11.5402, 4.92822, 11.5402, 4.92713, 11.541, 4.92792, 0, 0
4, 0.00000, 11.3783, 4.85069, 11.3784, 4.84964, 11.3791, 4.8504, 0, 0
5, 0.00000, 11.2707, 4.79698, 11.2708, 4.79594, 11.2715, 4.79669, 0, 0
6, 0.00000, 11.7631, 5.03404, 11.7632, 5.03291, 11.764, 5.03373, 0, 0
7, 0.00000, 12.5708, 5.44407, 12.5708, 5.44278, 12.5717, 5.44371, 0, 0
8, 0.00000, 12.3208, 5.33918, 12.3209, 5.33795, 12.3217, 5.33883, 0, 0
9, 0.00000, 13.1012, 5.75479, 13.1013, 5.7534, 13.1023, 5.75439, 0, 0
10, 0.00000, 14.3342, 6.41414, 14.3342, 6.41247, 14.3354, 6.41365, 0, 0
11, 0.00000, 14.7101, 6.62243, 14.7101, 6.62066, 14.7114, 6.62191, 0, 0
12, 0.00000, 16.0124, 7.37532, 16.0124, 7.37324, 16.0139, 7.37468, 0, 0
13, 0.00000, 16.9018, 7.8702, 16.9019, 7.86785, 16.9036, 7.86949, 0, 0
14, 0.00000, 16.0156, 7.36981, 16.0156, 7.36771, 16.0172, 7.36918, 0, 0
15, 0.00000, 16.2132, 7.45951, 16.2132, 7.45733, 16.2148, 7.45887, 0, 0
16, 0.00000, 15.894, 7.2508, 15.8941, 7.24869, 15.8956, 7.2502, 0, 0
17, 0.00000, 16.1596, 7.35769, 16.1597, 7.35548, 16.1612, 7.35706, 0, 0
18, 0.00000, 16.9488, 7.76353, 16.9489, 7.76106, 16.9506, 7.76283, 0, 0
19, 0.00000, 19.8222, 9.48422, 19.8224, 9.48071, 19.8249, 9.48323, 0, 0
20, 0.00000, 20.3617, 9.83902, 20.3619, 9.83529, 20.3645, 9.83796, 0, 0
21, 0.00000, 19.9935, 9.60266, 19.9937, 9.59908, 19.9963, 9.60165, 0, 0
22, 0.00000, 18.9893, 8.96557, 18.9895, 8.96239, 18.9918, 8.96467, 0, 0
23, 0.00000, 17.0126, 7.78149, 17.0127, 7.77901, 17.0145, 7.78079, 0, 0
24, 0.00000, 15.5393, 6.95949, 15.5394, 6.95746, 15.5408, 6.95892, 0, 0
25, 0.00000, 13.4398, 5.86656, 13.4398, 5.86507, 13.4409, 5.86614, 0, 0
26, 0.00000, 12.3238, 5.3094, 12.3238, 5.30815, 12.3247, 5.30905, 0, 0
27, 0.00000, 11.5402, 4.92822, 11.5402, 4.92713, 11.541, 4.92792, 0, 0
28, 0.00000, 11.3783, 4.85069, 11.3784, 4.84964, 11.3791, 4.8504, 0, 0
29, 0.00000, 11.2707, 4.79698, 11.2708, 4.79594, 11.2715, 4.79669, 0, 0
30, 0.00000, 11.7631, 5.03404, 11.7632, 5.03291, 11.764, 5.03373, 0, 0
31, 0.00000, 12.5708, 5.44407, 12.5708, 5.44278, 12.5717, 5.44371, 0, 0
32, 0.00000, 12.3208, 5.33918, 12.3209, 5.33795, 12.3217, 5.33883, 0, 0
33, 0.00000, 13.1012, 5.75479, 13.1013, 5.7534, 13.1023, 5.75439, 0, 0
34, 0.00000, 14.3342, 6.41414, 14.3342, 6.41247, 14.3354, 6.41365, 0, 0
35, 0.00000, 14.7101, 6.62243, 14.7101, 6.62066, 14.7114, 6.62191, 0, 0
36, 0.00000, 15.8352, 7.22449, 15.8353, 7.22242, 15.8368, 7.22388, 0, 0
37, 0.00000, 16.7373, 7.72779, 16.7374, 7.72545, 16.7391, 7.7271, 0, 0
38, 0.00000, 15.8816, 7.25486, 15.8817, 7.25277, 15.8832, 7.25425, 0, 0
39, 0.00000, 16.1251, 7.38382, 16.1252, 7.38165, 16.1267, 7.38319, 0, 0
40, 0.00000, 15.8678, 7.22839, 15.8679, 7.22628, 15.8694, 7.22779, 0, 0
41, 0.00000, 16.1599, 7.35768, 16.16, 7.35546, 16.1616, 7.35705, 0, 0
42, 0.00000, 16.9488, 7.76353, 16.9489, 7.76106, 16.9506, 7.76283, 0, 0
43, 0.00000, 19.8222, 9.48422, 19.8224, 9.48071, 19.8249, 9.48323, 0, 0
44, 0.00000, 20.3617, 9.83902, 20.3619, 9.83529, 20.3645, 9.83796, 0, 0
45, 0.00000, 19.9935, 9.60266, 19.9937, 9.59908, 19.9963, 9.60165, 0, 0
46, 0.00000, 18.9893, 8.96557, 18.9895, 8.96239, 18.9918, 8.96467, 0, 0
47, 0.00000, 17.0126, 7.78149, 17.0127, 7.77901, 17.0145, 7.78079, 0, 0
48, 0.00000, 15.5393, 6.95949, 15.5394, 6.95746, 15.5408, 6.95892, 0, 0
48, 0.00000, 15.5393, 6.95949, 15.5394, 6.95746, 15.5408, 6.95892, 0, 0
