hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 10.6578, 4.6941, 10.6579, 4.69291, 10.6587, 4.69377, 0, 0
2, 0.00000, 9.77651, 4.24812, 9.77658, 4.24713, 9.77726, 4.24785, 0, 0
3, 0.00000, 9.15733, 3.94288, 9.15739, 3.94202, 9.15799, 3.94265, 0, 0
4, 0.00000, 9.02951, 3.88086, 9.02956, 3.88002, 9.03014, 3.88064, 0, 0
5, 0.00000, 8.94427, 3.83772, 8.94432, 3.8369, 8.94489, 3.8375, 0, 0
6, 0.00000, 9.33431, 4.02826, 9.33437, 4.02736, 9.33499, 4.02802, 0, 0
7, 0.00000, 9.97704, 4.36007, 9.9771, 4.35905, 9.97782, 4.35979, 0, 0
8, 0.00000, 9.78586, 4.28076, 9.78591, 4.27979, 9.78659, 4.28049, 0, 0
9, 0.00000, 10.4078, 4.61782, 10.4078, 4.61672, 10.4086, 4.61751, 0, 0
10, 0.00000, 11.3857, 5.14965, 11.3858, 5.14831, 11.3867, 5.14926, 0, 0
11, 0.00000, 11.6843, 5.31812, 11.6844, 5.31672, 11.6854, 5.31771, 0, 0
12, 0.00000, 12.7361, 5.94115, 12.7361, 5.93949, 12.7373, 5.94064, 0, 0
13, 0.00000, 13.4323, 6.3341, 13.4323, 6.33222, 13.4337, 6.33353, 0, 0
14, 0.00000, 12.7252, 5.92593, 12.7253, 5.92425, 12.7265, 5.92543, 0, 0
15, 0.00000, 12.8704, 5.98937, 12.8705, 5.98763, 12.8717, 5.98886, 0, 0
16, 0.00000, 12.6063, 5.81224, 12.6064, 5.81056, 12.6075, 5.81176, 0, 0
17, 0.00000, 12.8056, 5.8902, 12.8057, 5.88844, 12.8069, 5.88971, 0, 0
18, 0.00000, 13.4227, 6.21187, 13.4228, 6.20991, 13.4242, 6.21133, 0, 0
19, 0.00000, 15.6801, 7.58646, 15.6803, 7.58367, 15.6823, 7.58569, 0, 0
20, 0.00000, 16.103, 7.86914, 16.1031, 7.86618, 16.1052, 7.86832, 0, 0
21, 0.00000, 15.8143, 7.68061, 15.8145, 7.67776, 15.8165, 7.67982, 0, 0
22, 0.00000, 15.0262, 7.17222, 15.0264, 7.16969, 15.0282, 7.17151, 0, 0
23, 0.00000, 13.4729, 6.22649, 13.473, 6.22452, 13.4744, 6.22595, 0, 0
24, 0.00000, 12.3131, 5.56905, 12.3132, 5.56743, 12.3143, 5.56861, 0, 0
25, 0.00000, 10.6577, 4.69427, 10.6578, 4.69309, 10.6586, 4.69395, 0, 0
26, 0.00000, 9.77651, 4.24812, 9.77658, 4.24713, 9.77726, 4.24785, 0, 0
27, 0.00000, 9.15733, 3.94288, 9.15739, 3.94202, 9.15799, 3.94265, 0, 0
28, 0.00000, 9.02951, 3.88086, 9.02956, 3.88002, 9.03014, 3.88064, 0, 0
29, 0.00000, 8.94427, 3.83772, 8.94432, 3.8369, 8.94489, 3.8375, 0, 0
30, 0.00000, 9.33431, 4.02826, 9.33437, 4.02736, 9.33499, 4.02802, 0, 0
31, 0.00000, 9.97704, 4.36007, 9.9771, 4.35905, 9.97782, 4.35979, 0, 0
32, 0.00000, 9.78586, 4.28076, 9.78591, 4.27979, 9.78659, 4.28049, 0, 0
33, 0.00000, 10.4078, 4.61782, 10.4078, 4.61672, 10.4086, 4.61751, 0, 0
34, 0.00000, 11.3857, 5.14965, 11.3858, 5.14831, 11.3867, 5.14926, 0, 0
35, 0.00000, 11.6843, 5.31812, 11.6844, 5.31672, 11.6854, 5.31771, 0, 0
36, 0.00000, 12.5726, 5.80141, 12.5727, 5.79976, 12.5739, 5.80093, 0, 0
37, 0.00000, 13.2818, 6.20325, 13.2819, 6.20138, 13.2832, 6.2027, 0, 0
38, 0.00000, 12.6032, 5.82087, 12.6033, 5.8192, 12.6045, 5.82038, 0, 0
39, 0.00000, 12.7908, 5.92068, 12.7909, 5.91895, 12.7921, 5.92018, 0, 0
40, 0.00000, 12.5827, 5.79206, 12.5828, 5.79038, 12.584, 5.79158, 0, 0
41, 0.00000, 12.8059, 5.89021, 12.806, 5.88845, 12.8072, 5.88972, 0, 0
42, 0.00000, 13.4227, 6.21187, 13.4228, 6.20991, 13.4242, 6.21133, 0, 0
43, 0.00000, 15.6801, 7.58646, 15.6803, 7.58367, 15.6823, 7.58569, 0, 0
44, 0.00000, 16.103, 7.86914, 16.1031, 7.86618, 16.1052, 7.86832, 0, 0
45, 0.00000, 15.8143, 7.68061, 15.8145, 7.67776, 15.8165, 7.67982, 0, 0
46, 0.00000, 15.0262, 7.17222, 15.0264, 7.16969, 15.0282, 7.17151, 0, 0
47, 0.00000, 13.4729, 6.22649, 13.473, 6.22452, 13.4744, 6.22595, 0, 0
48, 0.00000, 12.3131, 5.56905, 12.3132, 5.56743, 12.3143, 5.56861, 0, 0
48, 0.00000, 12.3131, 5.56905, 12.3132, 5.56743, 12.3143, 5.56861, 0, 0
