hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 14.8757, 6.53066, 14.8758, 6.52901, 14.8769, 6.5302, 0, 0
2, 0.00000, 13.6415, 5.91414, 13.6415, 5.91276, 13.6425, 5.91376, 0, 0
3, 0.00000, 12.7735, 5.49255, 12.7736, 5.49135, 12.7744, 5.49223, 0, 0
4, 0.00000, 12.595, 5.40842, 12.595, 5.40725, 12.5959, 5.4081, 0, 0
5, 0.00000, 12.4761, 5.35105, 12.4762, 5.34991, 12.477, 5.35074, 0, 0
6, 0.00000, 10.6684, 5.53085, 10.6686, 5.52979, 10.6693, 5.5306, 0, 0
7, 0.00000, 0.695361, 5.81079, 0.695757, 5.81053, 0.69566, 5.81099, 0, 0
8, 0.00000, -16.8562, 6.19859, -16.8553, 6.19984, -16.8569, 6.1996, 0, 0
9, 0.00000, -29.4893, 7.54901, -29.4879, 7.55143, -29.4907, 7.55079, 0, 0
10, 0.00000, -37.3392, 9.06857, -37.3373, 9.07193, -37.3412, 9.07106, 0, 0
11, 0.00000, -41, 9.73947, -40.9978, 9.74326, -41.0022, 9.74229, 0, 0
12, 0.00000, -38.8853, 10.2429, -38.8828, 10.2467, -38.8873, 10.2459, 0, 0
13, 0.00000, -31.6745, 9.97142, -31.6722, 9.97457, -31.6762, 9.97408, 0, 0
14, 0.00000, -25.0427, 8.85335, -25.041, 8.85568, -25.044, 8.85537, 0, 0
15, 0.00000, -14.8565, 8.28137, -14.8552, 8.28264, -14.8571, 8.28273, 0, 0
16, 0.00000, -4.29135, 7.70192, -4.29049, 7.70204, -4.2912, 7.70258, 0, 0
17, 0.00000, 9.88992, 7.85847, 9.8903, 7.85695, 9.89116, 7.85826, 0, 0
18, 0.00000, 18.7563, 8.62219, 18.7565, 8.61945, 18.7584, 8.62142, 0, 0
19, 0.00000, 21.9374, 10.5106, 21.9376, 10.5067, 21.9403, 10.5095, 0, 0
20, 0.00000, 22.5334, 10.9014, 22.5337, 10.8972, 22.5366, 10.9002, 0, 0
21, 0.00000, 22.1256, 10.6455, 22.1259, 10.6415, 22.1287, 10.6444, 0, 0
22, 0.00000, 21.0161, 9.94103, 21.0163, 9.9375, 21.0188, 9.94003, 0, 0
23, 0.00000, 18.8292, 8.63824, 18.8294, 8.63548, 18.8313, 8.63747, 0, 0
24, 0.00000, 17.1985, 7.73385, 17.1987, 7.73159, 17.2003, 7.73321, 0, 0
25, 0.00000, 14.8763, 6.52861, 14.8764, 6.52695, 14.8775, 6.52815, 0, 0
26, 0.00000, 13.6415, 5.91414, 13.6415, 5.91276, 13.6425, 5.91376, 0, 0
27, 0.00000, 12.7735, 5.49255, 12.7736, 5.49135, 12.7744, 5.49223, 0, 0
28, 0.00000, 12.595, 5.40842, 12.595, 5.40725, 12.5959, 5.4081, 0, 0
29, 0.00000, 12.4761, 5.35105, 12.4762, 5.34991, 12.477, 5.35074, 0, 0
30, 0.00000, 10.6684, 5.53085, 10.6686, 5.52979, 10.6693, 5.5306, 0, 0
31, 0.00000, 0.695361, 5.81079, 0.695757, 5.81053, 0.69566, 5.81099, 0, 0
32, 0.00000, -16.8562, 6.19859, -16.8553, 6.19984, -16.8569, 6.1996, 0, 0
33, 0.00000, -29.4893, 7.54901, -29.4879, 7.55143, -29.4907, 7.55079, 0, 0
34, 0.00000, -37.3392, 9.06857, -37.3373, 9.07193, -37.3412, 9.07106, 0, 0
35, 0.00000, -41, 9.73947, -40.9978, 9.74326, -41.0022, 9.74229, 0, 0
36, 0.00000, -39.0765, 10.1406, -39.0741, 10.1444, -39.0787, 10.1435, 0, 0
37, 0.00000, -31.8577, 9.85412, -31.8555, 9.85738, -31.8595, 9.8568, 0, 0
38, 0.00000, -25.1943, 8.74796, -25.1926, 8.75037, -25.1956, 8.74999, 0, 0
39, 0.00000, -14.9562, 8.1993, -14.9549, 8.20061, -14.9568, 8.20067, 0, 0
40, 0.00000, -4.3219, 7.67283, -4.32104, 7.67295, -4.32175, 7.67348, 0, 0
41, 0.00000, 9.88833, 7.85936, 9.88871, 7.85784, 9.88957, 7.85915, 0, 0
42, 0.00000, 18.7563, 8.62219, 18.7565, 8.61945, 18.7584, 8.62142, 0, 0
43, 0.00000, 21.9374, 10.5106, 21.9376, 10.5067, 21.9403, 10.5095, 0, 0
44, 0.00000, 22.5334, 10.9014, 22.5337, 10.8972, 22.5366, 10.9002, 0, 0
45, 0.00000, 22.1256, 10.6455, 22.1259, 10.6415, 22.1287, 10.6444, 0, 0
46, 0.00000, 21.0161, 9.94103, 21.0163, 9.9375, 21.0188, 9.94003, 0, 0
47, 0.00000, 18.8292, 8.63824, 18.8294, 8.63548, 18.8313, 8.63747, 0, 0
48, 0.00000, 17.1985, 7.73385, 17.1987, 7.73159, 17.2003, 7.73321, 0, 0
48, 0.00000, 17.1985, 7.73385, 17.1987, 7.73159, 17.2003, 7.73321, 0, 0
