hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 3.59206, 1.52241, 3.59207, 1.52202, 3.59236, 1.5223, 0, 0
2, 0.00000, 3.29578, 1.3792, 3.2958, 1.37887, 3.29603, 1.37911, 0, 0
3, 0.00000, 3.08834, 1.28113, 3.08835, 1.28084, 3.08856, 1.28105, 0, 0
4, 0.00000, 3.04553, 1.26115, 3.04554, 1.26087, 3.04574, 1.26107, 0, 0
5, 0.00000, 3.01717, 1.24738, 3.01718, 1.2471, 3.01737, 1.2473, 0, 0
6, 0.00000, 3.14692, 1.30798, 3.14693, 1.30768, 3.14715, 1.30789, 0, 0
7, 0.00000, 3.35861, 1.41172, 3.35862, 1.41138, 3.35886, 1.41162, 0, 0
8, 0.00000, 3.28956, 1.38258, 3.28957, 1.38225, 3.2898, 1.38248, 0, 0
9, 0.00000, 3.49417, 1.48776, 3.49418, 1.48739, 3.49444, 1.48765, 0, 0
10, 0.00000, 3.82003, 1.65588, 3.82004, 1.65543, 3.82036, 1.65574, 0, 0
11, 0.00000, 3.91943, 1.70888, 3.91944, 1.70841, 3.91978, 1.70874, 0, 0
12, 0.00000, 4.25628, 1.89384, 4.25628, 1.89329, 4.25669, 1.89366, 0, 0
13, 0.00000, 4.49617, 2.02221, 4.49618, 2.02159, 4.49663, 2.02201, 0, 0
14, 0.00000, 4.26247, 1.8967, 4.26248, 1.89614, 4.26289, 1.89653, 0, 0
15, 0.00000, 4.32005, 1.92336, 4.32006, 1.92278, 4.32049, 1.92318, 0, 0
16, 0.00000, 4.24061, 1.87426, 4.24062, 1.8737, 4.24103, 1.87409, 0, 0
17, 0.00000, 4.31672, 1.90527, 4.31674, 1.90469, 4.31716, 1.9051, 0, 0
18, 0.00000, 4.53087, 2.01098, 4.53089, 2.01033, 4.53136, 2.01079, 0, 0
19, 0.00000, 5.30859, 2.45575, 5.30862, 2.45482, 5.30929, 2.45547, 0, 0
20, 0.00000, 5.45588, 2.54823, 5.4559, 2.54724, 5.45662, 2.54793, 0, 0
21, 0.00000, 5.3555, 2.48683, 5.35553, 2.48589, 5.35622, 2.48655, 0, 0
22, 0.00000, 5.0824, 2.32148, 5.08242, 2.32064, 5.08303, 2.32123, 0, 0
23, 0.00000, 4.54794, 2.0152, 4.54795, 2.01455, 4.54843, 2.01501, 0, 0
24, 0.00000, 4.15232, 1.80345, 4.15234, 1.80291, 4.15273, 1.80329, 0, 0
25, 0.00000, 3.59204, 1.52246, 3.59206, 1.52207, 3.59234, 1.52235, 0, 0
26, 0.00000, 3.29578, 1.3792, 3.2958, 1.37887, 3.29603, 1.37911, 0, 0
27, 0.00000, 3.08834, 1.28113, 3.08835, 1.28084, 3.08856, 1.28105, 0, 0
28, 0.00000, 3.04553, 1.26115, 3.04554, 1.26087, 3.04574, 1.26107, 0, 0
29, 0.00000, 3.01717, 1.24738, 3.01718, 1.2471, 3.01737, 1.2473, 0, 0
30, 0.00000, 3.14692, 1.30798, 3.14693, 1.30768, 3.14715, 1.30789, 0, 0
31, 0.00000, 3.35861, 1.41172, 3.35862, 1.41138, 3.35886, 1.41162, 0, 0
32, 0.00000, 3.28956, 1.38258, 3.28957, 1.38225, 3.2898, 1.38248, 0, 0
33, 0.00000, 3.49417, 1.48776, 3.49418, 1.48739, 3.49444, 1.48765, 0, 0
34, 0.00000, 3.82003, 1.65588, 3.82004, 1.65543, 3.82036, 1.65574, 0, 0
35, 0.00000, 3.91943, 1.70888, 3.91944, 1.70841, 3.91978, 1.70874, 0, 0
36, 0.00000, 4.21934, 1.86299, 4.21934, 1.86244, 4.21974, 1.86282, 0, 0
37, 0.00000, 4.46164, 1.99282, 4.46165, 1.99221, 4.4621, 1.99264, 0, 0
38, 0.00000, 4.23425, 1.87294, 4.23426, 1.87239, 4.23467, 1.87277, 0, 0
39, 0.00000, 4.30138, 1.90761, 4.30139, 1.90703, 4.30181, 1.90743, 0, 0
40, 0.00000, 4.235, 1.86957, 4.23501, 1.86901, 4.23542, 1.8694, 0, 0
41, 0.00000, 4.31678, 1.90527, 4.3168, 1.90468, 4.31722, 1.90509, 0, 0
42, 0.00000, 4.53087, 2.01098, 4.53089, 2.01033, 4.53136, 2.01079, 0, 0
43, 0.00000, 5.30859, 2.45575, 5.30862, 2.45482, 5.30929, 2.45547, 0, 0
44, 0.00000, 5.45588, 2.54823, 5.4559, 2.54724, 5.45662, 2.54793, 0, 0
45, 0.00000, 5.3555, 2.48683, 5.35553, 2.48589, 5.35622, 2.48655, 0, 0
46, 0.00000, 5.0824, 2.32148, 5.08242, 2.32064, 5.08303, 2.32123, 0, 0
47, 0.00000, 4.54794, 2.0152, 4.54795, 2.01455, 4.54843, 2.01501, 0, 0
48, 0.00000, 4.15232, 1.80345, 4.15234, 1.80291, 4.15273, 1.80329, 0, 0
48, 0.00000, 4.15232, 1.80345, 4.15234, 1.80291, 4.15273, 1.80329, 0, 0
