hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 12.7173, 5.73037, 12.7174, 5.72897, 12.7184, 5.72998, 0, 0
2, 0.00000, 11.659, 5.17576, 11.659, 5.1746, 11.6599, 5.17544, 0, 0
3, 0.00000, 10.9158, 4.7972, 10.9159, 4.79619, 10.9166, 4.79692, 0, 0
4, 0.00000, 10.7622, 4.72017, 10.7622, 4.71919, 10.7629, 4.7199, 0, 0
5, 0.00000, 10.6606, 4.66749, 10.6607, 4.66653, 10.6613, 4.66723, 0, 0
6, 0.00000, 11.1252, 4.9004, 11.1253, 4.89934, 11.126, 4.90011, 0, 0
7, 0.00000, 11.8788, 5.29649, 11.8789, 5.29528, 11.8797, 5.29615, 0, 0
8, 0.00000, 11.6268, 5.17861, 11.6269, 5.17747, 11.6277, 5.1783, 0, 0
9, 0.00000, 12.3546, 5.5794, 12.3546, 5.57811, 12.3556, 5.57904, 0, 0
10, 0.00000, 13.5129, 6.22508, 13.513, 6.22352, 13.5141, 6.22464, 0, 0
11, 0.00000, 13.8653, 6.42861, 13.8654, 6.42696, 13.8666, 6.42814, 0, 0
12, 0.00000, 15.0462, 7.1283, 15.0463, 7.12636, 15.0477, 7.12774, 0, 0
13, 0.00000, 15.8944, 7.6277, 15.8946, 7.62551, 15.8961, 7.62706, 0, 0
14, 0.00000, 15.0723, 7.14451, 15.0724, 7.14254, 15.0738, 7.14394, 0, 0
15, 0.00000, 15.2814, 7.25578, 15.2815, 7.25375, 15.283, 7.2552, 0, 0
16, 0.00000, 15.0091, 7.07711, 15.0092, 7.07514, 15.0106, 7.07655, 0, 0
17, 0.00000, 15.2865, 7.21048, 15.2867, 7.20841, 15.2881, 7.2099, 0, 0
18, 0.00000, 16.0468, 7.63144, 16.047, 7.62913, 16.0486, 7.6308, 0, 0
19, 0.00000, 18.7754, 9.36966, 18.7757, 9.36638, 18.778, 9.36874, 0, 0
20, 0.00000, 19.2887, 9.72966, 19.2889, 9.72617, 19.2914, 9.72868, 0, 0
21, 0.00000, 18.9389, 9.48995, 18.9392, 9.48661, 18.9415, 9.48901, 0, 0
22, 0.00000, 17.9851, 8.84525, 17.9852, 8.84227, 17.9874, 8.84441, 0, 0
23, 0.00000, 16.1076, 7.65042, 16.1077, 7.6481, 16.1094, 7.64978, 0, 0
24, 0.00000, 14.7093, 6.82449, 14.7095, 6.82258, 14.7108, 6.82396, 0, 0
25, 0.00000, 12.7173, 5.73049, 12.7174, 5.7291, 12.7184, 5.73011, 0, 0
26, 0.00000, 11.659, 5.17576, 11.659, 5.1746, 11.6599, 5.17544, 0, 0
27, 0.00000, 10.9158, 4.7972, 10.9159, 4.79619, 10.9166, 4.79692, 0, 0
28, 0.00000, 10.7622, 4.72017, 10.7622, 4.71919, 10.7629, 4.7199, 0, 0
29, 0.00000, 10.6606, 4.66749, 10.6607, 4.66653, 10.6613, 4.66723, 0, 0
30, 0.00000, 11.1252, 4.9004, 11.1253, 4.89934, 11.126, 4.90011, 0, 0
31, 0.00000, 11.8788, 5.29649, 11.8789, 5.29528, 11.8797, 5.29615, 0, 0
32, 0.00000, 11.6268, 5.17861, 11.6269, 5.17747, 11.6277, 5.1783, 0, 0
33, 0.00000, 12.3546, 5.5794, 12.3546, 5.57811, 12.3556, 5.57904, 0, 0
34, 0.00000, 13.5129, 6.22508, 13.513, 6.22352, 13.5141, 6.22464, 0, 0
35, 0.00000, 13.8653, 6.42861, 13.8654, 6.42696, 13.8666, 6.42814, 0, 0
36, 0.00000, 14.9282, 7.02658, 14.9283, 7.02465, 14.9297, 7.02603, 0, 0
37, 0.00000, 15.7848, 7.5316, 15.7849, 7.52942, 15.7864, 7.53098, 0, 0
38, 0.00000, 14.9831, 7.06709, 14.9832, 7.06514, 14.9846, 7.06654, 0, 0
39, 0.00000, 15.2228, 7.20481, 15.2229, 7.20278, 15.2244, 7.20423, 0, 0
40, 0.00000, 14.9915, 7.06195, 14.9917, 7.05998, 14.9931, 7.06139, 0, 0
41, 0.00000, 15.2867, 7.21048, 15.2869, 7.20841, 15.2883, 7.2099, 0, 0
42, 0.00000, 16.0468, 7.63144, 16.047, 7.62913, 16.0486, 7.6308, 0, 0
43, 0.00000, 18.7754, 9.36966, 18.7757, 9.36638, 18.778, 9.36874, 0, 0
44, 0.00000, 19.2887, 9.72966, 19.2889, 9.72617, 19.2914, 9.72868, 0, 0
45, 0.00000, 18.9389, 9.48995, 18.9392, 9.48661, 18.9415, 9.48901, 0, 0
46, 0.00000, 17.9851, 8.84525, 17.9852, 8.84227, 17.9874, 8.84441, 0, 0
47, 0.00000, 16.1076, 7.65042, 16.1077, 7.6481, 16.1094, 7.64978, 0, 0
48, 0.00000, 14.7093, 6.82449, 14.7095, 6.82258, 14.7108, 6.82396, 0, 0
48, 0.00000, 14.7093, 6.82449, 14.7095, 6.82258, 14.7108, 6.82396, 0, 0
