hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 3.80387, 1.64955, 3.80389, 1.64915, 3.80418, 1.64944, 0, 0
2, 0.00000, 3.48775, 1.49109, 3.48777, 1.49076, 3.48801, 1.49099, 0, 0
3, 0.00000, 3.26689, 1.38296, 3.26691, 1.38267, 3.26712, 1.38288, 0, 0
4, 0.00000, 3.2213, 1.36093, 3.22131, 1.36065, 3.22152, 1.36085, 0, 0
5, 0.00000, 3.19129, 1.34592, 3.1913, 1.34564, 3.1915, 1.34584, 0, 0
6, 0.00000, 3.32851, 1.41193, 3.32852, 1.41162, 3.32874, 1.41184, 0, 0
7, 0.00000, 3.54991, 1.52291, 3.54993, 1.52256, 3.55018, 1.52281, 0, 0
8, 0.00000, 3.47126, 1.48648, 3.47128, 1.48615, 3.47152, 1.48638, 0, 0
9, 0.00000, 3.68516, 1.5988, 3.68518, 1.59843, 3.68545, 1.5987, 0, 0
10, 0.00000, 4.02966, 1.78162, 4.02968, 1.78118, 4.03001, 1.78149, 0, 0
11, 0.00000, 4.13461, 1.83912, 4.13464, 1.83864, 4.13498, 1.83897, 0, 0
12, 0.00000, 4.47886, 2.02973, 4.47888, 2.02917, 4.47929, 2.02956, 0, 0
13, 0.00000, 4.73867, 2.1746, 4.7387, 2.17397, 4.73916, 2.17441, 0, 0
14, 0.00000, 4.49358, 2.03998, 4.4936, 2.03942, 4.49401, 2.03981, 0, 0
15, 0.00000, 4.56274, 2.07636, 4.56277, 2.07578, 4.56319, 2.07618, 0, 0
16, 0.00000, 4.48722, 2.03054, 4.48725, 2.02997, 4.48766, 2.03037, 0, 0
17, 0.00000, 4.57746, 2.07304, 4.57749, 2.07245, 4.57792, 2.07286, 0, 0
18, 0.00000, 4.81202, 2.19557, 4.81205, 2.19491, 4.81253, 2.19537, 0, 0
19, 0.00000, 5.65497, 2.69982, 5.65501, 2.69888, 5.6557, 2.69953, 0, 0
20, 0.00000, 5.81577, 2.80572, 5.81582, 2.80472, 5.81655, 2.80542, 0, 0
21, 0.00000, 5.70633, 2.7355, 5.70638, 2.73455, 5.70708, 2.73521, 0, 0
22, 0.00000, 5.40924, 2.54707, 5.40928, 2.54622, 5.4099, 2.54681, 0, 0
23, 0.00000, 4.83039, 2.20038, 4.83043, 2.19972, 4.83091, 2.20018, 0, 0
24, 0.00000, 4.40433, 1.96271, 4.40436, 1.96217, 4.40476, 1.96255, 0, 0
25, 0.00000, 3.80386, 1.64959, 3.80388, 1.64918, 3.80417, 1.64947, 0, 0
26, 0.00000, 3.48775, 1.49109, 3.48777, 1.49076, 3.48801, 1.49099, 0, 0
27, 0.00000, 3.26689, 1.38296, 3.26691, 1.38267, 3.26712, 1.38288, 0, 0
28, 0.00000, 3.2213, 1.36093, 3.22131, 1.36065, 3.22152, 1.36085, 0, 0
29, 0.00000, 3.19129, 1.34592, 3.1913, 1.34564, 3.1915, 1.34584, 0, 0
30, 0.00000, 3.32851, 1.41193, 3.32852, 1.41162, 3.32874, 1.41184, 0, 0
31, 0.00000, 3.54991, 1.52291, 3.54993, 1.52256, 3.55018, 1.52281, 0, 0
32, 0.00000, 3.47126, 1.48648, 3.47128, 1.48615, 3.47152, 1.48638, 0, 0
33, 0.00000, 3.68516, 1.5988, 3.68518, 1.59843, 3.68545, 1.5987, 0, 0
34, 0.00000, 4.02966, 1.78162, 4.02968, 1.78118, 4.03001, 1.78149, 0, 0
35, 0.00000, 4.13461, 1.83912, 4.13464, 1.83864, 4.13498, 1.83897, 0, 0
36, 0.00000, 4.45491, 2.00954, 4.45494, 2.00899, 4.45534, 2.00937, 0, 0
37, 0.00000, 4.71608, 2.15517, 4.7161, 2.15455, 4.71656, 2.15499, 0, 0
38, 0.00000, 4.47503, 2.02421, 4.47505, 2.02365, 4.47546, 2.02404, 0, 0
39, 0.00000, 4.55036, 2.06581, 4.55039, 2.06523, 4.55081, 2.06564, 0, 0
40, 0.00000, 4.48348, 2.02738, 4.48351, 2.02681, 4.48392, 2.02721, 0, 0
41, 0.00000, 4.5775, 2.07304, 4.57753, 2.07244, 4.57796, 2.07286, 0, 0
42, 0.00000, 4.81202, 2.19557, 4.81205, 2.19491, 4.81253, 2.19537, 0, 0
43, 0.00000, 5.65497, 2.69982, 5.65501, 2.69888, 5.6557, 2.69953, 0, 0
44, 0.00000, 5.81577, 2.80572, 5.81582, 2.80472, 5.81655, 2.80542, 0, 0
45, 0.00000, 5.70633, 2.7355, 5.70638, 2.73455, 5.70708, 2.73521, 0, 0
46, 0.00000, 5.40924, 2.54707, 5.40928, 2.54622, 5.4099, 2.54681, 0, 0
47, 0.00000, 4.83039, 2.20038, 4.83043, 2.19972, 4.83091, 2.20018, 0, 0
48, 0.00000, 4.40433, 1.96271, 4.40436, 1.96217, 4.40476, 1.96255, 0, 0
48, 0.00000, 4.40433, 1.96271, 4.40436, 1.96217, 4.40476, 1.96255, 0, 0
