hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 6.95703, 2.88908, 6.95706, 2.88831, 6.95761, 2.88885, 0, 0
2, 0.00000, 6.37996, 2.61829, 6.37998, 2.61765, 6.38044, 2.61811, 0, 0
3, 0.00000, 5.97527, 2.43267, 5.97529, 2.43212, 5.97569, 2.43251, 0, 0
4, 0.00000, 5.89174, 2.39489, 5.89177, 2.39435, 5.89215, 2.39474, 0, 0
5, 0.00000, 5.83622, 2.36866, 5.83624, 2.36813, 5.83661, 2.36851, 0, 0
6, 0.00000, 6.09028, 2.48414, 6.0903, 2.48356, 6.09071, 2.48397, 0, 0
7, 0.00000, 6.50709, 2.68383, 6.50711, 2.68317, 6.50758, 2.68363, 0, 0
8, 0.00000, 6.37742, 2.63286, 6.37744, 2.63223, 6.37789, 2.63267, 0, 0
9, 0.00000, 6.78038, 2.83548, 6.7804, 2.83476, 6.78091, 2.83526, 0, 0
10, 0.00000, 7.4181, 3.1564, 7.41812, 3.15554, 7.41874, 3.15613, 0, 0
11, 0.00000, 7.61269, 3.25775, 7.6127, 3.25684, 7.61337, 3.25747, 0, 0
12, 0.00000, 8.28607, 3.6238, 8.28607, 3.62273, 8.28687, 3.62345, 0, 0
13, 0.00000, 8.74836, 3.86392, 8.74836, 3.86271, 8.74926, 3.86354, 0, 0
14, 0.00000, 8.28892, 3.62133, 8.28893, 3.62025, 8.28973, 3.62099, 0, 0
15, 0.00000, 8.39245, 3.66459, 8.39247, 3.66347, 8.39329, 3.66424, 0, 0
16, 0.00000, 8.2279, 3.5628, 8.22793, 3.56171, 8.22872, 3.56247, 0, 0
17, 0.00000, 8.3667, 3.61377, 8.36674, 3.61264, 8.36756, 3.61343, 0, 0
18, 0.00000, 8.77714, 3.80941, 8.77718, 3.80814, 8.7781, 3.80903, 0, 0
19, 0.00000, 10.2748, 4.64224, 10.2748, 4.64044, 10.2761, 4.6417, 0, 0
20, 0.00000, 10.5569, 4.81429, 10.5569, 4.81238, 10.5583, 4.81372, 0, 0
21, 0.00000, 10.3644, 4.69987, 10.3645, 4.69803, 10.3658, 4.69932, 0, 0
22, 0.00000, 9.83998, 4.39121, 9.84003, 4.38958, 9.84121, 4.39072, 0, 0
23, 0.00000, 8.8102, 3.81757, 8.81024, 3.81629, 8.81116, 3.81719, 0, 0
24, 0.00000, 8.04482, 3.41928, 8.04485, 3.41824, 8.04561, 3.41898, 0, 0
25, 0.00000, 6.95699, 2.88919, 6.95702, 2.88842, 6.95757, 2.88896, 0, 0
26, 0.00000, 6.37996, 2.61829, 6.37998, 2.61765, 6.38044, 2.6181, 0, 0
27, 0.00000, 5.97527, 2.43267, 5.97529, 2.43212, 5.97569, 2.43251, 0, 0
28, 0.00000, 5.89174, 2.39489, 5.89177, 2.39435, 5.89215, 2.39474, 0, 0
29, 0.00000, 5.83622, 2.36866, 5.83624, 2.36813, 5.83661, 2.36851, 0, 0
30, 0.00000, 6.09028, 2.48414, 6.0903, 2.48356, 6.09071, 2.48397, 0, 0
31, 0.00000, 6.50709, 2.68383, 6.50711, 2.68317, 6.50758, 2.68363, 0, 0
32, 0.00000, 6.37742, 2.63286, 6.37744, 2.63223, 6.37789, 2.63267, 0, 0
33, 0.00000, 6.78038, 2.83548, 6.7804, 2.83476, 6.78091, 2.83526, 0, 0
34, 0.00000, 7.4181, 3.1564, 7.41812, 3.15554, 7.41874, 3.15613, 0, 0
35, 0.00000, 7.61269, 3.25775, 7.6127, 3.25684, 7.61337, 3.25747, 0, 0
36, 0.00000, 8.19599, 3.54978, 8.19601, 3.54871, 8.19679, 3.54945, 0, 0
37, 0.00000, 8.66461, 3.79389, 8.66463, 3.79268, 8.66551, 3.79351, 0, 0
38, 0.00000, 8.2207, 3.56482, 8.22072, 3.56374, 8.2215, 3.56449, 0, 0
39, 0.00000, 8.34755, 3.62734, 8.34757, 3.62622, 8.34839, 3.627, 0, 0
40, 0.00000, 8.21451, 3.55177, 8.21453, 3.55068, 8.21532, 3.55144, 0, 0
41, 0.00000, 8.36686, 3.61376, 8.3669, 3.61262, 8.36772, 3.61342, 0, 0
42, 0.00000, 8.77714, 3.8094, 8.77718, 3.80814, 8.7781, 3.80903, 0, 0
43, 0.00000, 10.2748, 4.64224, 10.2748, 4.64044, 10.2761, 4.6417, 0, 0
44, 0.00000, 10.5569, 4.81429, 10.5569, 4.81238, 10.5583, 4.81372, 0, 0
45, 0.00000, 10.3644, 4.69987, 10.3645, 4.69803, 10.3658, 4.69932, 0, 0
46, 0.00000, 9.83998, 4.39121, 9.84003, 4.38958, 9.84121, 4.39072, 0, 0
47, 0.00000, 8.8102, 3.81757, 8.81024, 3.81629, 8.81116, 3.81719, 0, 0
48, 0.00000, 8.04482, 3.41928, 8.04485, 3.41824, 8.04561, 3.41898, 0, 0
48, 0.00000, 8.04482, 3.41928, 8.04485, 3.41824, 8.04561, 3.41898, 0, 0
