hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 14.9975, 6.61256, 14.9976, 6.6109, 14.9987, 6.61209, 0, 0
2, 0.00000, 13.7431, 5.97345, 13.7431, 5.97207, 13.7441, 5.97307, 0, 0
3, 0.00000, 12.8619, 5.53784, 12.862, 5.53664, 12.8628, 5.53751, 0, 0
4, 0.00000, 12.6805, 5.4506, 12.6805, 5.44943, 12.6813, 5.45027, 0, 0
5, 0.00000, 12.5604, 5.39162, 12.5604, 5.39047, 12.5612, 5.3913, 0, 0
6, 0.00000, 10.7471, 5.55206, 10.7472, 5.551, 10.7479, 5.5518, 0, 0
7, 0.00000, 0.736639, 5.77608, 0.737025, 5.77582, 0.736937, 5.77627, 0, 0
8, 0.00000, -16.8517, 6.30445, -16.8508, 6.30569, -16.8524, 6.30546, 0, 0
9, 0.00000, -29.4668, 7.94666, -29.4654, 7.94906, -29.4682, 7.94845, 0, 0
10, 0.00000, -37.2806, 9.73411, -37.2786, 9.73744, -37.2825, 9.73664, 0, 0
11, 0.00000, -40.9223, 10.5511, -40.92, 10.5549, -40.9244, 10.554, 0, 0
12, 0.00000, -38.8517, 10.9416, -38.8492, 10.9453, -38.8538, 10.9446, 0, 0
13, 0.00000, -31.6459, 10.424, -31.6435, 10.4272, -31.6475, 10.4267, 0, 0
14, 0.00000, -25.0288, 9.11702, -25.027, 9.11934, -25.03, 9.11905, 0, 0
15, 0.00000, -14.8279, 8.35351, -14.8265, 8.35477, -14.8284, 8.35487, 0, 0
16, 0.00000, -4.23111, 7.68596, -4.23026, 7.68607, -4.23095, 7.6866, 0, 0
17, 0.00000, 10.0188, 7.89481, 10.0192, 7.89328, 10.0201, 7.89458, 0, 0
18, 0.00000, 18.9526, 8.79989, 18.9528, 8.79715, 18.9547, 8.79912, 0, 0
19, 0.00000, 22.2069, 10.798, 22.2071, 10.7941, 22.2099, 10.7969, 0, 0
20, 0.00000, 22.819, 11.2137, 22.8192, 11.2096, 22.8222, 11.2126, 0, 0
21, 0.00000, 22.4008, 10.9408, 22.401, 10.9368, 22.4039, 10.9396, 0, 0
22, 0.00000, 21.2638, 10.1942, 21.2639, 10.1907, 21.2664, 10.1932, 0, 0
23, 0.00000, 19.0268, 8.81842, 19.0269, 8.81566, 19.0289, 8.81764, 0, 0
24, 0.00000, 17.3629, 7.86888, 17.3631, 7.86661, 17.3647, 7.86824, 0, 0
25, 0.00000, 14.998, 6.61077, 14.998, 6.60911, 14.9992, 6.61031, 0, 0
26, 0.00000, 13.743, 5.97346, 13.7431, 5.97207, 13.7441, 5.97307, 0, 0
27, 0.00000, 12.8619, 5.53784, 12.862, 5.53664, 12.8628, 5.53751, 0, 0
28, 0.00000, 12.6805, 5.4506, 12.6805, 5.44943, 12.6813, 5.45027, 0, 0
29, 0.00000, 12.5604, 5.39162, 12.5604, 5.39047, 12.5612, 5.3913, 0, 0
30, 0.00000, 10.7471, 5.55206, 10.7472, 5.551, 10.7479, 5.5518, 0, 0
31, 0.00000, 0.736639, 5.77608, 0.737025, 5.77582, 0.736937, 5.77627, 0, 0
32, 0.00000, -16.8517, 6.30445, -16.8508, 6.30569, -16.8524, 6.30546, 0, 0
33, 0.00000, -29.4668, 7.94666, -29.4654, 7.94906, -29.4682, 7.94845, 0, 0
34, 0.00000, -37.2806, 9.73411, -37.2786, 9.73744, -37.2825, 9.73664, 0, 0
35, 0.00000, -40.9223, 10.5511, -40.92, 10.5549, -40.9244, 10.554, 0, 0
36, 0.00000, -38.9923, 10.8846, -38.9898, 10.8884, -38.9944, 10.8876, 0, 0
37, 0.00000, -31.7825, 10.3487, -31.7802, 10.3519, -31.7843, 10.3514, 0, 0
38, 0.00000, -25.1433, 9.04512, -25.1416, 9.0475, -25.1446, 9.04715, 0, 0
39, 0.00000, -14.9042, 8.29249, -14.9029, 8.29378, -14.9048, 8.29386, 0, 0
40, 0.00000, -4.25517, 7.66241, -4.25432, 7.66252, -4.25501, 7.66305, 0, 0
41, 0.00000, 10.0175, 7.89561, 10.0178, 7.89408, 10.0187, 7.89538, 0, 0
42, 0.00000, 18.9526, 8.79989, 18.9528, 8.79715, 18.9547, 8.79912, 0, 0
43, 0.00000, 22.2069, 10.798, 22.2071, 10.7941, 22.2099, 10.7969, 0, 0
44, 0.00000, 22.819, 11.2137, 22.8192, 11.2096, 22.8222, 11.2126, 0, 0
45, 0.00000, 22.4008, 10.9408, 22.401, 10.9368, 22.4039, 10.9396, 0, 0
46, 0.00000, 21.2638, 10.1942, 21.2639, 10.1907, 21.2664, 10.1932, 0, 0
47, 0.00000, 19.0268, 8.81842, 19.0269, 8.81566, 19.0289, 8.81764, 0, 0
48, 0.00000, 17.3629, 7.86888, 17.3631, 7.86661, 17.3647, 7.86824, 0, 0
48, 0.00000, 17.3629, 7.86888, 17.3631, 7.86661, 17.3647, 7.86824, 0, 0
