hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 12.7798, 5.52359, 12.7799, 5.5222, 12.7809, 5.52319, 0, 0
2, 0.00000, 11.7124, 4.9991, 11.7125, 4.99794, 11.7133, 4.99877, 0, 0
3, 0.00000, 10.964, 4.64028, 10.964, 4.63926, 10.9647, 4.63999, 0, 0
4, 0.00000, 10.8093, 4.56719, 10.8094, 4.56621, 10.8101, 4.56691, 0, 0
5, 0.00000, 10.7071, 4.51703, 10.7071, 4.51607, 10.7078, 4.51676, 0, 0
6, 0.00000, 11.1748, 4.73814, 11.1748, 4.73709, 11.1756, 4.73784, 0, 0
7, 0.00000, 11.9344, 5.11487, 11.9344, 5.11366, 11.9353, 5.11452, 0, 0
8, 0.00000, 11.6809, 5.00504, 11.681, 5.0039, 11.6818, 5.00471, 0, 0
9, 0.00000, 12.4151, 5.3869, 12.4152, 5.3856, 12.4161, 5.38652, 0, 0
10, 0.00000, 13.5853, 5.99961, 13.5854, 5.99805, 13.5865, 5.99915, 0, 0
11, 0.00000, 13.9418, 6.19275, 13.9418, 6.19111, 13.943, 6.19226, 0, 0
12, 0.00000, 15.1384, 6.8591, 15.1385, 6.85716, 15.1399, 6.85851, 0, 0
13, 0.00000, 15.9986, 7.32921, 15.9987, 7.32702, 16.0003, 7.32855, 0, 0
14, 0.00000, 15.1646, 6.87242, 15.1647, 6.87046, 15.1661, 6.87183, 0, 0
15, 0.00000, 15.3761, 6.9745, 15.3762, 6.97247, 15.3777, 6.97389, 0, 0
16, 0.00000, 15.0994, 6.80197, 15.0994, 6.8, 15.1009, 6.80139, 0, 0
17, 0.00000, 15.3798, 6.92295, 15.3799, 6.92088, 15.3814, 6.92234, 0, 0
18, 0.00000, 16.1505, 7.3151, 16.1506, 7.3128, 16.1522, 7.31442, 0, 0
19, 0.00000, 18.9283, 8.94717, 18.9284, 8.94389, 18.9308, 8.94619, 0, 0
20, 0.00000, 19.4528, 9.28592, 19.4529, 9.28243, 19.4555, 9.28488, 0, 0
21, 0.00000, 19.0954, 9.06086, 19.0956, 9.05752, 19.098, 9.05987, 0, 0
22, 0.00000, 18.122, 8.45482, 18.1222, 8.45185, 18.1243, 8.45394, 0, 0
23, 0.00000, 16.2118, 7.33148, 16.2119, 7.32916, 16.2136, 7.33079, 0, 0
24, 0.00000, 14.7938, 6.55454, 14.7939, 6.55264, 14.7953, 6.55398, 0, 0
25, 0.00000, 12.7798, 5.52373, 12.7799, 5.52234, 12.7809, 5.52333, 0, 0
26, 0.00000, 11.7124, 4.9991, 11.7125, 4.99794, 11.7133, 4.99877, 0, 0
27, 0.00000, 10.964, 4.64028, 10.964, 4.63926, 10.9647, 4.63999, 0, 0
28, 0.00000, 10.8093, 4.56719, 10.8094, 4.56621, 10.8101, 4.56691, 0, 0
29, 0.00000, 10.7071, 4.51703, 10.7071, 4.51607, 10.7078, 4.51676, 0, 0
30, 0.00000, 11.1748, 4.73814, 11.1748, 4.73709, 11.1756, 4.73784, 0, 0
31, 0.00000, 11.9344, 5.11487, 11.9344, 5.11366, 11.9353, 5.11452, 0, 0
32, 0.00000, 11.6809, 5.00504, 11.681, 5.0039, 11.6818, 5.00471, 0, 0
33, 0.00000, 12.4151, 5.3869, 12.4152, 5.3856, 12.4161, 5.38652, 0, 0
34, 0.00000, 13.5853, 5.99961, 13.5854, 5.99805, 13.5865, 5.99915, 0, 0
35, 0.00000, 13.9418, 6.19275, 13.9418, 6.19111, 13.943, 6.19226, 0, 0
36, 0.00000, 15.0177, 6.75666, 15.0177, 6.75472, 15.0191, 6.75608, 0, 0
37, 0.00000, 15.8863, 7.23226, 15.8864, 7.23008, 15.8879, 7.23161, 0, 0
38, 0.00000, 15.0733, 6.79441, 15.0734, 6.79245, 15.0748, 6.79383, 0, 0
39, 0.00000, 15.3161, 6.92311, 15.3162, 6.92108, 15.3177, 6.92251, 0, 0
40, 0.00000, 15.0814, 6.78669, 15.0815, 6.78472, 15.0829, 6.78611, 0, 0
41, 0.00000, 15.38, 6.92293, 15.3801, 6.92087, 15.3816, 6.92233, 0, 0
42, 0.00000, 16.1505, 7.3151, 16.1506, 7.3128, 16.1522, 7.31442, 0, 0
43, 0.00000, 18.9283, 8.94717, 18.9284, 8.94389, 18.9308, 8.94619, 0, 0
44, 0.00000, 19.4528, 9.28592, 19.4529, 9.28243, 19.4555, 9.28488, 0, 0
45, 0.00000, 19.0954, 9.06086, 19.0956, 9.05752, 19.098, 9.05987, 0, 0
46, 0.00000, 18.122, 8.45482, 18.1222, 8.45185, 18.1243, 8.45394, 0, 0
47, 0.00000, 16.2118, 7.33148, 16.2119, 7.32916, 16.2136, 7.33079, 0, 0
48, 0.00000, 14.7938, 6.55454, 14.7939, 6.55264, 14.7953, 6.55398, 0, 0
48, 0.00000, 14.7938, 6.55454, 14.7939, 6.55264, 14.7953, 6.55398, 0, 0
