hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 10.2372, 4.41136, 10.2372, 4.41022, 10.238, 4.41104, 0, 0
2, 0.00000, 9.38887, 3.99731, 9.38892, 3.99636, 9.38959, 3.99705, 0, 0
3, 0.00000, 8.79336, 3.71348, 8.79341, 3.71265, 8.79399, 3.71325, 0, 0
4, 0.00000, 8.67042, 3.65573, 8.67047, 3.65493, 8.67103, 3.65551, 0, 0
5, 0.00000, 8.58858, 3.61558, 8.58862, 3.61479, 8.58917, 3.61536, 0, 0
6, 0.00000, 8.96303, 3.79254, 8.96308, 3.79168, 8.96368, 3.7923, 0, 0
7, 0.00000, 9.57844, 4.09955, 9.57849, 4.09857, 9.57918, 4.09927, 0, 0
8, 0.00000, 9.39045, 4.0237, 9.39049, 4.02277, 9.39115, 4.02343, 0, 0
9, 0.00000, 9.98528, 4.33513, 9.98532, 4.33407, 9.98608, 4.33482, 0, 0
10, 0.00000, 10.924, 4.82711, 10.924, 4.82583, 10.925, 4.82673, 0, 0
11, 0.00000, 11.2104, 4.98256, 11.2104, 4.98121, 11.2114, 4.98215, 0, 0
12, 0.00000, 12.2083, 5.55008, 12.2083, 5.54849, 12.2095, 5.54958, 0, 0
13, 0.00000, 12.8838, 5.9158, 12.8839, 5.914, 12.8852, 5.91524, 0, 0
14, 0.00000, 12.2073, 5.54222, 12.2074, 5.54061, 12.2085, 5.54173, 0, 0
15, 0.00000, 12.3545, 5.60489, 12.3546, 5.60323, 12.3558, 5.60439, 0, 0
16, 0.00000, 12.1077, 5.44505, 12.1078, 5.44344, 12.109, 5.44458, 0, 0
17, 0.00000, 12.3063, 5.51955, 12.3064, 5.51786, 12.3076, 5.51906, 0, 0
18, 0.00000, 12.9049, 5.81707, 12.905, 5.81519, 12.9064, 5.81653, 0, 0
19, 0.00000, 15.0906, 7.08655, 15.0908, 7.08388, 15.0927, 7.08578, 0, 0
20, 0.00000, 15.5011, 7.348, 15.5012, 7.34516, 15.5033, 7.34718, 0, 0
21, 0.00000, 15.221, 7.17393, 15.2211, 7.17121, 15.2231, 7.17315, 0, 0
22, 0.00000, 14.4569, 6.7042, 14.457, 6.70177, 14.4588, 6.7035, 0, 0
23, 0.00000, 12.9534, 5.82989, 12.9535, 5.82799, 12.9548, 5.82935, 0, 0
24, 0.00000, 11.8331, 5.22178, 11.8332, 5.22022, 11.8343, 5.22134, 0, 0
25, 0.00000, 10.2371, 4.41154, 10.2372, 4.4104, 10.238, 4.41122, 0, 0
26, 0.00000, 9.38887, 3.99731, 9.38892, 3.99636, 9.38959, 3.99705, 0, 0
27, 0.00000, 8.79336, 3.71348, 8.79341, 3.71265, 8.79399, 3.71325, 0, 0
28, 0.00000, 8.67042, 3.65573, 8.67047, 3.65493, 8.67103, 3.65551, 0, 0
29, 0.00000, 8.58858, 3.61558, 8.58862, 3.61479, 8.58917, 3.61536, 0, 0
30, 0.00000, 8.96303, 3.79254, 8.96308, 3.79168, 8.96368, 3.7923, 0, 0
31, 0.00000, 9.57844, 4.09955, 9.57849, 4.09857, 9.57918, 4.09927, 0, 0
32, 0.00000, 9.39045, 4.0237, 9.39049, 4.02277, 9.39115, 4.02343, 0, 0
33, 0.00000, 9.98528, 4.33513, 9.98532, 4.33407, 9.98608, 4.33482, 0, 0
34, 0.00000, 10.924, 4.82711, 10.924, 4.82583, 10.925, 4.82673, 0, 0
35, 0.00000, 11.2104, 4.98256, 11.2104, 4.98121, 11.2114, 4.98215, 0, 0
36, 0.00000, 12.0663, 5.42945, 12.0664, 5.42787, 12.0675, 5.42898, 0, 0
37, 0.00000, 12.7522, 5.80198, 12.7522, 5.80019, 12.7535, 5.80145, 0, 0
38, 0.00000, 12.1001, 5.4504, 12.1002, 5.44881, 12.1013, 5.44993, 0, 0
39, 0.00000, 12.2841, 5.54448, 12.2842, 5.54282, 12.2854, 5.54399, 0, 0
40, 0.00000, 12.0868, 5.42718, 12.0868, 5.42557, 12.088, 5.42672, 0, 0
41, 0.00000, 12.3066, 5.51953, 12.3067, 5.51785, 12.3079, 5.51905, 0, 0
42, 0.00000, 12.9049, 5.81707, 12.905, 5.81519, 12.9064, 5.81653, 0, 0
43, 0.00000, 15.0906, 7.08655, 15.0908, 7.08388, 15.0927, 7.08578, 0, 0
44, 0.00000, 15.5011, 7.348, 15.5012, 7.34516, 15.5033, 7.34718, 0, 0
45, 0.00000, 15.221, 7.17393, 15.2211, 7.17121, 15.2231, 7.17315, 0, 0
46, 0.00000, 14.4569, 6.7042, 14.457, 6.70177, 14.4588, 6.7035, 0, 0
47, 0.00000, 12.9534, 5.82989, 12.9535, 5.82799, 12.9548, 5.82935, 0, 0
48, 0.00000, 11.8331, 5.22178, 11.8332, 5.22022, 11.8343, 5.22134, 0, 0
48, 0.00000, 11.8331, 5.22178, 11.8332, 5.22022, 11.8343, 5.22134, 0, 0
