hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 11.0772, 4.87498, 11.0773, 4.87375, 11.0781, 4.87464, 0, 0
2, 0.00000, 10.1616, 4.41122, 10.1617, 4.41019, 10.1624, 4.41094, 0, 0
3, 0.00000, 9.51828, 4.09387, 9.51834, 4.09297, 9.51896, 4.09363, 0, 0
4, 0.00000, 9.38548, 4.0294, 9.38553, 4.02853, 9.38614, 4.02916, 0, 0
5, 0.00000, 9.29688, 3.98454, 9.29694, 3.98368, 9.29753, 3.98431, 0, 0
6, 0.00000, 9.7023, 4.18273, 9.70236, 4.1818, 9.70301, 4.18248, 0, 0
7, 0.00000, 10.3709, 4.52825, 10.3709, 4.52718, 10.3717, 4.52795, 0, 0
8, 0.00000, 10.1733, 4.44652, 10.1734, 4.4455, 10.1741, 4.44623, 0, 0
9, 0.00000, 10.8205, 4.79767, 10.8205, 4.79652, 10.8214, 4.79734, 0, 0
10, 0.00000, 11.8373, 5.35133, 11.8373, 5.34994, 11.8383, 5.35093, 0, 0
11, 0.00000, 12.1479, 5.52685, 12.1479, 5.52538, 12.149, 5.52642, 0, 0
12, 0.00000, 13.2448, 6.17826, 13.2448, 6.17653, 13.2461, 6.17773, 0, 0
13, 0.00000, 13.9669, 6.58642, 13.967, 6.58447, 13.9684, 6.58583, 0, 0
14, 0.00000, 13.231, 6.16049, 13.231, 6.15874, 13.2323, 6.15997, 0, 0
15, 0.00000, 13.3798, 6.22512, 13.3799, 6.22332, 13.3812, 6.22459, 0, 0
16, 0.00000, 13.1033, 6.0393, 13.1033, 6.03755, 13.1046, 6.03881, 0, 0
17, 0.00000, 13.3085, 6.11935, 13.3086, 6.11752, 13.3099, 6.11883, 0, 0
18, 0.00000, 13.9486, 6.45364, 13.9487, 6.4516, 13.9502, 6.45307, 0, 0
19, 0.00000, 16.2919, 7.88377, 16.2921, 7.88087, 16.2941, 7.88296, 0, 0
20, 0.00000, 16.7306, 8.1778, 16.7308, 8.17472, 16.733, 8.17695, 0, 0
21, 0.00000, 16.4311, 7.98164, 16.4313, 7.97869, 16.4334, 7.98082, 0, 0
22, 0.00000, 15.6132, 7.45274, 15.6134, 7.45011, 15.6152, 7.45201, 0, 0
23, 0.00000, 14.0008, 6.46893, 14.0009, 6.46688, 14.0023, 6.46836, 0, 0
24, 0.00000, 12.7964, 5.78503, 12.7965, 5.78334, 12.7977, 5.78456, 0, 0
25, 0.00000, 11.0771, 4.87517, 11.0772, 4.87393, 11.078, 4.87483, 0, 0
26, 0.00000, 10.1616, 4.41122, 10.1617, 4.41019, 10.1624, 4.41094, 0, 0
27, 0.00000, 9.51828, 4.09387, 9.51834, 4.09297, 9.51896, 4.09363, 0, 0
28, 0.00000, 9.38548, 4.0294, 9.38553, 4.02853, 9.38614, 4.02916, 0, 0
29, 0.00000, 9.29688, 3.98454, 9.29694, 3.98368, 9.29753, 3.98431, 0, 0
30, 0.00000, 9.7023, 4.18273, 9.70236, 4.1818, 9.70301, 4.18248, 0, 0
31, 0.00000, 10.3709, 4.52825, 10.3709, 4.52718, 10.3717, 4.52795, 0, 0
32, 0.00000, 10.1733, 4.44652, 10.1734, 4.4455, 10.1741, 4.44623, 0, 0
33, 0.00000, 10.8205, 4.79767, 10.8205, 4.79652, 10.8214, 4.79734, 0, 0
34, 0.00000, 11.8373, 5.35133, 11.8373, 5.34994, 11.8383, 5.35093, 0, 0
35, 0.00000, 12.1479, 5.52685, 12.1479, 5.52538, 12.149, 5.52642, 0, 0
36, 0.00000, 13.0707, 6.02976, 13.0707, 6.02805, 13.072, 6.02926, 0, 0
37, 0.00000, 13.8068, 6.44759, 13.8069, 6.44565, 13.8083, 6.44703, 0, 0
38, 0.00000, 13.1013, 6.04914, 13.1014, 6.04741, 13.1026, 6.04864, 0, 0
39, 0.00000, 13.2953, 6.15242, 13.2954, 6.15062, 13.2967, 6.15191, 0, 0
40, 0.00000, 13.0783, 6.01798, 13.0784, 6.01623, 13.0796, 6.01749, 0, 0
41, 0.00000, 13.3088, 6.11935, 13.3089, 6.11752, 13.3102, 6.11884, 0, 0
42, 0.00000, 13.9486, 6.45364, 13.9487, 6.4516, 13.9502, 6.45307, 0, 0
43, 0.00000, 16.2919, 7.88377, 16.2921, 7.88087, 16.2941, 7.88296, 0, 0
44, 0.00000, 16.7306, 8.1778, 16.7308, 8.17472, 16.733, 8.17695, 0, 0
45, 0.00000, 16.4311, 7.98164, 16.4313, 7.97869, 16.4334, 7.98082, 0, 0
46, 0.00000, 15.6132, 7.45274, 15.6134, 7.45011, 15.6152, 7.45201, 0, 0
47, 0.00000, 14.0008, 6.46893, 14.0009, 6.46688, 14.0023, 6.46836, 0, 0
48, 0.00000, 12.7964, 5.78503, 12.7965, 5.78334, 12.7977, 5.78456, 0, 0
48, 0.00000, 12.7964, 5.78503, 12.7965, 5.78334, 12.7977, 5.78456, 0, 0
