hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 17.0035, 7.5868, 17.0036, 7.58491, 17.0049, 7.58629, 0, 0
2, 0.00000, 15.5953, 6.86041, 15.5954, 6.85883, 15.5965, 6.85999, 0, 0
3, 0.00000, 14.6039, 6.36472, 14.604, 6.36334, 14.6049, 6.36435, 0, 0
4, 0.00000, 14.4, 6.26614, 14.4001, 6.26481, 14.401, 6.26578, 0, 0
5, 0.00000, 14.2645, 6.19929, 14.2646, 6.19798, 14.2655, 6.19894, 0, 0
6, 0.00000, 12.173, 6.36379, 12.1731, 6.36258, 12.1739, 6.36351, 0, 0
7, 0.00000, 0.636106, 6.59286, 0.636559, 6.59259, 0.636437, 6.5931, 0, 0
8, 0.00000, -19.6833, 7.37466, -19.6823, 7.37612, -19.6841, 7.37586, 0, 0
9, 0.00000, -34.3677, 9.53787, -34.366, 9.54068, -34.3693, 9.54, 0, 0
10, 0.00000, -43.3933, 11.829, -43.3909, 11.8329, -43.3955, 11.832, 0, 0
11, 0.00000, -47.3848, 12.8553, -47.382, 12.8597, -47.3872, 12.8587, 0, 0
12, 0.00000, -45.0315, 13.2512, -45.0285, 13.2555, -45.0338, 13.2548, 0, 0
13, 0.00000, -37.0361, 12.4747, -37.0333, 12.4784, -37.0381, 12.4779, 0, 0
14, 0.00000, -29.2985, 10.778, -29.2963, 10.7807, -29.2999, 10.7804, 0, 0
15, 0.00000, -17.4769, 9.6738, -17.4754, 9.67532, -17.4776, 9.67542, 0, 0
16, 0.00000, -5.21436, 8.76526, -5.21337, 8.76543, -5.21421, 8.76602, 0, 0
17, 0.00000, 11.1948, 8.96591, 11.1952, 8.96418, 11.1962, 8.96567, 0, 0
18, 0.00000, 21.4213, 10.0579, 21.4215, 10.0548, 21.4237, 10.0571, 0, 0
19, 0.00000, 25.0311, 12.2964, 25.0314, 12.292, 25.0345, 12.2952, 0, 0
20, 0.00000, 25.7058, 12.7597, 25.7061, 12.7549, 25.7094, 12.7584, 0, 0
21, 0.00000, 25.2439, 12.4569, 25.2442, 12.4523, 25.2474, 12.4556, 0, 0
22, 0.00000, 23.9871, 11.6209, 23.9874, 11.6169, 23.9902, 11.6198, 0, 0
23, 0.00000, 21.5049, 10.0777, 21.5051, 10.0746, 21.5073, 10.0769, 0, 0
24, 0.00000, 19.6502, 9.00773, 19.6503, 9.00515, 19.6522, 9.00703, 0, 0
25, 0.00000, 17.0043, 7.58398, 17.0044, 7.58208, 17.0057, 7.58346, 0, 0
26, 0.00000, 15.5953, 6.86042, 15.5954, 6.85884, 15.5965, 6.85999, 0, 0
27, 0.00000, 14.6039, 6.36472, 14.604, 6.36334, 14.6049, 6.36435, 0, 0
28, 0.00000, 14.4, 6.26614, 14.4001, 6.26481, 14.401, 6.26578, 0, 0
29, 0.00000, 14.2645, 6.19929, 14.2646, 6.19798, 14.2655, 6.19894, 0, 0
30, 0.00000, 12.173, 6.36379, 12.1731, 6.36258, 12.1739, 6.36351, 0, 0
31, 0.00000, 0.636106, 6.59286, 0.636559, 6.59259, 0.636437, 6.5931, 0, 0
32, 0.00000, -19.6833, 7.37466, -19.6823, 7.37612, -19.6841, 7.37586, 0, 0
33, 0.00000, -34.3677, 9.53787, -34.366, 9.54068, -34.3693, 9.54, 0, 0
34, 0.00000, -43.3933, 11.829, -43.3909, 11.8329, -43.3955, 11.832, 0, 0
35, 0.00000, -47.3848, 12.8553, -47.382, 12.8597, -47.3872, 12.8587, 0, 0
36, 0.00000, -45.2414, 13.1845, -45.2384, 13.189, -45.2438, 13.1881, 0, 0
37, 0.00000, -37.2391, 12.375, -37.2364, 12.3788, -37.2412, 12.3783, 0, 0
38, 0.00000, -29.4689, 10.6776, -29.4668, 10.6804, -29.4704, 10.68, 0, 0
39, 0.00000, -17.5898, 9.58376, -17.5883, 9.58532, -17.5905, 9.58539, 0, 0
40, 0.00000, -5.25024, 8.72879, -5.24924, 8.72897, -5.25009, 8.72956, 0, 0
41, 0.00000, 11.1926, 8.96712, 11.1931, 8.9654, 11.194, 8.96688, 0, 0
42, 0.00000, 21.4213, 10.0579, 21.4215, 10.0548, 21.4237, 10.0571, 0, 0
43, 0.00000, 25.0311, 12.2964, 25.0314, 12.292, 25.0345, 12.2952, 0, 0
44, 0.00000, 25.7058, 12.7597, 25.7061, 12.7549, 25.7094, 12.7584, 0, 0
45, 0.00000, 25.2439, 12.4569, 25.2442, 12.4523, 25.2474, 12.4556, 0, 0
46, 0.00000, 23.9871, 11.6209, 23.9874, 11.6169, 23.9902, 11.6198, 0, 0
47, 0.00000, 21.5049, 10.0777, 21.5051, 10.0746, 21.5073, 10.0769, 0, 0
48, 0.00000, 19.6502, 9.00773, 19.6503, 9.00515, 19.6522, 9.00703, 0, 0
48, 0.00000, 19.6502, 9.00773, 19.6503, 9.00515, 19.6522, 9.00703, 0, 0
