hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 5.71219, 2.41616, 5.71222, 2.41553, 5.71267, 2.41598, 0, 0
2, 0.00000, 5.23876, 2.18983, 5.23878, 2.1893, 5.23916, 2.18968, 0, 0
3, 0.00000, 4.90691, 2.03469, 4.90693, 2.03423, 4.90725, 2.03456, 0, 0
4, 0.00000, 4.83842, 2.0031, 4.83844, 2.00266, 4.83875, 2.00297, 0, 0
5, 0.00000, 4.79293, 1.98121, 4.79295, 1.98077, 4.79325, 1.98108, 0, 0
6, 0.00000, 5.00106, 2.07757, 5.00108, 2.07709, 5.00142, 2.07743, 0, 0
7, 0.00000, 5.34204, 2.24379, 5.34206, 2.24324, 5.34245, 2.24363, 0, 0
8, 0.00000, 5.23463, 2.20035, 5.23465, 2.19983, 5.23502, 2.2002, 0, 0
9, 0.00000, 5.56427, 2.36898, 5.56428, 2.3684, 5.56471, 2.36881, 0, 0
10, 0.00000, 6.08683, 2.63662, 6.08684, 2.63591, 6.08736, 2.6364, 0, 0
11, 0.00000, 6.24627, 2.7211, 6.24628, 2.72035, 6.24683, 2.72087, 0, 0
12, 0.00000, 6.79522, 3.02377, 6.79522, 3.02289, 6.79587, 3.02349, 0, 0
13, 0.00000, 7.17561, 3.22494, 7.17561, 3.22395, 7.17635, 3.22463, 0, 0
14, 0.00000, 6.79952, 3.02333, 6.79953, 3.02244, 6.80018, 3.02306, 0, 0
15, 0.00000, 6.88628, 3.06089, 6.8863, 3.05997, 6.88697, 3.06061, 0, 0
16, 0.00000, 6.75329, 2.97758, 6.75332, 2.97669, 6.75396, 2.97732, 0, 0
17, 0.00000, 6.86916, 3.02163, 6.86919, 3.0207, 6.86986, 3.02136, 0, 0
18, 0.00000, 7.20734, 3.18584, 7.20738, 3.1848, 7.20813, 3.18553, 0, 0
19, 0.00000, 8.43994, 3.88306, 8.43999, 3.88158, 8.44106, 3.88262, 0, 0
20, 0.00000, 8.67247, 4.02733, 8.67253, 4.02575, 8.67367, 4.02686, 0, 0
21, 0.00000, 8.51389, 3.93144, 8.51394, 3.92993, 8.51503, 3.93099, 0, 0
22, 0.00000, 8.08191, 3.67284, 8.08195, 3.6715, 8.08292, 3.67244, 0, 0
23, 0.00000, 7.2345, 3.19258, 7.23454, 3.19153, 7.23529, 3.19227, 0, 0
24, 0.00000, 6.6054, 2.85943, 6.60543, 2.85857, 6.60605, 2.85918, 0, 0
25, 0.00000, 5.71216, 2.41625, 5.71218, 2.41562, 5.71264, 2.41607, 0, 0
26, 0.00000, 5.23876, 2.18983, 5.23878, 2.1893, 5.23916, 2.18968, 0, 0
27, 0.00000, 4.90691, 2.03469, 4.90693, 2.03423, 4.90725, 2.03456, 0, 0
28, 0.00000, 4.83842, 2.0031, 4.83844, 2.00266, 4.83875, 2.00297, 0, 0
29, 0.00000, 4.79293, 1.98121, 4.79295, 1.98077, 4.79325, 1.98108, 0, 0
30, 0.00000, 5.00106, 2.07757, 5.00108, 2.07709, 5.00142, 2.07743, 0, 0
31, 0.00000, 5.34204, 2.24379, 5.34206, 2.24324, 5.34245, 2.24363, 0, 0
32, 0.00000, 5.23463, 2.20035, 5.23465, 2.19983, 5.23502, 2.2002, 0, 0
33, 0.00000, 5.56427, 2.36898, 5.56428, 2.3684, 5.56471, 2.36881, 0, 0
34, 0.00000, 6.08683, 2.63662, 6.08684, 2.63591, 6.08736, 2.6364, 0, 0
35, 0.00000, 6.24627, 2.7211, 6.24628, 2.72035, 6.24683, 2.72087, 0, 0
36, 0.00000, 6.72503, 2.96497, 6.72505, 2.9641, 6.72569, 2.96471, 0, 0
37, 0.00000, 7.11026, 3.16921, 7.11028, 3.16822, 7.111, 3.1689, 0, 0
38, 0.00000, 6.74624, 2.97833, 6.74626, 2.97745, 6.74691, 2.97807, 0, 0
39, 0.00000, 6.85116, 3.03118, 6.85118, 3.03026, 6.85185, 3.0309, 0, 0
40, 0.00000, 6.74279, 2.96877, 6.74282, 2.96787, 6.74347, 2.9685, 0, 0
41, 0.00000, 6.86928, 3.02162, 6.86931, 3.02069, 6.86999, 3.02134, 0, 0
42, 0.00000, 7.20734, 3.18584, 7.20738, 3.1848, 7.20813, 3.18553, 0, 0
43, 0.00000, 8.43994, 3.88306, 8.43999, 3.88158, 8.44106, 3.88262, 0, 0
44, 0.00000, 8.67247, 4.02733, 8.67253, 4.02575, 8.67367, 4.02686, 0, 0
45, 0.00000, 8.51389, 3.93144, 8.51394, 3.92993, 8.51503, 3.93099, 0, 0
46, 0.00000, 8.08191, 3.67284, 8.08195, 3.6715, 8.08292, 3.67244, 0, 0
47, 0.00000, 7.2345, 3.19258, 7.23454, 3.19153, 7.23529, 3.19227, 0, 0
48, 0.00000, 6.6054, 2.85943, 6.60543, 2.85857, 6.60605, 2.85918, 0, 0
48, 0.00000, 6.6054, 2.85943, 6.60543, 2.85857, 6.60605, 2.85918, 0, 0
