hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.17891, -2.0014E-005, -1.17891, -2.0012E-005, -1.17891, -2.00152E-005, 2.24329E-017, -3.9549E-018
7, 0.00000, -6.63601, 8.52356E-005, -6.63601, 8.52278E-005, -6.63601, 8.52373E-005, -2.08504E-016, 3.97716E-017
8, 0.00000, -15.3726, 0.000231478, -15.3726, 0.000231457, -15.3726, 0.00023148, -1.63069E-015, 3.02693E-016
9, 0.00000, -22.242, 0.000582003, -22.242, 0.000581963, -22.242, 0.000581941, -4.02402E-015, 7.52418E-016
10, 0.00000, -26.9517, -0.000818367, -26.9517, -0.000818273, -26.9517, -0.000818405, -7.15888E-015, 1.3496E-015
11, 0.00000, -29.0417, -0.00160704, -29.0417, -0.00160691, -29.0417, -0.00160688, -8.81955E-015, 1.66344E-015
12, 0.00000, -28.6862, 0.00171613, -28.6862, 0.00171626, -28.6862, 0.00171618, -9.9458E-015, 1.88646E-015
13, 0.00000, -25.4943, -0.000501401, -25.4943, -0.000501395, -25.4943, -0.000501375, -8.65703E-015, 1.65521E-015
14, 0.00000, -21.6074, 0.000809909, -21.6074, 0.000809835, -21.6074, 0.00080995, -5.48625E-015, 1.04273E-015
15, 0.00000, -16.5329, -0.000807722, -16.5329, -0.000807695, -16.5329, -0.000807681, -3.13084E-015, 5.9562E-016
16, 0.00000, -11.0019, -0.000135078, -11.0019, -0.000135066, -11.0019, -0.00013508, -1.14836E-015, 2.19364E-016
17, 0.00000, -4.00614, -6.77675E-005, -4.00614, -6.77614E-005, -4.00614, -6.77686E-005, 3.85571E-017, -7.14895E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.00000, -1.17891, -2.0014E-005, -1.17891, -2.0012E-005, -1.17891, -2.00152E-005, 2.24101E-017, -4.04545E-018
31, 0.00000, -6.63601, 8.52356E-005, -6.63601, 8.52278E-005, -6.63601, 8.52373E-005, -2.08297E-016, 3.93629E-017
32, 0.00000, -15.3726, 0.000231478, -15.3726, 0.000231457, -15.3726, 0.00023148, -1.63109E-015, 3.04439E-016
33, 0.00000, -22.242, 0.000582003, -22.242, 0.000581963, -22.242, 0.000581941, -4.02087E-015, 7.53375E-016
34, 0.00000, -26.9517, -0.000818367, -26.9517, -0.000818273, -26.9517, -0.000818405, -7.16009E-015, 1.3496E-015
35, 0.00000, -29.0417, -0.00160704, -29.0417, -0.00160691, -29.0417, -0.00160688, -8.81786E-015, 1.66624E-015
36, 0.00000, -28.6862, 0.00171613, -28.6862, 0.00171626, -28.6862, 0.00171618, -9.94553E-015, 1.89155E-015
37, 0.00000, -25.4943, -0.000501401, -25.4943, -0.000501395, -25.4943, -0.000501375, -8.65563E-015, 1.65251E-015
38, 0.00000, -21.6074, 0.000809909, -21.6074, 0.000809835, -21.6074, 0.00080995, -5.48801E-015, 1.0421E-015
39, 0.00000, -16.5329, -0.000807722, -16.5329, -0.000807695, -16.5329, -0.000807681, -3.1332E-015, 5.99123E-016
40, 0.00000, -11.0019, -0.000135078, -11.0019, -0.000135066, -11.0019, -0.00013508, -1.14818E-015, 2.18579E-016
41, 0.00000, -4.00614, -6.77675E-005, -4.00614, -6.77614E-005, -4.00614, -6.77686E-005, 3.88115E-017, -6.15889E-018
42, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
