hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -0.983023, -1.51443E-005, -0.983023, -1.51428E-005, -0.983023, -1.51453E-005, 1.56378E-017, -1.85199E-018
7, 0.00000, -5.51643, 6.61068E-005, -5.51643, 6.61009E-005, -5.51643, 6.61085E-005, -1.46083E-016, 2.98202E-017
8, 0.00000, -12.7218, 0.000180839, -12.7218, 0.000180823, -12.7218, 0.000180842, -1.1092E-015, 1.98423E-016
9, 0.00000, -18.3475, 0.000486487, -18.3475, 0.000486455, -18.3475, 0.00048644, -2.69801E-015, 4.7516E-016
10, 0.00000, -22.1865, -0.000640609, -22.1865, -0.00064054, -22.1865, -0.000640642, -4.75735E-015, 8.324E-016
11, 0.00000, -23.8857, -0.00131343, -23.8857, -0.00131333, -23.8857, -0.00131332, -5.83484E-015, 1.01734E-015
12, 0.00000, -23.5968, 0.00136158, -23.5968, 0.00136168, -23.5968, 0.00136161, -6.60245E-015, 1.15522E-015
13, 0.00000, -21, -0.00041136, -21, -0.000411356, -21, -0.000411341, -5.79845E-015, 1.02349E-015
14, 0.00000, -17.8291, 0.000620917, -17.8291, 0.000620862, -17.8291, 0.000620952, -3.6998E-015, 6.52559E-016
15, 0.00000, -13.6744, -0.000673291, -13.6744, -0.000673269, -13.6744, -0.000673259, -2.13759E-015, 3.82676E-016
16, 0.00000, -9.12474, -0.000102165, -9.12474, -0.000102156, -9.12474, -0.000102167, -7.93599E-016, 1.46534E-016
17, 0.00000, -3.33509, -4.91071E-005, -3.33509, -4.91025E-005, -3.33509, -4.91083E-005, 2.66395E-017, -5.59879E-019
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.00000, -0.983023, -1.51443E-005, -0.983023, -1.51428E-005, -0.983023, -1.51453E-005, 1.55205E-017, -1.78572E-018
31, 0.00000, -5.51643, 6.61068E-005, -5.51643, 6.61009E-005, -5.51643, 6.61085E-005, -1.46366E-016, 2.95291E-017
32, 0.00000, -12.7218, 0.000180839, -12.7218, 0.000180823, -12.7218, 0.000180842, -1.11075E-015, 1.97783E-016
33, 0.00000, -18.3475, 0.000486487, -18.3475, 0.000486455, -18.3475, 0.00048644, -2.69726E-015, 4.74797E-016
34, 0.00000, -22.1865, -0.000640609, -22.1865, -0.00064054, -22.1865, -0.000640642, -4.75856E-015, 8.31837E-016
35, 0.00000, -23.8857, -0.00131343, -23.8857, -0.00131333, -23.8857, -0.00131332, -5.83444E-015, 1.01819E-015
36, 0.00000, -23.5968, 0.00136158, -23.5968, 0.00136168, -23.5968, 0.00136161, -6.6017E-015, 1.1548E-015
37, 0.00000, -21, -0.00041136, -21, -0.000411356, -21, -0.000411341, -5.79996E-015, 1.01828E-015
38, 0.00000, -17.8291, 0.000620917, -17.8291, 0.000620862, -17.8291, 0.000620952, -3.70235E-015, 6.53952E-016
39, 0.00000, -13.6744, -0.000673291, -13.6744, -0.000673269, -13.6744, -0.000673259, -2.1392E-015, 3.84024E-016
40, 0.00000, -9.12474, -0.000102165, -9.12474, -0.000102156, -9.12474, -0.000102167, -7.936E-016, 1.46988E-016
41, 0.00000, -3.33509, -4.91071E-005, -3.33509, -4.91025E-005, -3.33509, -4.91083E-005, 2.65726E-017, -2.3836E-019
42, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
