hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.39901, -3.73884E-005, -1.39901, -3.73852E-005, -1.39901, -3.73904E-005, 3.22071E-017, -5.22782E-018
7, 0.00000, -7.9017, 0.000156616, -7.9017, 0.000156603, -7.9017, 0.000156618, -3.00969E-016, 6.4823E-017
8, 0.00000, -18.3958, 0.000415583, -18.3958, 0.000415549, -18.3958, 0.000415586, -2.30697E-015, 4.47511E-016
9, 0.00000, -26.711, 0.00108778, -26.711, 0.00108772, -26.711, 0.00108768, -5.67543E-015, 1.09496E-015
10, 0.00000, -32.3077, -0.00144448, -32.3077, -0.00144432, -32.3077, -0.00144455, -1.00325E-014, 1.93805E-015
11, 0.00000, -34.7, -0.00295168, -34.7, -0.00295146, -34.7, -0.00295142, -1.22571E-014, 2.37771E-015
12, 0.00000, -34.294, 0.00308361, -34.294, 0.00308388, -34.294, 0.00308371, -1.38904E-014, 2.70309E-015
13, 0.00000, -30.6304, -0.000926864, -30.6304, -0.000926858, -30.6304, -0.000926822, -1.22911E-014, 2.41231E-015
14, 0.00000, -25.9401, 0.00144712, -25.9401, 0.001447, -25.9401, 0.0014472, -7.7945E-015, 1.52565E-015
15, 0.00000, -19.7966, -0.00149549, -19.7966, -0.00149545, -19.7966, -0.00149543, -4.47306E-015, 8.83171E-016
16, 0.00000, -13.1341, -0.000247656, -13.1341, -0.000247636, -13.1341, -0.00024766, -1.65078E-015, 3.2908E-016
17, 0.00000, -4.76267, -0.000128004, -4.76267, -0.000127994, -4.76267, -0.000128006, 5.44683E-017, -5.01816E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.00000, -1.39901, -3.73884E-005, -1.39901, -3.73852E-005, -1.39901, -3.73904E-005, 3.23426E-017, -5.16555E-018
31, 0.00000, -7.9017, 0.000156616, -7.9017, 0.000156603, -7.9017, 0.000156618, -3.00041E-016, 6.37585E-017
32, 0.00000, -18.3958, 0.000415583, -18.3958, 0.000415549, -18.3958, 0.000415586, -2.30517E-015, 4.49367E-016
33, 0.00000, -26.711, 0.00108778, -26.711, 0.00108772, -26.711, 0.00108768, -5.66895E-015, 1.09459E-015
34, 0.00000, -32.3077, -0.00144448, -32.3077, -0.00144432, -32.3077, -0.00144455, -1.00294E-014, 1.94009E-015
35, 0.00000, -34.7, -0.00295168, -34.7, -0.00295146, -34.7, -0.00295142, -1.22599E-014, 2.37535E-015
36, 0.00000, -34.294, 0.00308361, -34.294, 0.00308388, -34.294, 0.00308371, -1.38834E-014, 2.70541E-015
37, 0.00000, -30.6304, -0.000926864, -30.6304, -0.000926858, -30.6304, -0.000926822, -1.22888E-014, 2.41118E-015
38, 0.00000, -25.9401, 0.00144712, -25.9401, 0.001447, -25.9401, 0.0014472, -7.79717E-015, 1.52343E-015
39, 0.00000, -19.7966, -0.00149549, -19.7966, -0.00149545, -19.7966, -0.00149543, -4.47299E-015, 8.84861E-016
40, 0.00000, -13.1341, -0.000247656, -13.1341, -0.000247636, -13.1341, -0.00024766, -1.64967E-015, 3.33026E-016
41, 0.00000, -4.76267, -0.000128004, -4.76267, -0.000127994, -4.76267, -0.000128006, 5.55739E-017, -5.96018E-018
42, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
