hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.04976, -1.06748E-005, -1.04976, -1.06737E-005, -1.04976, -1.06757E-005, 1.53033E-017, -3.85305E-018
7, 0.00000, -5.89718, 4.7205E-005, -5.89718, 4.72002E-005, -5.89718, 4.72062E-005, -1.44347E-016, 1.7443E-017
8, 0.00000, -13.6208, 0.000131534, -13.6208, 0.000131521, -13.6208, 0.000131536, -1.12637E-015, 1.73061E-016
9, 0.00000, -19.6656, 0.000355762, -19.6656, 0.000355736, -19.6656, 0.000355724, -2.77153E-015, 4.43239E-016
10, 0.00000, -23.7973, -0.000473789, -23.7973, -0.000473733, -23.7973, -0.000473813, -4.90882E-015, 8.04546E-016
11, 0.00000, -25.628, -0.000968567, -25.628, -0.000968487, -25.628, -0.000968473, -6.02703E-015, 9.9028E-016
12, 0.00000, -25.3167, 0.00100665, -25.3167, 0.00100672, -25.3167, 0.00100667, -6.79739E-015, 1.12896E-015
13, 0.00000, -22.52, -0.00030072, -22.52, -0.000300715, -22.52, -0.000300704, -5.92968E-015, 9.83636E-016
14, 0.00000, -19.1084, 0.000454238, -19.1084, 0.000454192, -19.1084, 0.000454263, -3.77084E-015, 6.17151E-016
15, 0.00000, -14.6435, -0.000490534, -14.6435, -0.000490514, -14.6435, -0.000490507, -2.15513E-015, 3.47503E-016
16, 0.00000, -9.76213, -7.2783E-005, -9.76213, -7.27755E-005, -9.76213, -7.27848E-005, -7.88287E-016, 1.18908E-016
17, 0.00000, -3.56346, -3.39338E-005, -3.56346, -3.39299E-005, -3.56346, -3.39347E-005, 2.65988E-017, -1.07658E-017
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.00000, -1.04976, -1.06748E-005, -1.04976, -1.06737E-005, -1.04976, -1.06757E-005, 1.52028E-017, -3.8367E-018
31, 0.00000, -5.89718, 4.7205E-005, -5.89718, 4.72002E-005, -5.89718, 4.72062E-005, -1.44166E-016, 1.66387E-017
32, 0.00000, -13.6208, 0.000131534, -13.6208, 0.000131521, -13.6208, 0.000131536, -1.12837E-015, 1.73764E-016
33, 0.00000, -19.6656, 0.000355762, -19.6656, 0.000355736, -19.6656, 0.000355724, -2.77123E-015, 4.42393E-016
34, 0.00000, -23.7973, -0.000473789, -23.7973, -0.000473733, -23.7973, -0.000473813, -4.90774E-015, 8.02192E-016
35, 0.00000, -25.628, -0.000968567, -25.628, -0.000968487, -25.628, -0.000968473, -6.02797E-015, 9.92754E-016
36, 0.00000, -25.3167, 0.00100665, -25.3167, 0.00100672, -25.3167, 0.00100667, -6.79495E-015, 1.12644E-015
37, 0.00000, -22.52, -0.00030072, -22.52, -0.000300715, -22.52, -0.000300704, -5.92736E-015, 9.86522E-016
38, 0.00000, -19.1084, 0.000454238, -19.1084, 0.000454192, -19.1084, 0.000454263, -3.77031E-015, 6.15174E-016
39, 0.00000, -14.6435, -0.000490534, -14.6435, -0.000490514, -14.6435, -0.000490507, -2.15669E-015, 3.47578E-016
40, 0.00000, -9.76213, -7.2783E-005, -9.76213, -7.27755E-005, -9.76213, -7.27848E-005, -7.89102E-016, 1.2001E-016
41, 0.00000, -3.56346, -3.39338E-005, -3.56346, -3.39299E-005, -3.56346, -3.39347E-005, 2.68481E-017, -9.93415E-018
42, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
