hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.63958, -3.32566E-005, -1.63958, -3.32536E-005, -1.63958, -3.3258E-005, 3.32423E-017, -6.50137E-018
7, 0.00000, -9.29509, 0.00013732, -9.29509, 0.000137308, -9.29509, 0.000137322, -3.29744E-016, 6.01234E-017
8, 0.00000, -21.7558, 0.000376435, -21.7558, 0.000376404, -21.7558, 0.000376435, -2.61188E-015, 4.94965E-016
9, 0.00000, -31.6176, 0.000835655, -31.6176, 0.0008356, -31.6176, 0.000835561, -6.54081E-015, 1.25032E-015
10, 0.00000, -38.0624, -0.00134725, -38.0624, -0.00134711, -38.0624, -0.00134729, -1.15513E-014, 2.22636E-015
11, 0.00000, -40.8983, -0.00235599, -40.8983, -0.0023558, -40.8983, -0.00235574, -1.41947E-014, 2.74651E-015
12, 0.00000, -40.4173, 0.00268308, -40.4173, 0.00268328, -40.4173, 0.00268317, -1.59886E-014, 3.12055E-015
13, 0.00000, -36.0761, -0.00074, -36.0761, -0.000739995, -36.0761, -0.000739963, -1.39559E-014, 2.73929E-015
14, 0.00000, -30.7433, 0.0013794, -30.7433, 0.00137928, -30.7433, 0.00137945, -8.9097E-015, 1.73654E-015
15, 0.00000, -23.4278, -0.00117425, -23.4278, -0.00117422, -23.4278, -0.00117419, -5.01077E-015, 9.7744E-016
16, 0.00000, -15.4925, -0.000226566, -15.4925, -0.000226548, -15.4925, -0.000226568, -1.80955E-015, 3.52049E-016
17, 0.00000, -5.59258, -0.000117118, -5.59258, -0.000117108, -5.59258, -0.000117118, 5.2928E-017, -1.25999E-017
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.00000, -1.63958, -3.32566E-005, -1.63958, -3.32536E-005, -1.63958, -3.3258E-005, 3.34271E-017, -6.28887E-018
31, 0.00000, -9.29509, 0.00013732, -9.29509, 0.000137308, -9.29509, 0.000137322, -3.28072E-016, 6.13298E-017
32, 0.00000, -21.7558, 0.000376435, -21.7558, 0.000376404, -21.7558, 0.000376435, -2.60864E-015, 4.95596E-016
33, 0.00000, -31.6176, 0.000835655, -31.6176, 0.0008356, -31.6176, 0.000835561, -6.53913E-015, 1.24758E-015
34, 0.00000, -38.0624, -0.00134725, -38.0624, -0.00134711, -38.0624, -0.00134729, -1.15597E-014, 2.2298E-015
35, 0.00000, -40.8983, -0.00235599, -40.8983, -0.0023558, -40.8983, -0.00235574, -1.41963E-014, 2.75276E-015
36, 0.00000, -40.4173, 0.00268308, -40.4173, 0.00268328, -40.4173, 0.00268317, -1.59823E-014, 3.12136E-015
37, 0.00000, -36.0761, -0.00074, -36.0761, -0.000739995, -36.0761, -0.000739963, -1.39534E-014, 2.74258E-015
38, 0.00000, -30.7433, 0.0013794, -30.7433, 0.00137928, -30.7433, 0.00137945, -8.90644E-015, 1.73658E-015
39, 0.00000, -23.4278, -0.00117425, -23.4278, -0.00117422, -23.4278, -0.00117419, -5.00788E-015, 9.75943E-016
40, 0.00000, -15.4925, -0.000226566, -15.4925, -0.000226548, -15.4925, -0.000226568, -1.80821E-015, 3.55284E-016
41, 0.00000, -5.59258, -0.000117118, -5.59258, -0.000117108, -5.59258, -0.000117118, 5.31142E-017, -1.19887E-017
42, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
