hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.38342, -3.63949E-005, -1.38342, -3.63918E-005, -1.38342, -3.63969E-005, 3.06419E-017, -5.72999E-018
7, 0.00000, -7.81179, 0.000152527, -7.81179, 0.000152514, -7.81179, 0.000152529, -2.96958E-016, 5.75098E-017
8, 0.00000, -18.1801, 0.000405508, -18.1801, 0.000405476, -18.1801, 0.000405511, -2.26191E-015, 4.30219E-016
9, 0.00000, -26.3913, 0.00104936, -26.3913, 0.00104929, -26.3913, 0.00104926, -5.56565E-015, 1.05654E-015
10, 0.00000, -31.9369, -0.00141011, -31.9369, -0.00140996, -31.9369, -0.00141018, -9.84792E-015, 1.88503E-015
11, 0.00000, -34.3008, -0.00285206, -34.3008, -0.00285185, -34.3008, -0.00285181, -1.20366E-014, 2.30905E-015
12, 0.00000, -33.8996, 0.00299564, -33.8996, 0.0029959, -33.8996, 0.00299574, -1.36303E-014, 2.62998E-015
13, 0.00000, -30.2794, -0.000897171, -30.2794, -0.000897165, -30.2794, -0.00089713, -1.20646E-014, 2.34305E-015
14, 0.00000, -25.6302, 0.00141282, -25.6302, 0.0014127, -25.6302, 0.00141289, -7.64904E-015, 1.47587E-015
15, 0.00000, -19.5636, -0.00144582, -19.5636, -0.00144578, -19.5636, -0.00144575, -4.38597E-015, 8.49486E-016
16, 0.00000, -12.9823, -0.000241552, -12.9823, -0.000241533, -12.9823, -0.000241556, -1.62195E-015, 3.13859E-016
17, 0.00000, -4.70901, -0.000124803, -4.70901, -0.000124793, -4.70901, -0.000124804, 4.946E-017, -8.97838E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.00000, -1.38342, -3.63949E-005, -1.38342, -3.63918E-005, -1.38342, -3.63969E-005, 3.08826E-017, -5.83138E-018
31, 0.00000, -7.81179, 0.000152527, -7.81179, 0.000152514, -7.81179, 0.000152529, -2.96235E-016, 5.64997E-017
32, 0.00000, -18.1801, 0.000405508, -18.1801, 0.000405476, -18.1801, 0.000405511, -2.26572E-015, 4.3005E-016
33, 0.00000, -26.3913, 0.00104936, -26.3913, 0.00104929, -26.3913, 0.00104926, -5.56133E-015, 1.05574E-015
34, 0.00000, -31.9369, -0.00141011, -31.9369, -0.00140996, -31.9369, -0.00141018, -9.84784E-015, 1.886E-015
35, 0.00000, -34.3008, -0.00285206, -34.3008, -0.00285185, -34.3008, -0.00285181, -1.20382E-014, 2.308E-015
36, 0.00000, -33.8996, 0.00299564, -33.8996, 0.0029959, -33.8996, 0.00299574, -1.36283E-014, 2.62832E-015
37, 0.00000, -30.2794, -0.000897171, -30.2794, -0.000897165, -30.2794, -0.00089713, -1.2067E-014, 2.34271E-015
38, 0.00000, -25.6302, 0.00141282, -25.6302, 0.0014127, -25.6302, 0.00141289, -7.64522E-015, 1.47739E-015
39, 0.00000, -19.5636, -0.00144582, -19.5636, -0.00144578, -19.5636, -0.00144575, -4.38761E-015, 8.47673E-016
40, 0.00000, -12.9823, -0.000241552, -12.9823, -0.000241533, -12.9823, -0.000241556, -1.62193E-015, 3.13846E-016
41, 0.00000, -4.70901, -0.000124803, -4.70901, -0.000124793, -4.70901, -0.000124804, 4.95828E-017, -8.36837E-018
42, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
