hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.24721, -2.99414E-005, -1.24721, -2.99387E-005, -1.24721, -2.99429E-005, 2.50247E-017, -4.13886E-018
7, 0.00000, -7.02779, 0.000126194, -7.02779, 0.000126184, -7.02779, 0.000126197, -2.36295E-016, 4.63247E-017
8, 0.00000, -16.3054, 0.000337543, -16.3054, 0.000337516, -16.3054, 0.000337546, -1.81739E-015, 3.45057E-016
9, 0.00000, -23.6181, 0.000846571, -23.6181, 0.000846518, -23.6181, 0.000846488, -4.46137E-015, 8.43352E-016
10, 0.00000, -28.6396, -0.00117667, -28.6396, -0.00117654, -28.6396, -0.00117672, -7.93872E-015, 1.50744E-015
11, 0.00000, -30.8239, -0.00231509, -30.8239, -0.00231492, -30.8239, -0.00231488, -9.74721E-015, 1.85452E-015
12, 0.00000, -30.4647, 0.00246729, -30.4647, 0.00246749, -30.4647, 0.00246737, -1.10411E-014, 2.11351E-015
13, 0.00000, -27.0849, -0.000729706, -27.0849, -0.000729701, -27.0849, -0.000729672, -9.66028E-015, 1.85717E-015
14, 0.00000, -22.9416, 0.00117706, -22.9416, 0.00117697, -22.9416, 0.00117712, -6.12325E-015, 1.17702E-015
15, 0.00000, -17.5395, -0.0011745, -17.5395, -0.00117447, -17.5395, -0.00117445, -3.51292E-015, 6.74746E-016
16, 0.00000, -11.6609, -0.0002008, -11.6609, -0.000200784, -11.6609, -0.000200803, -1.29602E-015, 2.50965E-016
17, 0.00000, -4.24061, -0.000103317, -4.24061, -0.000103309, -4.24061, -0.000103318, 4.18555E-017, -7.0338E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.00000, -1.24721, -2.99414E-005, -1.24721, -2.99387E-005, -1.24721, -2.99429E-005, 2.50391E-017, -4.31975E-018
31, 0.00000, -7.02779, 0.000126194, -7.02779, 0.000126184, -7.02779, 0.000126197, -2.38018E-016, 4.60619E-017
32, 0.00000, -16.3054, 0.000337543, -16.3054, 0.000337516, -16.3054, 0.000337546, -1.81613E-015, 3.42202E-016
33, 0.00000, -23.6181, 0.000846571, -23.6181, 0.000846518, -23.6181, 0.000846488, -4.45981E-015, 8.44176E-016
34, 0.00000, -28.6396, -0.00117667, -28.6396, -0.00117654, -28.6396, -0.00117672, -7.93931E-015, 1.5081E-015
35, 0.00000, -30.8239, -0.00231509, -30.8239, -0.00231492, -30.8239, -0.00231488, -9.74715E-015, 1.856E-015
36, 0.00000, -30.4647, 0.00246729, -30.4647, 0.00246749, -30.4647, 0.00246737, -1.10394E-014, 2.11116E-015
37, 0.00000, -27.0849, -0.000729706, -27.0849, -0.000729701, -27.0849, -0.000729672, -9.66165E-015, 1.85729E-015
38, 0.00000, -22.9416, 0.00117706, -22.9416, 0.00117697, -22.9416, 0.00117712, -6.12367E-015, 1.17747E-015
39, 0.00000, -17.5395, -0.0011745, -17.5395, -0.00117447, -17.5395, -0.00117445, -3.51598E-015, 6.77407E-016
40, 0.00000, -11.6609, -0.0002008, -11.6609, -0.000200784, -11.6609, -0.000200803, -1.29948E-015, 2.49997E-016
41, 0.00000, -4.24061, -0.000103317, -4.24061, -0.000103309, -4.24061, -0.000103318, 4.15601E-017, -5.76862E-018
42, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
