hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.16704, -2.15807E-005, -1.16704, -2.15786E-005, -1.16704, -2.15819E-005, 2.19795E-017, -4.10232E-018
7, 0.00000, -6.56795, 9.18497E-005, -6.56795, 9.18415E-005, -6.56795, 9.18514E-005, -2.06313E-016, 3.77863E-017
8, 0.00000, -15.2108, 0.000248556, -15.2108, 0.000248535, -15.2108, 0.000248559, -1.59576E-015, 2.96504E-016
9, 0.00000, -22.0038, 0.000624519, -22.0038, 0.000624477, -22.0038, 0.000624454, -3.92225E-015, 7.3319E-016
10, 0.00000, -26.6597, -0.000874243, -26.6597, -0.000874145, -26.6597, -0.000874284, -6.97393E-015, 1.30747E-015
11, 0.00000, -28.7254, -0.00171792, -28.7254, -0.00171778, -28.7254, -0.00171776, -8.58518E-015, 1.61633E-015
12, 0.00000, -28.3741, 0.00183186, -28.3741, 0.001832, -28.3741, 0.00183192, -9.69712E-015, 1.83646E-015
13, 0.00000, -25.219, -0.000537839, -25.219, -0.000537834, -25.219, -0.000537813, -8.45231E-015, 1.60872E-015
14, 0.00000, -21.3763, 0.000866718, -21.3763, 0.000866641, -21.3763, 0.000866762, -5.3634E-015, 1.0145E-015
15, 0.00000, -16.3584, -0.000867355, -16.3584, -0.000867327, -16.3584, -0.000867313, -3.0677E-015, 5.81272E-016
16, 0.00000, -10.8876, -0.000145517, -10.8876, -0.000145505, -10.8876, -0.00014552, -1.12843E-015, 2.14273E-016
17, 0.00000, -3.96542, -7.33578E-005, -3.96542, -7.33515E-005, -3.96542, -7.3359E-005, 3.79619E-017, -7.13934E-018
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.00000, -1.16704, -2.15807E-005, -1.16704, -2.15786E-005, -1.16704, -2.15819E-005, 2.17277E-017, -4.15051E-018
31, 0.00000, -6.56795, 9.18497E-005, -6.56795, 9.18415E-005, -6.56795, 9.18514E-005, -2.05709E-016, 3.86116E-017
32, 0.00000, -15.2108, 0.000248556, -15.2108, 0.000248535, -15.2108, 0.000248559, -1.59529E-015, 2.95486E-016
33, 0.00000, -22.0038, 0.000624519, -22.0038, 0.000624477, -22.0038, 0.000624454, -3.92522E-015, 7.32726E-016
34, 0.00000, -26.6597, -0.000874243, -26.6597, -0.000874145, -26.6597, -0.000874284, -6.97472E-015, 1.30882E-015
35, 0.00000, -28.7254, -0.00171792, -28.7254, -0.00171778, -28.7254, -0.00171776, -8.58887E-015, 1.61798E-015
36, 0.00000, -28.3741, 0.00183186, -28.3741, 0.001832, -28.3741, 0.00183192, -9.69425E-015, 1.83572E-015
37, 0.00000, -25.219, -0.000537839, -25.219, -0.000537834, -25.219, -0.000537813, -8.45188E-015, 1.60481E-015
38, 0.00000, -21.3763, 0.000866718, -21.3763, 0.000866641, -21.3763, 0.000866762, -5.36174E-015, 1.02095E-015
39, 0.00000, -16.3584, -0.000867355, -16.3584, -0.000867327, -16.3584, -0.000867313, -3.06769E-015, 5.83527E-016
40, 0.00000, -10.8876, -0.000145517, -10.8876, -0.000145505, -10.8876, -0.00014552, -1.12736E-015, 2.13871E-016
41, 0.00000, -3.96542, -7.33578E-005, -3.96542, -7.33515E-005, -3.96542, -7.3359E-005, 3.6325E-017, -7.02788E-018
42, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
