hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
2, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
3, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
4, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
5, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
6, 0.00000, -1.59847, -5.50698E-005, -1.59847, -5.50653E-005, -1.59847, -5.5072E-005, 4.17773E-017, -8.32894E-018
7, 0.00000, -9.05607, 0.000229515, -9.05607, 0.000229498, -9.05607, 0.000229518, -3.91797E-016, 7.1111E-017
8, 0.00000, -21.1771, 0.000613125, -21.1771, 0.00061308, -21.1771, 0.000613126, -3.06968E-015, 5.77685E-016
9, 0.00000, -30.8022, 0.00139628, -30.8022, 0.00139619, -30.8022, 0.00139614, -7.62076E-015, 1.44926E-015
10, 0.00000, -37.0748, -0.00210494, -37.0748, -0.00210473, -37.0748, -0.00210501, -1.34022E-014, 2.57288E-015
11, 0.00000, -39.8334, -0.00378251, -39.8334, -0.00378223, -39.8334, -0.00378216, -1.6442E-014, 3.16622E-015
12, 0.00000, -39.3654, 0.0042291, -39.3654, 0.00422946, -39.3654, 0.00422926, -1.8608E-014, 3.62037E-015
13, 0.00000, -35.1412, -0.00122518, -35.1412, -0.00122517, -35.1412, -0.00122512, -1.63843E-014, 3.19487E-015
14, 0.00000, -29.9475, 0.00217663, -29.9475, 0.00217646, -29.9475, 0.00217671, -1.04981E-014, 2.04293E-015
15, 0.00000, -22.802, -0.00195233, -22.802, -0.00195228, -22.802, -0.00195225, -5.96448E-015, 1.16141E-015
16, 0.00000, -15.0874, -0.000376882, -15.0874, -0.000376855, -15.0874, -0.000376886, -2.18547E-015, 4.18728E-016
17, 0.00000, -5.45058, -0.000200191, -5.45058, -0.000200178, -5.45058, -0.000200192, 7.10389E-017, -1.5878E-017
18, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
19, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
20, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
21, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
22, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
23, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
24, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
25, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
26, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
27, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
28, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
29, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
30, 0.00000, -1.59847, -5.50698E-005, -1.59847, -5.50653E-005, -1.59847, -5.5072E-005, 4.16208E-017, -8.22161E-018
31, 0.00000, -9.05607, 0.000229515, -9.05607, 0.000229498, -9.05607, 0.000229518, -3.92854E-016, 7.2404E-017
32, 0.00000, -21.1771, 0.000613125, -21.1771, 0.00061308, -21.1771, 0.000613126, -3.06971E-015, 5.81087E-016
33, 0.00000, -30.8022, 0.00139628, -30.8022, 0.00139619, -30.8022, 0.00139614, -7.61838E-015, 1.44445E-015
34, 0.00000, -37.0748, -0.00210494, -37.0748, -0.00210473, -37.0748, -0.00210501, -1.34068E-014, 2.57132E-015
35, 0.00000, -39.8334, -0.00378251, -39.8334, -0.00378223, -39.8334, -0.00378216, -1.64338E-014, 3.16871E-015
36, 0.00000, -39.3654, 0.0042291, -39.3654, 0.00422946, -39.3654, 0.00422926, -1.86065E-014, 3.61037E-015
37, 0.00000, -35.1412, -0.00122518, -35.1412, -0.00122517, -35.1412, -0.00122512, -1.63815E-014, 3.19873E-015
38, 0.00000, -29.9475, 0.00217663, -29.9475, 0.00217646, -29.9475, 0.00217671, -1.05034E-014, 2.03759E-015
39, 0.00000, -22.802, -0.00195233, -22.802, -0.00195228, -22.802, -0.00195225, -5.96715E-015, 1.1579E-015
40, 0.00000, -15.0874, -0.000376882, -15.0874, -0.000376855, -15.0874, -0.000376886, -2.18099E-015, 4.19113E-016
41, 0.00000, -5.45058, -0.000200191, -5.45058, -0.000200178, -5.45058, -0.000200192, 7.08298E-017, -1.50893E-017
42, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
43, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
44, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
45, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
46, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
47, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
48, 0.00000, 0, 0, 0, 0, 0, 0, 0, 0
