SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
Width, 4
Marker, -49.322706, -16.577557,  255, 24, 3
Line, "Line.trf_5286788a", "82023395002086.1.2.3", "82023395286788.1.2.3.4", 15616, 8,  2, 2, 7.9674337, 3.397103, -49.318392, -16.59945, -49.318193, -16.599555, 0, 1, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072908", "82023395002086.1.2.3", "82023385002086.1.2.3", 15872, 6,  0, 284, 7.9674337, 3.397103, -49.318392, -16.59945, -49.317995, -16.599667, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072907", "82023385002086.1.2.3", "82023375002086.1.2.3", 16064, 6,  0, 284, 7.9674337, 3.422092, -49.317995, -16.599667, -49.31761, -16.599847, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072906", "82023375002086.1.2.3", "82023365002086.1.2.3", 16256, 6,  0, 284, 7.9674337, 3.468741, -49.31761, -16.599847, -49.317272, -16.600039, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072905", "82023365002086.1.2.3", "82023355002086.1.2.3", 16448, 6,  0, 284, 7.9674337, 3.511561, -49.317272, -16.600039, -49.31692, -16.600196, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072904", "82023355002086.1.2.3", "82023345002086.1.2.3", 16640, 6,  0, 284, 7.9674337, 3.553929, -49.31692, -16.600196, -49.316696, -16.600379, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072903", "82023345002086.1.2.3", "82023325002086.1.2.3", 16832, 6,  0, 284, 7.9674337, 3.585919, -49.316696, -16.600379, -49.316909, -16.600715, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072902", "82023325002086.1.2.3", "82023305002086.1.2.3", 17024, 6,  0, 284, 7.9674337, 3.630468, -49.316909, -16.600715, -49.317121, -16.601042, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.trf_5286787a", "82023305002086.1.2.3", "82023305286787.1.2.3.4", 17216, 8,  2, 2, 7.9674337, 3.674151, -49.317121, -16.601042, -49.317121, -16.601042, 0, 1, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072901", "82023305002086.1.2.3", "82023265002086.1.2.3", 17472, 6,  0, 282, 7.9674337, 3.674151, -49.317121, -16.601042, -49.317296, -16.601396, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072900", "82023265002086.1.2.3", "82023245002086.1.2.3", 17664, 6,  0, 282, 7.9674337, 3.718511, -49.317296, -16.601396, -49.31749, -16.60175, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072894", "82023245002086.1.2.3", "82021855002086.1.2.3", 17856, 6,  0, 282, 7.9674337, 3.763795, -49.31749, -16.60175, -49.317693, -16.602167, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53072475", "82021855002086.1.2.3", "82021885002086.1.2.3", 18048, 6,  0, 282, 7.9674337, 3.815935, -49.317693, -16.602167, -49.317886, -16.602539, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.trf_5286798a", "82021885002086.1.2.3", "82021885286798.1.2.3.4", 18240, 8,  2, 2, 7.9674337, 3.863039, -49.317886, -16.602539, -49.317886, -16.602539, 0, 1, 0, 0, 0, 0, 0, 0
