hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 218.54, -32.4058, 218.539, -152.407, 218.537, 87.594, 3.36249E-010, 91.2643, 55.6615, 124.988, 55.6615, 4.98747, 55.6614, -115.012, 0.000571077, 102.445
2, 0.00000, 219.626, -32.2128, 219.625, -152.213, 219.623, 87.7871, 2.81057E-010, 90.37, 50.6817, 125.34, 50.6816, 5.33977, 50.6816, -114.66, 0.000474901, 102.057
3, 0.00000, 220.376, -32.0727, 220.375, -152.073, 220.374, 87.9271, 2.44607E-010, 90.1793, 47.2252, 125.569, 47.2252, 5.56886, 47.2251, -114.431, 0.000413698, 101.747
4, 0.00000, 220.556, -32.0276, 220.556, -152.028, 220.554, 87.9722, 2.38218E-010, 90.206, 46.5134, 125.616, 46.5134, 5.61529, 46.5133, -114.384, 0.00040166, 101.704
5, 0.00000, 220.599, -32.0354, 220.598, -152.036, 220.597, 87.9645, 2.32468E-010, 89.7333, 46.0518, 125.615, 46.0518, 5.61396, 46.0518, -114.385, 0.00039389, 101.575
6, 0.00000, 220.508, -31.8219, 220.507, -151.823, 220.506, 88.1779, 1.62199E-010, 89.153, 40.8183, 121.447, 40.8183, 1.44683, 40.8181, -118.553, 0.000272364, 102.33
7, 0.00000, 221.436, -30.5277, 221.435, -150.528, 221.434, 89.4721, 2.56723E-010, -82.8715, 20.0181, 66.7355, 20.018, -53.2656, 20.0178, -173.266, 0.000439558, -74.7191
8, 0.00000, 223.955, -28.2729, 223.954, -148.274, 223.952, 91.727, 9.28215E-010, -80.1624, 59.5102, -9.14772, 59.5105, -129.149, 59.5113, 110.852, 0.00158103, -70.8066
9, 0.00000, 224.742, -26.6853, 224.741, -146.686, 224.739, 93.3146, 1.51136E-009, -76.9226, 100.104, -14.553, 100.105, -134.554, 100.106, 105.447, 0.0025723, -67.3348
10, 0.00000, 224.508, -25.6986, 224.507, -145.699, 224.505, 94.3013, 2.02825E-009, -74.3065, 125.999, -14.9633, 125.999, -134.964, 126.001, 105.036, 0.00345372, -64.6765
11, 0.00000, 224.535, -25.2337, 224.534, -145.234, 224.532, 94.7662, 2.25873E-009, -73.2455, 137.994, -15.1249, 137.995, -135.126, 137.997, 104.875, 0.00384483, -63.5585
12, 0.00000, 227.385, -22.5369, 227.383, -142.538, 227.381, 97.4631, 2.31204E-009, -68.3525, 129.36, -10.5233, 129.361, -130.524, 129.362, 109.476, 0.00393546, -58.683
13, 0.00000, 225.415, -23.9878, 225.414, -143.989, 225.412, 96.0122, 2.12525E-009, -70.2908, 107.616, -8.48637, 107.617, -128.487, 107.618, 111.513, 0.00361754, -60.6316
14, 0.00000, 224.922, -25.3373, 224.92, -145.338, 224.918, 94.6627, 1.67604E-009, -72.9986, 86.5116, -7.21272, 86.5123, -127.214, 86.5135, 112.787, 0.00285428, -63.4359
15, 0.00000, 222.464, -27.4327, 222.463, -147.434, 222.46, 92.5672, 1.21735E-009, -76.4309, 56.1497, 1.62509, 56.1501, -118.376, 56.151, 121.624, 0.00207442, -66.9201
16, 0.00000, 219.935, -29.6323, 219.934, -149.633, 219.932, 90.3675, 6.70876E-010, -80.0458, 29.9752, 32.5534, 29.9753, -87.4481, 29.9754, 152.551, 0.00114398, -70.896
17, 0.00000, 216.999, -31.823, 216.998, -151.824, 216.996, 88.1768, 5.95924E-011, 86.7908, 43.9164, 110.405, 43.9162, -9.59591, 43.9158, -129.595, 0.00010042, 105.322
18, 0.00000, 214.857, -33.0404, 214.856, -153.041, 214.853, 86.9594, 5.58946E-010, 92.7897, 71.9246, 123.736, 71.9246, 3.73488, 71.9244, -116.264, 0.000949475, 103.5
19, 0.00000, 211.583, -33.5459, 211.581, -153.547, 211.578, 86.4538, 7.99718E-010, 93.8281, 85.992, 122.607, 85.9919, 2.60585, 85.9918, -117.393, 0.00135835, 104.254
20, 0.00000, 210.87, -33.6586, 210.869, -153.66, 210.866, 86.3411, 8.53529E-010, 93.952, 88.7565, 122.327, 88.7564, 2.32604, 88.7563, -117.673, 0.00144878, 104.395
21, 0.00000, 211.325, -33.5932, 211.323, -153.594, 211.321, 86.4065, 8.16161E-010, 93.9379, 86.8836, 122.493, 86.8835, 2.49243, 86.8834, -117.506, 0.00138747, 104.304
22, 0.00000, 212.512, -33.4261, 212.51, -153.427, 212.508, 86.5737, 7.24305E-010, 93.4951, 81.8481, 122.928, 81.848, 2.92708, 81.8479, -117.072, 0.00123016, 103.988
23, 0.00000, 214.794, -33.0602, 214.793, -153.061, 214.79, 86.9396, 5.6334E-010, 92.6918, 72.2005, 123.749, 72.2004, 3.74863, 72.2003, -116.25, 0.000957212, 103.445
24, 0.00000, 216.376, -32.8021, 216.375, -152.803, 216.373, 87.1977, 4.61277E-010, 92.2481, 65.2596, 124.307, 65.2596, 4.30593, 65.2595, -115.693, 0.000782279, 103.029
25, 0.00000, 218.546, -32.4078, 218.546, -152.409, 218.544, 87.592, 3.3599E-010, 91.1818, 55.6642, 125.008, 55.6641, 5.00756, 55.6641, -114.992, 0.000570766, 102.453
26, 0.00000, 219.626, -32.2127, 219.625, -152.213, 219.623, 87.7871, 2.79509E-010, 90.4966, 50.6816, 125.34, 50.6815, 5.3397, 50.6815, -114.66, 0.000474902, 102.057
27, 0.00000, 220.376, -32.0727, 220.375, -152.073, 220.374, 87.9271, 2.45185E-010, 90.38, 47.2252, 125.569, 47.2252, 5.56886, 47.2251, -114.431, 0.000413698, 101.747
28, 0.00000, 220.556, -32.0276, 220.556, -152.028, 220.554, 87.9722, 2.37372E-010, 90.1907, 46.5134, 125.616, 46.5134, 5.61529, 46.5133, -114.384, 0.00040166, 101.704
29, 0.00000, 220.599, -32.0354, 220.598, -152.036, 220.597, 87.9645, 2.34015E-010, 89.8157, 46.0518, 125.615, 46.0518, 5.61396, 46.0518, -114.385, 0.00039389, 101.575
30, 0.00000, 220.508, -31.8219, 220.507, -151.823, 220.506, 88.1779, 1.62836E-010, 89.7085, 40.8183, 121.447, 40.8183, 1.44683, 40.8181, -118.553, 0.000272364, 102.33
31, 0.00000, 221.436, -30.5277, 221.435, -150.528, 221.434, 89.4721, 2.57337E-010, -82.768, 20.0181, 66.7355, 20.018, -53.2656, 20.0178, -173.266, 0.000439558, -74.7191
32, 0.00000, 223.955, -28.2729, 223.954, -148.274, 223.952, 91.727, 9.28476E-010, -80.2328, 59.5102, -9.14772, 59.5105, -129.149, 59.5113, 110.852, 0.00158103, -70.8066
33, 0.00000, 224.742, -26.6853, 224.741, -146.686, 224.739, 93.3146, 1.51073E-009, -76.8741, 100.104, -14.553, 100.105, -134.554, 100.106, 105.447, 0.0025723, -67.3348
34, 0.00000, 224.508, -25.6986, 224.507, -145.699, 224.505, 94.3013, 2.02873E-009, -74.3424, 125.999, -14.9633, 125.999, -134.964, 126.001, 105.036, 0.00345372, -64.6765
35, 0.00000, 224.535, -25.2337, 224.534, -145.234, 224.532, 94.7662, 2.25813E-009, -73.2078, 137.994, -15.1249, 137.995, -135.126, 137.997, 104.875, 0.00384483, -63.5585
36, 0.00000, 223.413, -25.4772, 223.412, -145.478, 223.409, 94.5227, 2.377E-009, -73.0265, 132.546, -13.9645, 132.547, -133.965, 132.549, 106.035, 0.00404662, -63.3316
37, 0.00000, 221.933, -26.3897, 221.932, -146.391, 221.93, 93.6102, 2.18011E-009, -74.1435, 110.057, -11.4827, 110.057, -131.484, 110.059, 108.517, 0.00371098, -64.4574
38, 0.00000, 221.939, -27.2474, 221.938, -147.248, 221.936, 92.7525, 1.71602E-009, -76.095, 88.2604, -9.73537, 88.2611, -129.736, 88.2623, 110.264, 0.00291959, -66.4868
39, 0.00000, 220.542, -28.558, 220.541, -148.559, 220.538, 91.4419, 1.23752E-009, -78.2822, 56.8835, -0.19882, 56.884, -120.2, 56.8848, 119.8, 0.00210675, -68.7156
40, 0.00000, 219.366, -29.9382, 219.365, -149.939, 219.362, 90.0616, 6.74516E-010, -80.5253, 29.9908, 31.8571, 29.9908, -88.1444, 29.991, 151.855, 0.00114958, -71.3793
41, 0.00000, 216.998, -31.8225, 216.997, -151.823, 216.994, 88.1773, 5.95975E-011, 88.0527, 43.9171, 110.398, 43.9169, -9.60266, 43.9165, -129.602, 0.000100416, 105.321
42, 0.00000, 214.857, -33.0404, 214.856, -153.041, 214.853, 86.9594, 5.59531E-010, 92.8122, 71.9246, 123.736, 71.9245, 3.73487, 71.9244, -116.264, 0.000949475, 103.5
43, 0.00000, 211.583, -33.5459, 211.581, -153.547, 211.578, 86.4538, 7.99087E-010, 93.7759, 85.992, 122.607, 85.9919, 2.60585, 85.9918, -117.393, 0.00135835, 104.254
44, 0.00000, 210.87, -33.6586, 210.869, -153.66, 210.866, 86.3411, 8.52127E-010, 93.9816, 88.7565, 122.327, 88.7564, 2.32604, 88.7563, -117.673, 0.00144878, 104.395
45, 0.00000, 211.325, -33.5932, 211.323, -153.594, 211.321, 86.4065, 8.16324E-010, 93.9118, 86.8836, 122.493, 86.8835, 2.49243, 86.8834, -117.506, 0.00138747, 104.304
46, 0.00000, 212.512, -33.4261, 212.51, -153.427, 212.508, 86.5737, 7.24185E-010, 93.3711, 81.8481, 122.928, 81.848, 2.92708, 81.8479, -117.072, 0.00123016, 103.988
47, 0.00000, 214.794, -33.0602, 214.793, -153.061, 214.79, 86.9396, 5.64387E-010, 92.6938, 72.2005, 123.749, 72.2004, 3.74863, 72.2003, -116.25, 0.000957212, 103.445
48, 0.00000, 216.376, -32.8021, 216.375, -152.803, 216.373, 87.1977, 4.61264E-010, 92.2504, 65.2596, 124.307, 65.2596, 4.30593, 65.2595, -115.693, 0.000782279, 103.029
48, 0.00000, 216.376, -32.8021, 216.375, -152.803, 216.373, 87.1977, 4.61264E-010, 92.2504, 65.2596, 124.307, 65.2596, 4.30593, 65.2595, -115.693, 0.000782279, 103.029
