hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 220.821, -32.207, 220.82, -152.208, 220.818, 87.7928, 3.3693E-010, 93.9763, 62.1896, 124.867, 62.1895, 4.86669, 62.1894, -115.133, 0.000577836, 103.451
2, 0.00000, 221.705, -32.0256, 221.705, -152.026, 221.703, 87.9742, 2.79234E-010, 93.7193, 56.6169, 125.225, 56.6169, 5.22439, 56.6168, -114.775, 0.000481084, 103.13
3, 0.00000, 222.315, -31.8957, 222.314, -151.896, 222.312, 88.1042, 2.42779E-010, 93.5542, 52.7508, 125.46, 52.7508, 5.45909, 52.7507, -114.54, 0.000419369, 102.875
4, 0.00000, 222.456, -31.8587, 222.455, -151.859, 222.454, 88.1412, 2.3426E-010, 93.5798, 51.9545, 125.507, 51.9544, 5.50617, 51.9544, -114.493, 0.000407212, 102.833
5, 0.00000, 222.502, -31.8579, 222.501, -151.858, 222.499, 88.1419, 2.30981E-010, 93.2472, 51.4368, 125.52, 51.4367, 5.51916, 51.4367, -114.48, 0.00039934, 102.743
6, 0.00000, 222.463, -31.6409, 222.463, -151.642, 222.461, 88.3589, 1.57751E-010, 93.8398, 45.7005, 121.348, 45.7004, 1.34734, 45.7003, -118.652, 0.000276023, 103.454
7, 0.00000, 223.356, -30.3685, 223.356, -150.369, 223.354, 89.6313, 2.66989E-010, -83.9005, 22.6691, 67.6419, 22.669, -52.359, 22.6688, -172.359, 0.000447865, -73.7038
8, 0.00000, 225.588, -28.1477, 225.587, -148.148, 225.585, 91.8522, 9.54523E-010, -79.7689, 66.0991, -8.69835, 66.0994, -128.699, 66.1002, 111.301, 0.00161765, -69.8079
9, 0.00000, 226.343, -26.5725, 226.342, -146.573, 226.34, 93.4274, 1.55371E-009, -76.3933, 111.462, -14.273, 111.463, -134.274, 111.464, 105.727, 0.00263941, -66.4115
10, 0.00000, 226.221, -25.591, 226.221, -145.592, 226.219, 94.4089, 2.08773E-009, -73.812, 140.406, -14.7113, 140.407, -134.712, 140.408, 105.288, 0.00354828, -63.8493
11, 0.00000, 226.268, -25.1297, 226.267, -145.13, 226.265, 94.8702, 2.3255E-009, -72.6683, 153.849, -14.8884, 153.85, -134.889, 153.852, 105.111, 0.00395256, -62.764
12, 0.00000, 227.685, -23.504, 227.684, -143.505, 227.682, 96.496, 2.40857E-009, -69.9924, 145.499, -11.5186, 145.5, -131.519, 145.502, 108.481, 0.00409324, -60.0732
13, 0.00000, 226.199, -24.7531, 226.198, -144.754, 226.196, 95.2469, 2.20573E-009, -71.6424, 120.625, -9.20054, 120.626, -129.201, 120.628, 110.799, 0.00374781, -61.6804
14, 0.00000, 225.874, -25.9119, 225.873, -145.913, 225.871, 94.088, 1.73609E-009, -74.0093, 96.7695, -7.67214, 96.7702, -127.673, 96.7715, 112.327, 0.00294909, -64.0654
15, 0.00000, 224.032, -27.7038, 224.03, -147.704, 224.028, 92.2961, 1.25615E-009, -76.9643, 62.5065, 1.78956, 62.507, -118.212, 62.5078, 121.788, 0.00213036, -66.9717
16, 0.00000, 222.138, -29.5774, 222.137, -149.578, 222.135, 90.4224, 6.88274E-010, -80.2548, 33.555, 33.8354, 33.555, -86.166, 33.5551, 153.833, 0.00116678, -70.3059
17, 0.00000, 219.685, -31.6141, 219.684, -151.615, 219.682, 88.3858, 5.54124E-011, 96.5086, 49.5451, 110.367, 49.5449, -9.63333, 49.5445, -129.633, 0.00010052, 106.176
18, 0.00000, 217.819, -32.7978, 217.818, -152.799, 217.816, 87.202, 5.58118E-010, 94.6725, 80.3991, 123.574, 80.3991, 3.57358, 80.399, -116.426, 0.000956791, 104.362
19, 0.00000, 215.136, -33.2769, 215.135, -153.278, 215.132, 86.7229, 7.96971E-010, 95.2414, 96.1638, 122.393, 96.1637, 2.39235, 96.1635, -117.607, 0.00136361, 105.031
20, 0.00000, 214.559, -33.3784, 214.558, -153.379, 214.555, 86.6214, 8.51399E-010, 95.4465, 99.2663, 122.11, 99.2663, 2.10886, 99.2661, -117.89, 0.00145285, 105.174
21, 0.00000, 214.931, -33.3163, 214.93, -153.317, 214.927, 86.6835, 8.14175E-010, 95.3027, 97.1669, 122.281, 97.1668, 2.28026, 97.1667, -117.719, 0.00139226, 105.088
22, 0.00000, 215.908, -33.1544, 215.907, -153.155, 215.904, 86.8454, 7.23857E-010, 95.1466, 91.5167, 122.739, 91.5166, 2.73841, 91.5165, -117.261, 0.0012362, 104.808
23, 0.00000, 217.771, -32.814, 217.77, -152.815, 217.768, 87.1859, 5.6385E-010, 94.6562, 80.7052, 123.594, 80.7052, 3.59291, 80.7051, -116.406, 0.000964429, 104.312
24, 0.00000, 219.064, -32.5705, 219.063, -152.571, 219.061, 87.4294, 4.6033E-010, 94.3043, 72.9313, 124.167, 72.9312, 4.16587, 72.9311, -115.833, 0.000789725, 103.951
25, 0.00000, 220.825, -32.2083, 220.824, -152.209, 220.822, 87.7915, 3.34322E-010, 94.0522, 62.1914, 124.88, 62.1914, 4.87987, 62.1913, -115.119, 0.000577632, 103.457
26, 0.00000, 221.705, -32.0256, 221.705, -152.026, 221.703, 87.9742, 2.78992E-010, 94.2036, 56.6168, 125.225, 56.6168, 5.22434, 56.6167, -114.775, 0.000481085, 103.13
27, 0.00000, 222.315, -31.8957, 222.314, -151.896, 222.312, 88.1042, 2.42621E-010, 93.7474, 52.7508, 125.46, 52.7508, 5.45909, 52.7507, -114.54, 0.000419369, 102.875
28, 0.00000, 222.456, -31.8587, 222.455, -151.859, 222.454, 88.1412, 2.35845E-010, 93.3082, 51.9545, 125.507, 51.9544, 5.50617, 51.9544, -114.493, 0.000407212, 102.833
29, 0.00000, 222.502, -31.8579, 222.501, -151.858, 222.499, 88.1419, 2.30108E-010, 93.2776, 51.4368, 125.52, 51.4367, 5.51916, 51.4367, -114.48, 0.00039934, 102.743
30, 0.00000, 222.463, -31.6409, 222.463, -151.642, 222.461, 88.3589, 1.57017E-010, 94.2346, 45.7005, 121.348, 45.7004, 1.34734, 45.7003, -118.652, 0.000276023, 103.454
31, 0.00000, 223.356, -30.3685, 223.356, -150.369, 223.354, 89.6313, 2.67034E-010, -83.7863, 22.6691, 67.6419, 22.669, -52.359, 22.6688, -172.359, 0.000447865, -73.7038
32, 0.00000, 225.588, -28.1477, 225.587, -148.148, 225.585, 91.8522, 9.54528E-010, -79.8041, 66.0991, -8.69835, 66.0994, -128.699, 66.1002, 111.301, 0.00161765, -69.8079
33, 0.00000, 226.343, -26.5725, 226.342, -146.573, 226.34, 93.4274, 1.55454E-009, -76.3922, 111.462, -14.273, 111.463, -134.274, 111.464, 105.727, 0.00263941, -66.4115
34, 0.00000, 226.221, -25.591, 226.221, -145.592, 226.219, 94.4089, 2.08873E-009, -73.7893, 140.406, -14.7113, 140.407, -134.712, 140.408, 105.288, 0.00354828, -63.8493
35, 0.00000, 226.268, -25.1297, 226.267, -145.13, 226.265, 94.8702, 2.3253E-009, -72.7084, 153.849, -14.8884, 153.85, -134.889, 153.852, 105.111, 0.00395256, -62.764
36, 0.00000, 225.365, -25.3679, 225.364, -145.369, 225.362, 94.6321, 2.44539E-009, -72.5206, 147.571, -13.6759, 147.572, -133.677, 147.574, 106.324, 0.00415502, -62.6011
37, 0.00000, 224.131, -26.271, 224.13, -146.272, 224.128, 93.729, 2.23602E-009, -73.6952, 122.231, -11.0737, 122.232, -131.075, 122.233, 108.926, 0.00380107, -63.7639
38, 0.00000, 224.08, -27.1173, 224.079, -147.118, 224.077, 92.8826, 1.75986E-009, -75.665, 97.9346, -9.24904, 97.9353, -129.25, 97.9366, 110.75, 0.00298708, -65.7289
39, 0.00000, 222.857, -28.4112, 222.856, -148.412, 222.854, 91.5887, 1.2658E-009, -77.952, 62.9956, 0.647954, 62.996, -119.353, 62.9969, 120.647, 0.00214963, -67.9506
40, 0.00000, 221.784, -29.7694, 221.783, -149.77, 221.781, 90.2304, 6.91415E-010, -80.4631, 33.5585, 33.4017, 33.5586, -86.5997, 33.5587, 153.4, 0.00117021, -70.5698
