hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 218.778, -32.331, 218.777, -152.332, 218.775, 87.6689, 2.51153E-010, 91.5659, 43.755, 125.066, 43.755, 5.06519, 43.7549, -114.934, 0.000421279, 103.097
2, 0.00000, 219.842, -32.1403, 219.841, -152.141, 219.84, 87.8595, 2.09333E-010, 91.2206, 39.8367, 125.402, 39.8367, 5.40176, 39.8366, -114.598, 0.000350398, 102.795
3, 0.00000, 220.577, -32.0037, 220.577, -152.004, 220.575, 87.9962, 1.82525E-010, 90.8615, 37.1202, 125.632, 37.1202, 5.63134, 37.1201, -114.368, 0.000305246, 102.552
4, 0.00000, 220.748, -31.9644, 220.748, -151.965, 220.746, 88.0354, 1.77422E-010, 90.7426, 36.5613, 125.688, 36.5613, 5.68773, 36.5613, -114.312, 0.00029635, 102.513
5, 0.00000, 220.806, -31.9643, 220.805, -151.965, 220.804, 88.0355, 1.74189E-010, 90.6687, 36.1943, 125.712, 36.1943, 5.71116, 36.1943, -114.288, 0.000290605, 102.421
6, 0.00000, 220.618, -31.9622, 220.618, -151.963, 220.616, 88.0377, 1.89404E-010, 90.9771, 37.8629, 125.648, 37.8629, 5.64734, 37.8629, -114.352, 0.000316593, 102.703
7, 0.00000, 221.097, -31.655, 221.096, -151.656, 221.095, 88.3448, 2.13638E-010, 92.0153, 40.5389, 125.751, 40.5389, 5.75043, 40.5388, -114.249, 0.000357552, 103.612
8, 0.00000, 223.04, -30.9109, 223.04, -150.911, 223.038, 89.089, 2.00182E-010, 92.8505, 39.5119, 126.384, 39.5119, 6.38355, 39.5119, -113.616, 0.000334624, 104.558
9, 0.00000, 223.492, -30.4871, 223.491, -150.488, 223.489, 89.5128, 2.23878E-010, 94.0212, 42.1246, 126.562, 42.1245, 6.56122, 42.1245, -113.438, 0.000375106, 105.662
10, 0.00000, 223.068, -30.3094, 223.067, -150.31, 223.065, 89.6905, 2.68271E-010, 95.1475, 46.3959, 126.445, 46.3958, 6.44395, 46.3958, -113.555, 0.000450393, 106.624
11, 0.00000, 223.022, -30.1988, 223.021, -150.2, 223.019, 89.801, 2.8277E-010, 95.5301, 47.7041, 126.448, 47.7041, 6.44712, 47.704, -113.552, 0.000474738, 107
12, 0.00000, 224.75, -28.2733, 224.749, -148.274, 224.747, 91.7266, 3.24596E-010, 98.8801, 51.8406, 127.947, 51.8405, 7.94599, 51.8404, -112.053, 0.000546171, 110.294
13, 0.00000, 223.038, -29.084, 223.037, -149.085, 223.034, 90.9158, 3.69158E-010, 98.1983, 55.1703, 127.022, 55.1703, 7.0212, 55.1702, -112.978, 0.000621521, 109.553
14, 0.00000, 222.867, -29.6273, 222.866, -149.628, 222.864, 90.3726, 3.32742E-010, 96.9891, 52.1289, 126.681, 52.1289, 6.68022, 52.1288, -113.319, 0.00055993, 108.393
15, 0.00000, 220.969, -30.654, 220.968, -150.655, 220.966, 89.3458, 3.49889E-010, 95.663, 53.1, 125.738, 53.1, 5.73711, 53.0999, -114.262, 0.000588964, 107.012
16, 0.00000, 219.161, -31.6516, 219.16, -151.652, 219.158, 88.3482, 3.45742E-010, 94.1007, 52.2651, 124.963, 52.265, 4.96217, 52.2649, -115.037, 0.000581688, 105.429
17, 0.00000, 216.937, -32.4864, 216.936, -152.487, 216.934, 87.5134, 3.6871E-010, 93.0061, 53.5116, 124.274, 53.5115, 4.27298, 53.5114, -115.726, 0.000621076, 104.315
18, 0.00000, 215.181, -32.9495, 215.18, -152.95, 215.178, 87.0503, 4.15193E-010, 92.7059, 56.5417, 123.81, 56.5417, 3.80877, 56.5416, -116.19, 0.000699975, 103.944
19, 0.00000, 211.986, -33.4479, 211.984, -153.449, 211.982, 86.5519, 5.92577E-010, 93.4267, 67.5988, 122.675, 67.5987, 2.67455, 67.5986, -117.324, 0.00100077, 104.56
20, 0.00000, 211.304, -33.5537, 211.303, -153.555, 211.3, 86.4461, 6.31462E-010, 93.5817, 69.7758, 122.41, 69.7757, 2.40954, 69.7756, -117.589, 0.00106699, 104.689
21, 0.00000, 211.744, -33.4893, 211.743, -153.49, 211.74, 86.5105, 6.05035E-010, 93.4966, 68.305, 122.568, 68.305, 2.56757, 68.3049, -117.431, 0.00102205, 104.611
22, 0.00000, 212.904, -33.3216, 212.902, -153.323, 212.9, 86.6782, 5.37017E-010, 93.1934, 64.3365, 123.005, 64.3365, 3.00402, 64.3364, -116.995, 0.000906434, 104.349
23, 0.00000, 215.123, -32.9671, 215.122, -152.968, 215.12, 87.0327, 4.18543E-010, 92.6542, 56.7545, 123.834, 56.7544, 3.8329, 56.7544, -116.166, 0.000705614, 103.892
24, 0.00000, 216.667, -32.7125, 216.666, -152.713, 216.664, 87.2873, 3.42898E-010, 92.2226, 51.2952, 124.376, 51.2952, 4.37497, 51.2951, -115.624, 0.000576926, 103.558
25, 0.00000, 218.781, -32.3321, 218.78, -152.333, 218.779, 87.6678, 2.50982E-010, 91.5833, 43.7531, 125.063, 43.7531, 5.06215, 43.753, -114.937, 0.000421129, 103.104
26, 0.00000, 219.842, -32.1403, 219.841, -152.141, 219.84, 87.8596, 2.09291E-010, 91.1764, 39.8367, 125.402, 39.8367, 5.40177, 39.8367, -114.598, 0.000350399, 102.795
27, 0.00000, 220.577, -32.0037, 220.577, -152.004, 220.575, 87.9962, 1.82835E-010, 90.8647, 37.1202, 125.632, 37.1202, 5.63134, 37.1201, -114.368, 0.000305246, 102.552
28, 0.00000, 220.748, -31.9644, 220.748, -151.965, 220.746, 88.0354, 1.77527E-010, 90.7454, 36.5613, 125.688, 36.5613, 5.68773, 36.5613, -114.312, 0.00029635, 102.513
29, 0.00000, 220.806, -31.9643, 220.805, -151.965, 220.804, 88.0355, 1.74404E-010, 90.6044, 36.1943, 125.712, 36.1943, 5.71116, 36.1943, -114.288, 0.000290605, 102.421
30, 0.00000, 220.618, -31.9622, 220.618, -151.963, 220.616, 88.0377, 1.89266E-010, 91.0049, 37.8629, 125.648, 37.8629, 5.64734, 37.8629, -114.352, 0.000316593, 102.703
31, 0.00000, 221.097, -31.655, 221.096, -151.656, 221.095, 88.3448, 2.13798E-010, 91.9987, 40.5389, 125.751, 40.5389, 5.75043, 40.5388, -114.249, 0.000357552, 103.612
32, 0.00000, 223.04, -30.9109, 223.04, -150.911, 223.038, 89.089, 1.99979E-010, 92.8398, 39.5119, 126.384, 39.5119, 6.38355, 39.5119, -113.616, 0.000334624, 104.558
33, 0.00000, 223.492, -30.4871, 223.491, -150.488, 223.489, 89.5128, 2.23996E-010, 94.0937, 42.1246, 126.562, 42.1245, 6.56122, 42.1245, -113.438, 0.000375106, 105.662
34, 0.00000, 223.068, -30.3094, 223.067, -150.31, 223.065, 89.6905, 2.68208E-010, 95.1167, 46.3959, 126.445, 46.3958, 6.44395, 46.3958, -113.555, 0.000450393, 106.624
35, 0.00000, 223.022, -30.1988, 223.021, -150.2, 223.019, 89.801, 2.82591E-010, 95.5401, 47.7041, 126.448, 47.7041, 6.44712, 47.704, -113.552, 0.000474738, 107
36, 0.00000, 221.901, -30.4195, 221.9, -150.42, 221.898, 89.5804, 3.30913E-010, 95.8336, 51.7243, 126.064, 51.7243, 6.06362, 51.7242, -113.936, 0.000556906, 107.204
37, 0.00000, 220.525, -30.8313, 220.524, -150.832, 220.521, 89.1685, 3.75811E-010, 95.7094, 55.0629, 125.511, 55.0628, 5.51047, 55.0627, -114.489, 0.000632807, 107.014
38, 0.00000, 220.708, -31.0095, 220.707, -151.01, 220.705, 88.9903, 3.38111E-010, 95.0337, 52.0443, 125.502, 52.0442, 5.50091, 52.0441, -114.498, 0.000568996, 106.381
39, 0.00000, 219.571, -31.4599, 219.57, -151.461, 219.567, 88.5399, 3.53828E-010, 94.5148, 53.0449, 125.064, 53.0449, 5.06309, 53.0448, -114.936, 0.000595509, 105.838
40, 0.00000, 218.743, -31.8678, 218.742, -151.869, 218.74, 88.132, 3.46794E-010, 93.7717, 52.2485, 124.786, 52.2484, 4.785, 52.2483, -115.214, 0.000583738, 105.117
41, 0.00000, 216.936, -32.4862, 216.935, -152.487, 216.933, 87.5136, 3.68792E-010, 92.9943, 53.5119, 124.274, 53.5119, 4.27362, 53.5118, -115.726, 0.000621056, 104.314
42, 0.00000, 215.181, -32.9495, 215.18, -152.95, 215.178, 87.0503, 4.1526E-010, 92.674, 56.5417, 123.81, 56.5417, 3.80877, 56.5416, -116.19, 0.000699975, 103.944
43, 0.00000, 211.986, -33.4479, 211.984, -153.449, 211.982, 86.5519, 5.9252E-010, 93.4178, 67.5988, 122.675, 67.5987, 2.67455, 67.5986, -117.324, 0.00100077, 104.56
44, 0.00000, 211.304, -33.5537, 211.303, -153.555, 211.3, 86.4461, 6.31543E-010, 93.5749, 69.7758, 122.41, 69.7757, 2.40954, 69.7756, -117.589, 0.00106699, 104.689
45, 0.00000, 211.744, -33.4893, 211.743, -153.49, 211.74, 86.5105, 6.04853E-010, 93.4765, 68.305, 122.568, 68.305, 2.56757, 68.3049, -117.431, 0.00102205, 104.611
46, 0.00000, 212.904, -33.3216, 212.902, -153.323, 212.9, 86.6782, 5.36831E-010, 93.185, 64.3365, 123.005, 64.3365, 3.00402, 64.3364, -116.995, 0.000906434, 104.349
47, 0.00000, 215.123, -32.9671, 215.122, -152.968, 215.12, 87.0327, 4.1864E-010, 92.6441, 56.7545, 123.834, 56.7544, 3.8329, 56.7544, -116.166, 0.000705614, 103.892
48, 0.00000, 216.667, -32.7125, 216.666, -152.713, 216.664, 87.2873, 3.42814E-010, 92.2077, 51.2952, 124.376, 51.2952, 4.37497, 51.2951, -115.624, 0.000576926, 103.558
