hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 218.51, -32.5146, 218.509, -152.515, 218.507, 87.4852, 2.57747E-010, 91.5607, 42.1757, 124.996, 42.1757, 4.99521, 42.1756, -115.004, 0.000433038, 102.358
2, 0.00000, 219.6, -32.3103, 219.6, -152.311, 219.598, 87.6895, 2.15143E-010, 91.1408, 38.3994, 125.342, 38.3994, 5.34181, 38.3993, -114.658, 0.000360181, 102.011
3, 0.00000, 220.354, -32.1632, 220.353, -152.164, 220.351, 87.8366, 1.87683E-010, 90.883, 35.7815, 125.58, 35.7814, 5.57982, 35.7814, -114.42, 0.000313792, 101.732
4, 0.00000, 220.533, -32.1179, 220.532, -152.119, 220.531, 87.8819, 1.82216E-010, 90.9527, 35.2432, 125.642, 35.2432, 5.6418, 35.2431, -114.358, 0.000304659, 101.691
5, 0.00000, 220.583, -32.1229, 220.582, -152.124, 220.58, 87.8769, 1.78812E-010, 90.7011, 34.8893, 125.662, 34.8892, 5.66121, 34.8892, -114.338, 0.000298758, 101.576
6, 0.00000, 220.327, -32.123, 220.327, -152.124, 220.325, 87.8768, 1.94743E-010, 91.0541, 36.4959, 125.602, 36.4959, 5.60098, 36.4958, -114.398, 0.000325645, 101.89
7, 0.00000, 220.541, -31.7957, 220.54, -151.796, 220.538, 88.2041, 2.20017E-010, 92.0907, 39.0672, 125.749, 39.0672, 5.7488, 39.0672, -114.251, 0.000368572, 102.889
8, 0.00000, 222.091, -31.0121, 222.09, -151.013, 222.089, 88.9878, 2.0664E-010, 93.0051, 38.0662, 126.457, 38.0662, 6.45669, 38.0661, -113.543, 0.000346138, 103.866
9, 0.00000, 222.21, -30.5756, 222.209, -150.576, 222.207, 89.4242, 2.32088E-010, 94.1754, 40.5719, 126.679, 40.5719, 6.6783, 40.5719, -113.321, 0.000389052, 105.024
10, 0.00000, 221.539, -30.4002, 221.538, -150.401, 221.536, 89.5996, 2.78541E-010, 95.2205, 44.6765, 126.585, 44.6765, 6.58399, 44.6764, -113.415, 0.000468023, 106.039
11, 0.00000, 221.386, -30.2892, 221.385, -150.29, 221.383, 89.7106, 2.93631E-010, 95.5843, 45.9329, 126.599, 45.9329, 6.59859, 45.9328, -113.401, 0.000493759, 106.426
12, 0.00000, 223.824, -27.6292, 223.822, -147.63, 223.82, 92.3706, 3.35617E-010, 100.341, 49.9378, 128.768, 49.9378, 8.76719, 49.9377, -111.232, 0.000564936, 111.215
13, 0.00000, 222.138, -28.5945, 222.137, -148.595, 222.135, 91.4053, 3.81361E-010, 99.3811, 53.1468, 127.688, 53.1467, 7.68737, 53.1466, -112.312, 0.000642458, 110.231
14, 0.00000, 222.077, -29.2668, 222.076, -149.268, 222.074, 90.733, 3.43383E-010, 97.9551, 50.2221, 127.207, 50.222, 7.20598, 50.222, -112.793, 0.000578176, 108.791
15, 0.00000, 220.209, -30.5131, 220.208, -150.514, 220.206, 89.4867, 3.61032E-010, 96.1771, 51.1603, 126.042, 51.1603, 6.04142, 51.1602, -113.958, 0.0006078, 107.01
16, 0.00000, 218.412, -31.7395, 218.411, -151.74, 218.409, 88.2603, 3.56384E-010, 94.1277, 50.3587, 125.037, 50.3586, 5.03667, 50.3585, -114.962, 0.000600196, 104.986
17, 0.00000, 216.396, -32.6894, 216.394, -152.69, 216.392, 87.3104, 3.7972E-010, 92.8319, 51.5687, 124.214, 51.5687, 4.213, 51.5686, -115.786, 0.000639605, 103.681
18, 0.00000, 214.81, -33.1837, 214.809, -153.185, 214.807, 86.8161, 4.26847E-010, 92.4541, 54.4955, 123.702, 54.4955, 3.70154, 54.4954, -116.298, 0.000719643, 103.295
19, 0.00000, 211.518, -33.7213, 211.517, -153.722, 211.514, 86.2784, 6.09318E-010, 93.112, 65.1461, 122.543, 65.1461, 2.54188, 65.146, -117.457, 0.00102921, 103.956
20, 0.00000, 210.807, -33.8396, 210.805, -153.841, 210.802, 86.1602, 6.49397E-010, 93.2304, 67.2426, 122.27, 67.2426, 2.26865, 67.2425, -117.73, 0.00109757, 104.081
21, 0.00000, 211.262, -33.7697, 211.261, -153.771, 211.258, 86.2301, 6.22084E-010, 93.156, 65.8262, 122.431, 65.8262, 2.42988, 65.826, -117.569, 0.00105122, 104.002
22, 0.00000, 212.457, -33.5899, 212.456, -153.591, 212.453, 86.4098, 5.51981E-010, 92.8662, 62.0035, 122.874, 62.0035, 2.87283, 62.0034, -117.126, 0.00093214, 103.721
23, 0.00000, 214.75, -33.2037, 214.749, -153.205, 214.746, 86.7961, 4.30149E-010, 92.3893, 54.7006, 123.724, 54.7005, 3.7234, 54.7005, -116.276, 0.000725475, 103.239
24, 0.00000, 216.339, -32.9297, 216.338, -152.93, 216.335, 87.0701, 3.52134E-010, 92.0203, 49.4406, 124.279, 49.4406, 4.27867, 49.4405, -115.721, 0.000593048, 102.874
25, 0.00000, 218.515, -32.516, 218.514, -152.517, 218.512, 87.4838, 2.57746E-010, 91.5224, 42.1734, 124.992, 42.1734, 4.99118, 42.1733, -115.008, 0.000432842, 102.368
26, 0.00000, 219.6, -32.3103, 219.6, -152.311, 219.598, 87.6895, 2.14957E-010, 91.2071, 38.3994, 125.342, 38.3994, 5.34183, 38.3993, -114.658, 0.000360182, 102.011
27, 0.00000, 220.354, -32.1632, 220.353, -152.164, 220.351, 87.8366, 1.87754E-010, 90.9519, 35.7815, 125.58, 35.7814, 5.57982, 35.7814, -114.42, 0.000313792, 101.732
28, 0.00000, 220.533, -32.1179, 220.532, -152.119, 220.531, 87.8819, 1.824E-010, 90.8899, 35.2432, 125.642, 35.2432, 5.6418, 35.2431, -114.358, 0.000304659, 101.691
29, 0.00000, 220.583, -32.1229, 220.582, -152.124, 220.58, 87.8769, 1.7892E-010, 90.7464, 34.8893, 125.662, 34.8892, 5.66121, 34.8892, -114.338, 0.000298758, 101.576
30, 0.00000, 220.327, -32.123, 220.327, -152.124, 220.325, 87.8768, 1.94645E-010, 91.0603, 36.4959, 125.602, 36.4959, 5.60098, 36.4958, -114.398, 0.000325645, 101.89
31, 0.00000, 220.541, -31.7957, 220.54, -151.796, 220.538, 88.2041, 2.20038E-010, 92.026, 39.0672, 125.749, 39.0672, 5.7488, 39.0672, -114.251, 0.000368572, 102.889
32, 0.00000, 222.091, -31.0121, 222.09, -151.013, 222.089, 88.9878, 2.06629E-010, 93.0655, 38.0662, 126.457, 38.0662, 6.45669, 38.0661, -113.543, 0.000346138, 103.866
33, 0.00000, 222.21, -30.5756, 222.209, -150.576, 222.207, 89.4242, 2.31886E-010, 94.2273, 40.5719, 126.679, 40.5719, 6.6783, 40.5719, -113.321, 0.000389052, 105.024
34, 0.00000, 221.539, -30.4002, 221.538, -150.401, 221.536, 89.5996, 2.78537E-010, 95.2177, 44.6765, 126.585, 44.6765, 6.58399, 44.6764, -113.415, 0.000468023, 106.039
35, 0.00000, 221.386, -30.2892, 221.385, -150.29, 221.383, 89.7106, 2.93668E-010, 95.5972, 45.9329, 126.599, 45.9329, 6.59859, 45.9328, -113.401, 0.000493759, 106.426
36, 0.00000, 220.245, -30.5262, 220.244, -150.527, 220.242, 89.4736, 3.44237E-010, 95.8149, 49.8026, 126.204, 49.8025, 6.20318, 49.8024, -113.796, 0.000579225, 106.661
37, 0.00000, 218.985, -30.9575, 218.984, -150.958, 218.982, 89.0424, 3.90249E-010, 95.654, 53.0219, 125.623, 53.0218, 5.62267, 53.0217, -114.376, 0.000657422, 106.492
38, 0.00000, 219.368, -31.1378, 219.366, -151.139, 219.364, 88.862, 3.50551E-010, 94.9985, 50.1233, 125.591, 50.1232, 5.5905, 50.1232, -114.409, 0.000590172, 105.827
39, 0.00000, 218.454, -31.6071, 218.453, -151.608, 218.451, 88.3927, 3.65867E-010, 94.4413, 51.0962, 125.114, 51.0962, 5.11353, 51.0961, -114.886, 0.000616441, 105.278
40, 0.00000, 217.889, -32.0336, 217.888, -152.034, 217.886, 87.9662, 3.58139E-010, 93.6932, 50.3395, 124.793, 50.3395, 4.79182, 50.3394, -115.207, 0.000602885, 104.525
41, 0.00000, 216.394, -32.6891, 216.393, -152.69, 216.391, 87.3107, 3.79656E-010, 92.8366, 51.5692, 124.215, 51.5691, 4.21384, 51.5691, -115.785, 0.000639582, 103.68
42, 0.00000, 214.81, -33.1837, 214.809, -153.185, 214.807, 86.8161, 4.26702E-010, 92.4482, 54.4955, 123.702, 54.4955, 3.70154, 54.4954, -116.298, 0.000719643, 103.295
43, 0.00000, 211.518, -33.7213, 211.517, -153.722, 211.514, 86.2784, 6.0921E-010, 93.1012, 65.1461, 122.543, 65.1461, 2.54188, 65.146, -117.457, 0.00102921, 103.956
44, 0.00000, 210.807, -33.8396, 210.805, -153.841, 210.802, 86.1602, 6.49363E-010, 93.2424, 67.2426, 122.27, 67.2426, 2.26865, 67.2425, -117.73, 0.00109757, 104.081
45, 0.00000, 211.262, -33.7697, 211.261, -153.771, 211.258, 86.2301, 6.22129E-010, 93.1561, 65.8262, 122.431, 65.8262, 2.42988, 65.826, -117.569, 0.00105122, 104.002
46, 0.00000, 212.457, -33.5899, 212.456, -153.591, 212.453, 86.4098, 5.51994E-010, 92.8656, 62.0035, 122.874, 62.0035, 2.87283, 62.0034, -117.126, 0.00093214, 103.721
47, 0.00000, 214.75, -33.2037, 214.749, -153.205, 214.746, 86.7961, 4.30132E-010, 92.4022, 54.7006, 123.724, 54.7005, 3.7234, 54.7005, -116.276, 0.000725475, 103.239
48, 0.00000, 216.339, -32.9297, 216.338, -152.93, 216.335, 87.0701, 3.52204E-010, 92.0447, 49.4406, 124.279, 49.4406, 4.27867, 49.4405, -115.721, 0.000593048, 102.874
48, 0.00000, 216.339, -32.9297, 216.338, -152.93, 216.335, 87.0701, 3.52204E-010, 92.0447, 49.4406, 124.279, 49.4406, 4.27867, 49.4405, -115.721, 0.000593048, 102.874
