hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 216.15, -33.0531, 216.149, -153.054, 216.147, 86.9467, 3.36556E-010, 89.6371, 54.8499, 124.776, 54.8499, 4.77554, 54.8498, -115.224, 0.00056682, 100.8
2, 0.00000, 217.454, -32.8025, 217.453, -152.803, 217.451, 87.1973, 2.80063E-010, 89.2805, 49.9442, 125.145, 49.9442, 5.14459, 49.9441, -114.855, 0.00047096, 100.484
3, 0.00000, 218.356, -32.6224, 218.355, -152.623, 218.353, 87.3774, 2.44371E-010, 88.9403, 46.5432, 125.4, 46.5432, 5.39975, 46.5431, -114.6, 0.000410027, 100.22
4, 0.00000, 218.573, -32.5673, 218.572, -152.568, 218.57, 87.4326, 2.37466E-010, 88.8929, 45.8444, 125.469, 45.8443, 5.468, 45.8443, -114.531, 0.00039804, 100.188
5, 0.00000, 218.628, -32.573, 218.628, -152.574, 218.626, 87.4268, 2.32529E-010, 88.7494, 45.3844, 125.487, 45.3844, 5.48627, 45.3843, -114.513, 0.000390319, 100.057
6, 0.00000, 218.298, -32.5848, 218.298, -152.585, 218.296, 87.415, 2.53381E-010, 89.1209, 47.4717, 125.422, 47.4717, 5.42168, 47.4716, -114.578, 0.000425576, 100.383
7, 0.00000, 218.456, -32.2394, 218.456, -152.24, 218.454, 87.7604, 2.86827E-010, 90.2706, 50.8123, 125.594, 50.8122, 5.59386, 50.8122, -114.405, 0.000481531, 101.47
8, 0.00000, 220.177, -31.369, 220.177, -151.37, 220.175, 88.6308, 2.68952E-010, 91.35, 49.5132, 126.372, 49.5132, 6.37122, 49.5131, -113.628, 0.000451566, 102.599
9, 0.00000, 220.226, -30.9056, 220.226, -150.906, 220.224, 89.0942, 3.01938E-010, 92.6493, 52.7679, 126.629, 52.7679, 6.62797, 52.7678, -113.371, 0.000507499, 103.856
10, 0.00000, 219.364, -30.7393, 219.363, -150.74, 219.361, 89.2605, 3.62908E-010, 93.7449, 58.0972, 126.547, 58.0971, 6.54609, 58.0971, -113.453, 0.000610893, 104.916
