hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 217.32, -31.0373, 217.32, -151.038, 217.318, 88.9626, 5.39154E-010, -85.1538, 34.3468, 56.3588, 34.3467, -63.6424, 34.3464, 176.357, 0.000925295, -75.1827
2, 0.00000, 218.504, -30.9961, 218.503, -150.997, 218.502, 89.0037, 4.44901E-010, -85.8025, 31.0158, 58.0277, 31.0157, -61.9734, 31.0154, 178.026, 0.000761114, -75.9108
3, 0.00000, 219.324, -30.952, 219.323, -150.953, 219.321, 89.0478, 3.84087E-010, -86.8293, 28.8025, 58.7848, 28.8025, -61.2162, 28.8022, 178.783, 0.000661382, -76.4467
4, 0.00000, 219.539, -30.8966, 219.538, -150.897, 219.537, 89.1032, 3.86788E-010, -86.9272, 28.4311, 56.8028, 28.431, -63.1981, 28.4308, 176.801, 0.000661725, -76.4769
5, 0.00000, 219.542, -30.9678, 219.541, -150.968, 219.539, 89.032, 3.56312E-010, -86.4536, 28.1767, 60.6235, 28.1766, -59.3774, 28.1764, -179.378, 0.000614263, -76.7383
6, 0.00000, 219.258, -30.9145, 219.258, -150.915, 219.256, 89.0853, 3.8612E-010, -86.8936, 29.4652, 61.3393, 29.4651, -58.6617, 29.4649, -178.662, 0.000661085, -76.2964
7, 0.00000, 219.511, -30.4278, 219.511, -150.428, 219.509, 89.5721, 4.514E-010, -85.1871, 31.7072, 59.7173, 31.7071, -60.2838, 31.7069, 179.716, 0.000773114, -74.908
8, 0.00000, 221.166, -29.6626, 221.165, -149.663, 221.164, 90.3372, 4.05924E-010, -83.651, 31.0957, 63.7616, 31.0955, -56.2394, 31.0953, -176.24, 0.000701062, -73.9969
9, 0.00000, 221.284, -29.0846, 221.283, -149.085, 221.281, 90.9153, 4.61616E-010, -82.2975, 33.4287, 63.7682, 33.4286, -56.2329, 33.4283, -176.233, 0.000794595, -72.5131
10, 0.00000, 220.537, -28.7257, 220.536, -148.726, 220.534, 91.2741, 5.5628E-010, -80.73, 37.1915, 63.5707, 37.1913, -56.4305, 37.191, -176.431, 0.000956173, -71.0683
11, 0.00000, 220.401, -28.5078, 220.4, -148.509, 220.398, 91.4921, 6.1061E-010, -80.0408, 38.3407, 60.9672, 38.3405, -59.0341, 38.3402, -179.035, 0.00105058, -70.4397
12, 0.00000, 226.871, -19.8739, 226.87, -139.875, 226.868, 100.126, 3.77587E-009, -63.4299, 215.18, -8.26525, 215.182, -128.266, 215.185, 111.734, 0.00642062, -53.6068
13, 0.00000, 224.474, -21.7321, 224.473, -141.733, 224.471, 98.2679, 3.48287E-009, -66.1737, 180.397, -6.90266, 180.398, -126.904, 180.401, 113.097, 0.00592256, -56.3593
14, 0.00000, 223.859, -23.5487, 223.858, -143.549, 223.855, 96.4513, 2.73852E-009, -69.9818, 144.526, -6.16925, 144.527, -126.17, 144.529, 113.83, 0.00465543, -60.1239
15, 0.00000, 220.811, -26.3377, 220.81, -146.338, 220.808, 93.6622, 1.97408E-009, -74.7883, 92.9511, 1.66612, 92.9518, -118.335, 92.9532, 121.665, 0.00335391, -65.0067
