hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 220.56, -31.5008, 220.56, -151.501, 220.558, 88.4991, 2.9773E-011, 90.8717, 4.79485, 125.59, 4.79485, 5.58955, 4.79484, -114.41, 4.89344E-005, 104.114
2, 0.00000, 221.453, -31.3913, 221.452, -151.392, 221.45, 88.6085, 2.4924E-011, 90.1342, 4.36486, 125.864, 4.36486, 5.863, 4.36485, -114.136, 4.06996E-005, 103.537
3, 0.00000, 222.071, -31.3092, 222.071, -151.31, 222.069, 88.6906, 2.18285E-011, 89.7799, 4.06689, 126.051, 4.06689, 6.05067, 4.06688, -113.949, 3.54575E-005, 103.094
4, 0.00000, 222.226, -31.2755, 222.226, -151.276, 222.224, 88.7243, 2.12237E-011, 89.516, 4.00567, 126.105, 4.00566, 6.10406, 4.00566, -113.895, 3.4426E-005, 103.023
5, 0.00000, 222.251, -31.2921, 222.25, -151.293, 222.249, 88.7078, 2.0811E-011, 89.4526, 3.96536, 126.116, 3.96536, 6.11504, 3.96536, -113.884, 3.37603E-005, 102.875
6, 0.00000, 222.092, -31.2468, 222.092, -151.247, 222.09, 88.7531, 2.25999E-011, 89.9321, 4.14826, 126.09, 4.14826, 6.08977, 4.14826, -113.91, 3.67951E-005, 103.304
7, 0.00000, 222.515, -30.8245, 222.514, -150.825, 222.512, 89.1753, 2.54707E-011, 91.146, 4.4414, 126.312, 4.44139, 6.31113, 4.44139, -113.688, 4.16178E-005, 104.527
8, 0.00000, 224.113, -30.0175, 224.113, -150.018, 224.111, 89.9824, 2.4E-011, 92.0414, 4.32803, 127.04, 4.32803, 7.03964, 4.32802, -112.96, 3.90521E-005, 105.537
9, 0.00000, 224.434, -29.4818, 224.434, -149.483, 224.432, 90.518, 2.68298E-011, 93.5261, 4.61393, 127.34, 4.61392, 7.33947, 4.61392, -112.66, 4.38709E-005, 106.922
10, 0.00000, 224.03, -29.1795, 224.029, -149.18, 224.027, 90.8203, 3.20749E-011, 94.9686, 5.08203, 127.343, 5.08202, 7.34241, 5.08201, -112.657, 5.27596E-005, 108.233
11, 0.00000, 223.965, -29.0261, 223.964, -149.027, 223.962, 90.9738, 3.38007E-011, 95.5467, 5.22541, 127.39, 5.22541, 7.389, 5.2254, -112.61, 5.56569E-005, 108.723
