hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
1, 0.00000, 218.349, -32.2175, 218.349, -152.218, 218.347, 87.7823, 3.6053E-010, 93.7122, 60.9034, 125.285, 60.9033, 5.2844, 60.9033, -114.715, 0.000626504, 102.641
2, 0.00000, 219.446, -32.0433, 219.446, -152.044, 219.444, 87.9565, 2.99507E-010, 93.4194, 55.456, 125.617, 55.456, 5.61657, 55.456, -114.383, 0.00052084, 102.197
3, 0.00000, 220.206, -31.9159, 220.205, -151.917, 220.203, 88.0839, 2.60853E-010, 92.8409, 51.6744, 125.832, 51.6744, 5.83174, 51.6743, -114.168, 0.000453631, 101.848
4, 0.00000, 220.393, -31.8721, 220.392, -151.873, 220.39, 88.1278, 2.5286E-010, 93.0181, 50.8953, 125.876, 50.8953, 5.87554, 50.8952, -114.124, 0.000440407, 101.8
5, 0.00000, 220.428, -31.8835, 220.427, -151.884, 220.426, 88.1163, 2.47606E-010, 92.6576, 50.3897, 125.87, 50.3897, 5.86984, 50.3897, -114.13, 0.000431908, 101.657
6, 0.00000, 220.313, -31.6943, 220.312, -151.695, 220.311, 88.3055, 1.6914E-010, 93.9778, 44.6396, 121.692, 44.6396, 1.6913, 44.6395, -118.308, 0.000298693, 102.375
7, 0.00000, 221.174, -30.5273, 221.173, -150.528, 221.171, 89.4725, 2.88457E-010, -84.5527, 21.7812, 66.4128, 21.7811, -53.5882, 21.7809, -173.589, 0.000484105, -74.9127
8, 0.00000, 223.635, -28.4886, 223.634, -148.489, 223.632, 91.5113, 1.02818E-009, -80.7173, 65.6622, -9.62935, 65.6625, -129.63, 65.6633, 110.37, 0.00174347, -71.4383
9, 0.00000, 224.389, -27.0492, 224.389, -147.05, 224.387, 92.9507, 1.67145E-009, -77.4342, 110.634, -15.1038, 110.634, -135.105, 110.636, 104.896, 0.00284019, -68.2485
10, 0.00000, 224.13, -26.1525, 224.129, -146.153, 224.127, 93.8474, 2.24358E-009, -74.9262, 139.413, -15.5956, 139.414, -135.596, 139.416, 104.404, 0.00381701, -65.7512
11, 0.00000, 224.148, -25.7298, 224.147, -145.731, 224.145, 94.2701, 2.49741E-009, -73.9237, 152.752, -15.7924, 152.753, -135.793, 152.755, 104.207, 0.00425043, -64.7133
12, 0.00000, 227.83, -22.7585, 227.828, -142.759, 227.826, 97.2414, 2.54006E-009, -68.4458, 142.499, -10.8478, 142.5, -130.849, 142.501, 109.152, 0.00432257, -59.2473
13, 0.00000, 225.705, -24.1702, 225.704, -144.171, 225.702, 95.8297, 2.33737E-009, -70.3419, 118.592, -8.81943, 118.593, -128.82, 118.594, 111.18, 0.00397826, -61.1165
14, 0.00000, 225.097, -25.4862, 225.096, -145.487, 225.094, 94.5138, 1.84618E-009, -73.0992, 95.3117, -7.54399, 95.3124, -127.545, 95.3137, 112.455, 0.00313978, -63.8696
15, 0.00000, 222.427, -27.5261, 222.426, -147.527, 222.424, 92.4738, 1.34499E-009, -76.4383, 61.8479, 1.19961, 61.8484, -118.802, 61.8493, 121.198, 0.0022849, -67.2493
16, 0.00000, 219.685, -29.6647, 219.684, -149.665, 219.682, 90.3352, 7.44998E-010, -80.3597, 32.8271, 31.9078, 32.8272, -88.0938, 32.8274, 151.905, 0.00126162, -71.1114
17, 0.00000, 216.721, -31.6961, 216.72, -151.697, 216.718, 88.3037, 5.86572E-011, 98.7134, 47.932, 110.641, 47.9318, -9.35974, 47.9313, -129.359, 0.000109493, 105.428
18, 0.00000, 214.627, -32.7906, 214.626, -152.791, 214.624, 87.2092, 6.0525E-010, 94.7074, 78.6941, 124.101, 78.6941, 4.10058, 78.694, -115.898, 0.00104259, 103.861
19, 0.00000, 211.331, -33.2389, 211.329, -153.24, 211.326, 86.7609, 8.69619E-010, 95.7226, 94.0816, 123.035, 94.0815, 3.03411, 94.0813, -116.965, 0.00149267, 104.749
20, 0.00000, 210.608, -33.3415, 210.607, -153.343, 210.604, 86.6583, 9.28101E-010, 95.8076, 97.1039, 122.767, 97.1038, 2.76583, 97.1037, -117.233, 0.00159242, 104.913
21, 0.00000, 211.066, -33.2839, 211.065, -153.285, 211.062, 86.7159, 8.87447E-010, 95.7027, 95.0559, 122.925, 95.0558, 2.92415, 95.0556, -117.075, 0.00152484, 104.804
22, 0.00000, 212.258, -33.1383, 212.256, -153.139, 212.254, 86.8615, 7.87089E-010, 95.2852, 89.549, 123.336, 89.5489, 3.3351, 89.5488, -116.664, 0.0013516, 104.438
23, 0.00000, 214.562, -32.8099, 214.561, -152.811, 214.558, 87.1899, 6.1076E-010, 94.8074, 78.9959, 124.115, 78.9959, 4.11432, 78.9958, -115.885, 0.00105114, 103.808
