hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 8.35487, 3.61823, 8.35493, 3.6173, 8.35558, 3.61797, 0, 0
2, 0.00000, 7.66421, 3.2772, 7.66426, 3.27643, 7.6648, 3.27699, 0, 0
3, 0.00000, 7.17857, 3.04359, 7.17861, 3.04292, 7.17908, 3.04341, 0, 0
4, 0.00000, 7.07857, 2.9955, 7.07861, 2.99484, 7.07907, 2.99532, 0, 0
5, 0.00000, 7.0126, 2.96367, 7.01264, 2.96303, 7.01309, 2.96349, 0, 0
6, 0.00000, 7.31153, 3.1048, 7.31157, 3.10409, 7.31206, 3.1046, 0, 0
7, 0.00000, 7.78264, 3.33277, 7.78269, 3.33197, 7.78325, 3.33254, 0, 0
8, 0.00000, 7.59203, 3.23981, 7.59207, 3.23906, 7.59261, 3.23961, 0, 0
9, 0.00000, 8.04442, 3.4688, 8.04446, 3.46794, 8.04507, 3.46856, 0, 0
10, 0.00000, 8.78002, 3.84788, 8.78008, 3.84684, 8.78081, 3.84759, 0, 0
11, 0.00000, 9.00197, 3.96529, 9.00202, 3.9642, 9.00279, 3.96499, 0, 0
12, 0.00000, 9.68672, 4.32173, 9.68679, 4.32045, 9.68769, 4.32138, 0, 0
13, 0.00000, 10.2467, 4.6284, 10.2467, 4.62696, 10.2478, 4.628, 0, 0
14, 0.00000, 9.74344, 4.36291, 9.74351, 4.36161, 9.74443, 4.36255, 0, 0
15, 0.00000, 9.91522, 4.45937, 9.91529, 4.45802, 9.91624, 4.45899, 0, 0
16, 0.00000, 9.78775, 4.39149, 9.78782, 4.39018, 9.78874, 4.39113, 0, 0
17, 0.00000, 10.0108, 4.50626, 10.0108, 4.50488, 10.0118, 4.50587, 0, 0
18, 0.00000, 10.5256, 4.77648, 10.5257, 4.77494, 10.5268, 4.77605, 0, 0
19, 0.00000, 12.2975, 5.8188, 12.2976, 5.81662, 12.2992, 5.81819, 0, 0
20, 0.00000, 12.6311, 6.03461, 12.6312, 6.0323, 12.6329, 6.03397, 0, 0
21, 0.00000, 12.404, 5.89125, 12.4041, 5.88903, 12.4057, 5.89063, 0, 0
22, 0.00000, 11.7869, 5.50713, 11.787, 5.50516, 11.7884, 5.50658, 0, 0
23, 0.00000, 10.5658, 4.78729, 10.5659, 4.78575, 10.567, 4.78686, 0, 0
24, 0.00000, 9.65527, 4.28634, 9.65533, 4.28508, 9.65623, 4.28599, 0, 0
25, 0.00000, 8.35536, 3.61784, 8.35541, 3.61691, 8.35606, 3.61758, 0, 0
26, 0.00000, 7.66421, 3.2772, 7.66426, 3.27643, 7.6648, 3.27699, 0, 0
27, 0.00000, 7.17857, 3.04359, 7.17861, 3.04292, 7.17908, 3.04341, 0, 0
28, 0.00000, 7.07857, 2.9955, 7.07861, 2.99484, 7.07907, 2.99532, 0, 0
29, 0.00000, 7.0126, 2.96367, 7.01264, 2.96303, 7.01309, 2.96349, 0, 0
30, 0.00000, 7.31153, 3.1048, 7.31157, 3.10409, 7.31206, 3.1046, 0, 0
31, 0.00000, 7.78264, 3.33277, 7.78269, 3.33197, 7.78325, 3.33254, 0, 0
32, 0.00000, 7.59203, 3.23981, 7.59207, 3.23906, 7.59261, 3.23961, 0, 0
33, 0.00000, 8.04442, 3.4688, 8.04446, 3.46794, 8.04507, 3.46856, 0, 0
34, 0.00000, 8.78002, 3.84788, 8.78008, 3.84684, 8.78081, 3.84759, 0, 0
35, 0.00000, 9.00197, 3.96529, 9.00202, 3.9642, 9.00279, 3.96499, 0, 0
36, 0.00000, 9.68672, 4.32173, 9.68679, 4.32045, 9.68769, 4.32138, 0, 0
37, 0.00000, 10.2467, 4.6284, 10.2467, 4.62696, 10.2478, 4.628, 0, 0
38, 0.00000, 9.74344, 4.36291, 9.74351, 4.36161, 9.74443, 4.36255, 0, 0
39, 0.00000, 9.91522, 4.45937, 9.91529, 4.45802, 9.91624, 4.45899, 0, 0
40, 0.00000, 9.78775, 4.39149, 9.78782, 4.39018, 9.78874, 4.39113, 0, 0
41, 0.00000, 10.0108, 4.50626, 10.0108, 4.50488, 10.0118, 4.50587, 0, 0
42, 0.00000, 10.5256, 4.77648, 10.5257, 4.77494, 10.5268, 4.77605, 0, 0
43, 0.00000, 12.2975, 5.8188, 12.2976, 5.81662, 12.2992, 5.81819, 0, 0
44, 0.00000, 12.6311, 6.03461, 12.6312, 6.0323, 12.6329, 6.03397, 0, 0
45, 0.00000, 12.404, 5.89125, 12.4041, 5.88903, 12.4057, 5.89063, 0, 0
46, 0.00000, 11.7869, 5.50713, 11.787, 5.50516, 11.7884, 5.50658, 0, 0
47, 0.00000, 10.5658, 4.78729, 10.5659, 4.78575, 10.567, 4.78686, 0, 0
48, 0.00000, 9.65527, 4.28634, 9.65533, 4.28508, 9.65623, 4.28599, 0, 0
48, 0.00000, 9.65527, 4.28634, 9.65533, 4.28508, 9.65623, 4.28599, 0, 0
