hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 7.64916, 3.31283, 7.64921, 3.31198, 7.6498, 3.3126, 0, 0
2, 0.00000, 7.01924, 3.00339, 7.01928, 3.00268, 7.01978, 3.0032, 0, 0
3, 0.00000, 6.57607, 2.79112, 6.57611, 2.7905, 6.57654, 2.79095, 0, 0
4, 0.00000, 6.48484, 2.74738, 6.48488, 2.74678, 6.48529, 2.74722, 0, 0
5, 0.00000, 6.42461, 2.71843, 6.42465, 2.71784, 6.42506, 2.71827, 0, 0
6, 0.00000, 6.6974, 2.84675, 6.69744, 2.8461, 6.69789, 2.84657, 0, 0
7, 0.00000, 7.12725, 3.05384, 7.1273, 3.0531, 7.12781, 3.05364, 0, 0
8, 0.00000, 6.95337, 2.96942, 6.95341, 2.96872, 6.9539, 2.96923, 0, 0
9, 0.00000, 7.36601, 3.17737, 7.36606, 3.17658, 7.36661, 3.17716, 0, 0
10, 0.00000, 8.03668, 3.5211, 8.03673, 3.52015, 8.0374, 3.52084, 0, 0
11, 0.00000, 8.23896, 3.62744, 8.23902, 3.62643, 8.23972, 3.62716, 0, 0
12, 0.00000, 8.86277, 3.94976, 8.86284, 3.94859, 8.86367, 3.94944, 0, 0
13, 0.00000, 9.37259, 4.22673, 9.37267, 4.2254, 9.3736, 4.22636, 0, 0
14, 0.00000, 8.91444, 3.9871, 8.91451, 3.98591, 8.91535, 3.98677, 0, 0
15, 0.00000, 9.07083, 4.07428, 9.0709, 4.07304, 9.07177, 4.07394, 0, 0
16, 0.00000, 8.95476, 4.01298, 8.95483, 4.01178, 8.95568, 4.01264, 0, 0
17, 0.00000, 9.15784, 4.11656, 9.15791, 4.1153, 9.1588, 4.11621, 0, 0
18, 0.00000, 9.62652, 4.36023, 9.6266, 4.35882, 9.62759, 4.35984, 0, 0
19, 0.00000, 11.2372, 5.29786, 11.2373, 5.29586, 11.2387, 5.2973, 0, 0
20, 0.00000, 11.54, 5.49156, 11.5401, 5.48944, 11.5416, 5.49097, 0, 0
21, 0.00000, 11.3338, 5.36288, 11.3339, 5.36084, 11.3353, 5.36231, 0, 0
22, 0.00000, 10.7735, 5.01806, 10.7736, 5.01625, 10.7749, 5.01756, 0, 0
23, 0.00000, 9.66312, 4.36983, 9.6632, 4.36841, 9.6642, 4.36944, 0, 0
24, 0.00000, 8.83423, 3.91755, 8.8343, 3.91638, 8.83511, 3.91723, 0, 0
25, 0.00000, 7.64964, 3.31247, 7.64969, 3.31161, 7.65029, 3.31223, 0, 0
26, 0.00000, 7.01924, 3.00339, 7.01928, 3.00268, 7.01978, 3.0032, 0, 0
27, 0.00000, 6.57607, 2.79112, 6.57611, 2.7905, 6.57654, 2.79095, 0, 0
28, 0.00000, 6.48484, 2.74738, 6.48488, 2.74678, 6.48529, 2.74722, 0, 0
29, 0.00000, 6.42461, 2.71843, 6.42465, 2.71784, 6.42506, 2.71827, 0, 0
30, 0.00000, 6.6974, 2.84675, 6.69744, 2.8461, 6.69789, 2.84657, 0, 0
31, 0.00000, 7.12725, 3.05384, 7.1273, 3.0531, 7.12781, 3.05364, 0, 0
32, 0.00000, 6.95337, 2.96942, 6.95341, 2.96872, 6.9539, 2.96923, 0, 0
33, 0.00000, 7.36601, 3.17737, 7.36606, 3.17658, 7.36661, 3.17716, 0, 0
34, 0.00000, 8.03668, 3.5211, 8.03673, 3.52015, 8.0374, 3.52084, 0, 0
35, 0.00000, 8.23896, 3.62744, 8.23902, 3.62643, 8.23972, 3.62716, 0, 0
36, 0.00000, 8.86277, 3.94976, 8.86284, 3.94859, 8.86367, 3.94944, 0, 0
37, 0.00000, 9.37259, 4.22673, 9.37267, 4.2254, 9.3736, 4.22636, 0, 0
38, 0.00000, 8.91444, 3.9871, 8.91451, 3.98591, 8.91535, 3.98677, 0, 0
39, 0.00000, 9.07083, 4.07428, 9.0709, 4.07304, 9.07177, 4.07394, 0, 0
40, 0.00000, 8.95476, 4.01298, 8.95483, 4.01178, 8.95568, 4.01264, 0, 0
41, 0.00000, 9.15784, 4.11656, 9.15791, 4.1153, 9.1588, 4.11621, 0, 0
42, 0.00000, 9.62652, 4.36023, 9.6266, 4.35882, 9.62759, 4.35984, 0, 0
43, 0.00000, 11.2372, 5.29786, 11.2373, 5.29586, 11.2387, 5.2973, 0, 0
44, 0.00000, 11.54, 5.49156, 11.5401, 5.48944, 11.5416, 5.49097, 0, 0
45, 0.00000, 11.3338, 5.36288, 11.3339, 5.36084, 11.3353, 5.36231, 0, 0
46, 0.00000, 10.7735, 5.01806, 10.7736, 5.01625, 10.7749, 5.01756, 0, 0
47, 0.00000, 9.66312, 4.36983, 9.6632, 4.36841, 9.6642, 4.36944, 0, 0
48, 0.00000, 8.83423, 3.91755, 8.8343, 3.91638, 8.83511, 3.91723, 0, 0
48, 0.00000, 8.83423, 3.91755, 8.8343, 3.91638, 8.83511, 3.91723, 0, 0
