hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 12.8678, 5.68411, 12.8679, 5.6827, 12.8689, 5.68371, 0, 0
2, 0.00000, 11.7971, 5.14314, 11.7972, 5.14196, 11.798, 5.14281, 0, 0
3, 0.00000, 11.0449, 4.77314, 11.045, 4.77211, 11.0457, 4.77285, 0, 0
4, 0.00000, 10.89, 4.69711, 10.89, 4.69611, 10.8907, 4.69683, 0, 0
5, 0.00000, 10.7879, 4.6467, 10.788, 4.64573, 10.7887, 4.64643, 0, 0
6, 0.00000, 11.2508, 4.86988, 11.2509, 4.86882, 11.2516, 4.86959, 0, 0
7, 0.00000, 11.9806, 5.23104, 11.9807, 5.22982, 11.9815, 5.2307, 0, 0
8, 0.00000, 11.6853, 5.08382, 11.6853, 5.08267, 11.6861, 5.0835, 0, 0
9, 0.00000, 12.3865, 5.44676, 12.3865, 5.44546, 12.3875, 5.4464, 0, 0
10, 0.00000, 13.5277, 6.04889, 13.5278, 6.04732, 13.5289, 6.04846, 0, 0
11, 0.00000, 13.8723, 6.23573, 13.8724, 6.23407, 13.8736, 6.23526, 0, 0
12, 0.00000, 14.9361, 6.80361, 14.9362, 6.80167, 14.9376, 6.80307, 0, 0
13, 0.00000, 15.8071, 7.2932, 15.8072, 7.29101, 15.8088, 7.29258, 0, 0
14, 0.00000, 15.0244, 6.86932, 15.0245, 6.86735, 15.0259, 6.86876, 0, 0
15, 0.00000, 15.2916, 7.02318, 15.2918, 7.02114, 15.2932, 7.02261, 0, 0
16, 0.00000, 15.0934, 6.91487, 15.0935, 6.91288, 15.0949, 6.91431, 0, 0
17, 0.00000, 15.4402, 7.09807, 15.4403, 7.09598, 15.4418, 7.09748, 0, 0
18, 0.00000, 16.2413, 7.52997, 16.2414, 7.52764, 16.243, 7.52931, 0, 0
19, 0.00000, 19.0066, 9.20395, 19.0067, 9.20064, 19.0091, 9.20301, 0, 0
20, 0.00000, 19.5285, 9.55193, 19.5287, 9.54841, 19.5312, 9.55093, 0, 0
21, 0.00000, 19.1735, 9.32103, 19.1737, 9.31765, 19.1761, 9.32007, 0, 0
22, 0.00000, 18.208, 8.70183, 18.2082, 8.69882, 18.2104, 8.70098, 0, 0
23, 0.00000, 16.3035, 7.54735, 16.3037, 7.545, 16.3054, 7.54669, 0, 0
24, 0.00000, 14.8869, 6.74738, 14.887, 6.74545, 14.8884, 6.74684, 0, 0
25, 0.00000, 12.8685, 5.68362, 12.8686, 5.68221, 12.8696, 5.68323, 0, 0
26, 0.00000, 11.7971, 5.14314, 11.7972, 5.14196, 11.798, 5.14281, 0, 0
27, 0.00000, 11.0449, 4.77314, 11.045, 4.77211, 11.0457, 4.77285, 0, 0
28, 0.00000, 10.89, 4.69711, 10.89, 4.69611, 10.8907, 4.69683, 0, 0
29, 0.00000, 10.7879, 4.6467, 10.788, 4.64573, 10.7887, 4.64643, 0, 0
30, 0.00000, 11.2508, 4.86988, 11.2509, 4.86882, 11.2516, 4.86959, 0, 0
31, 0.00000, 11.9806, 5.23104, 11.9807, 5.22982, 11.9815, 5.2307, 0, 0
32, 0.00000, 11.6853, 5.08382, 11.6853, 5.08267, 11.6861, 5.0835, 0, 0
33, 0.00000, 12.3865, 5.44676, 12.3865, 5.44546, 12.3875, 5.4464, 0, 0
34, 0.00000, 13.5277, 6.04889, 13.5278, 6.04732, 13.5289, 6.04846, 0, 0
35, 0.00000, 13.8723, 6.23573, 13.8724, 6.23407, 13.8736, 6.23526, 0, 0
36, 0.00000, 14.9361, 6.80361, 14.9362, 6.80167, 14.9376, 6.80307, 0, 0
37, 0.00000, 15.8071, 7.2932, 15.8072, 7.29101, 15.8088, 7.29258, 0, 0
38, 0.00000, 15.0244, 6.86932, 15.0245, 6.86735, 15.0259, 6.86876, 0, 0
39, 0.00000, 15.2916, 7.02318, 15.2918, 7.02114, 15.2932, 7.02261, 0, 0
40, 0.00000, 15.0934, 6.91487, 15.0935, 6.91288, 15.0949, 6.91431, 0, 0
41, 0.00000, 15.4402, 7.09807, 15.4403, 7.09598, 15.4418, 7.09748, 0, 0
42, 0.00000, 16.2413, 7.52997, 16.2414, 7.52764, 16.243, 7.52931, 0, 0
43, 0.00000, 19.0066, 9.20395, 19.0067, 9.20064, 19.0091, 9.20301, 0, 0
44, 0.00000, 19.5285, 9.55193, 19.5287, 9.54841, 19.5312, 9.55093, 0, 0
45, 0.00000, 19.1735, 9.32103, 19.1737, 9.31765, 19.1761, 9.32007, 0, 0
46, 0.00000, 18.208, 8.70183, 18.2082, 8.69882, 18.2104, 8.70098, 0, 0
47, 0.00000, 16.3035, 7.54735, 16.3037, 7.545, 16.3054, 7.54669, 0, 0
48, 0.00000, 14.8869, 6.74738, 14.887, 6.74545, 14.8884, 6.74684, 0, 0
48, 0.00000, 14.8869, 6.74738, 14.887, 6.74545, 14.8884, 6.74684, 0, 0
