hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 13.3456, 5.78848, 13.3457, 5.78699, 13.3468, 5.78807, 0, 0
2, 0.00000, 12.2466, 5.24561, 12.2467, 5.24437, 12.2475, 5.24527, 0, 0
3, 0.00000, 11.473, 4.87342, 11.4731, 4.87234, 11.4738, 4.87313, 0, 0
4, 0.00000, 11.3138, 4.79672, 11.3139, 4.79567, 11.3146, 4.79644, 0, 0
5, 0.00000, 11.2086, 4.74602, 11.2087, 4.74499, 11.2094, 4.74574, 0, 0
6, 0.00000, 11.6849, 4.97108, 11.6849, 4.96996, 11.6857, 4.97078, 0, 0
7, 0.00000, 12.4351, 5.33424, 12.4352, 5.33296, 12.4361, 5.33389, 0, 0
8, 0.00000, 12.1317, 5.18614, 12.1317, 5.18492, 12.1326, 5.1858, 0, 0
9, 0.00000, 12.8517, 5.55075, 12.8518, 5.54937, 12.8527, 5.55037, 0, 0
10, 0.00000, 14.0213, 6.15365, 14.0214, 6.15199, 14.0226, 6.1532, 0, 0
11, 0.00000, 14.374, 6.34018, 14.3741, 6.33843, 14.3753, 6.3397, 0, 0
12, 0.00000, 15.4611, 6.90619, 15.4612, 6.90414, 15.4626, 6.90563, 0, 0
13, 0.00000, 16.349, 7.39251, 16.3491, 7.3902, 16.3507, 7.39188, 0, 0
14, 0.00000, 15.551, 6.9714, 15.5511, 6.96932, 15.5526, 6.97083, 0, 0
15, 0.00000, 15.8234, 7.1244, 15.8235, 7.12224, 15.825, 7.12381, 0, 0
16, 0.00000, 15.6212, 7.01672, 15.6213, 7.01462, 15.6228, 7.01614, 0, 0
17, 0.00000, 15.9749, 7.1988, 15.9751, 7.1966, 15.9766, 7.1982, 0, 0
18, 0.00000, 16.7911, 7.62719, 16.7912, 7.62474, 16.793, 7.62652, 0, 0
19, 0.00000, 19.5918, 9.27434, 19.5921, 9.27086, 19.5945, 9.27339, 0, 0
20, 0.00000, 20.1176, 9.61438, 20.1179, 9.61067, 20.1205, 9.61337, 0, 0
21, 0.00000, 19.7595, 9.38833, 19.7597, 9.38477, 19.7622, 9.38735, 0, 0
22, 0.00000, 18.7862, 8.78286, 18.7864, 8.7797, 18.7886, 8.782, 0, 0
23, 0.00000, 16.8549, 7.64442, 16.8551, 7.64194, 16.8568, 7.64374, 0, 0
24, 0.00000, 15.4115, 6.85011, 15.4116, 6.84808, 15.4131, 6.84955, 0, 0
25, 0.00000, 13.3465, 5.78779, 13.3466, 5.7863, 13.3476, 5.78738, 0, 0
26, 0.00000, 12.2466, 5.24561, 12.2467, 5.24437, 12.2475, 5.24527, 0, 0
27, 0.00000, 11.473, 4.87342, 11.4731, 4.87234, 11.4738, 4.87313, 0, 0
28, 0.00000, 11.3138, 4.79672, 11.3139, 4.79567, 11.3146, 4.79644, 0, 0
29, 0.00000, 11.2086, 4.74602, 11.2087, 4.74499, 11.2094, 4.74574, 0, 0
30, 0.00000, 11.6849, 4.97108, 11.6849, 4.96996, 11.6857, 4.97078, 0, 0
31, 0.00000, 12.4351, 5.33424, 12.4352, 5.33296, 12.4361, 5.33389, 0, 0
32, 0.00000, 12.1317, 5.18614, 12.1317, 5.18492, 12.1326, 5.1858, 0, 0
33, 0.00000, 12.8517, 5.55075, 12.8518, 5.54937, 12.8527, 5.55037, 0, 0
34, 0.00000, 14.0213, 6.15365, 14.0214, 6.15199, 14.0226, 6.1532, 0, 0
35, 0.00000, 14.374, 6.34018, 14.3741, 6.33843, 14.3753, 6.3397, 0, 0
36, 0.00000, 15.4611, 6.90619, 15.4612, 6.90414, 15.4626, 6.90563, 0, 0
37, 0.00000, 16.349, 7.39251, 16.3491, 7.3902, 16.3507, 7.39188, 0, 0
38, 0.00000, 15.551, 6.9714, 15.5511, 6.96932, 15.5526, 6.97083, 0, 0
39, 0.00000, 15.8234, 7.1244, 15.8235, 7.12224, 15.825, 7.12381, 0, 0
40, 0.00000, 15.6212, 7.01672, 15.6213, 7.01462, 15.6228, 7.01614, 0, 0
41, 0.00000, 15.9749, 7.1988, 15.9751, 7.1966, 15.9766, 7.1982, 0, 0
42, 0.00000, 16.7911, 7.62719, 16.7912, 7.62474, 16.793, 7.62652, 0, 0
43, 0.00000, 19.5918, 9.27434, 19.5921, 9.27086, 19.5945, 9.27339, 0, 0
44, 0.00000, 20.1176, 9.61438, 20.1179, 9.61067, 20.1205, 9.61337, 0, 0
45, 0.00000, 19.7595, 9.38833, 19.7597, 9.38477, 19.7622, 9.38735, 0, 0
46, 0.00000, 18.7862, 8.78286, 18.7864, 8.7797, 18.7886, 8.782, 0, 0
47, 0.00000, 16.8549, 7.64442, 16.8551, 7.64194, 16.8568, 7.64374, 0, 0
48, 0.00000, 15.4115, 6.85011, 15.4116, 6.84808, 15.4131, 6.84955, 0, 0
48, 0.00000, 15.4115, 6.85011, 15.4116, 6.84808, 15.4131, 6.84955, 0, 0
