hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 9.60234, 4.24672, 9.6024, 4.24567, 9.60314, 4.24643, 0, 0
2, 0.00000, 8.80196, 3.83942, 8.80201, 3.83854, 8.80263, 3.83918, 0, 0
3, 0.00000, 8.23988, 3.56116, 8.23993, 3.5604, 8.24047, 3.56095, 0, 0
4, 0.00000, 8.12408, 3.504, 8.12413, 3.50326, 8.12465, 3.5038, 0, 0
5, 0.00000, 8.04783, 3.46614, 8.04788, 3.46541, 8.04839, 3.46594, 0, 0
6, 0.00000, 8.39373, 3.63395, 8.39378, 3.63315, 8.39434, 3.63373, 0, 0
7, 0.00000, 8.93915, 3.90562, 8.93921, 3.90472, 8.93984, 3.90537, 0, 0
8, 0.00000, 8.71838, 3.79484, 8.71844, 3.79398, 8.71904, 3.7946, 0, 0
9, 0.00000, 9.2425, 4.06788, 9.24256, 4.06691, 9.24325, 4.06761, 0, 0
10, 0.00000, 10.0958, 4.5214, 10.0958, 4.52023, 10.0967, 4.52107, 0, 0
11, 0.00000, 10.3534, 4.66222, 10.3535, 4.66099, 10.3544, 4.66187, 0, 0
12, 0.00000, 11.1493, 5.09088, 11.1493, 5.08943, 11.1504, 5.09047, 0, 0
13, 0.00000, 11.801, 5.4607, 11.8011, 5.45907, 11.8022, 5.46024, 0, 0
14, 0.00000, 11.2153, 5.14026, 11.2154, 5.1388, 11.2164, 5.13985, 0, 0
15, 0.00000, 11.4152, 5.25641, 11.4153, 5.25489, 11.4164, 5.25599, 0, 0
16, 0.00000, 11.2669, 5.17457, 11.267, 5.17309, 11.268, 5.17416, 0, 0
17, 0.00000, 11.5264, 5.31309, 11.5265, 5.31154, 11.5276, 5.31265, 0, 0
18, 0.00000, 12.1259, 5.63984, 12.126, 5.6381, 12.1273, 5.63935, 0, 0
19, 0.00000, 14.1968, 6.9074, 14.197, 6.90494, 14.1987, 6.90671, 0, 0
20, 0.00000, 14.588, 7.17113, 14.5881, 7.16851, 14.59, 7.17039, 0, 0
21, 0.00000, 14.3219, 6.99604, 14.3221, 6.99352, 14.3239, 6.99533, 0, 0
22, 0.00000, 13.5986, 6.52684, 13.5987, 6.5246, 13.6003, 6.52621, 0, 0
23, 0.00000, 12.1726, 5.65322, 12.1727, 5.65148, 12.1739, 5.65273, 0, 0
24, 0.00000, 11.1124, 5.04877, 11.1124, 5.04734, 11.1135, 5.04836, 0, 0
25, 0.00000, 9.60281, 4.24634, 9.60288, 4.24529, 9.60362, 4.24605, 0, 0
26, 0.00000, 8.80196, 3.83942, 8.80201, 3.83854, 8.80263, 3.83918, 0, 0
27, 0.00000, 8.23988, 3.56116, 8.23993, 3.5604, 8.24047, 3.56095, 0, 0
28, 0.00000, 8.12408, 3.504, 8.12413, 3.50326, 8.12465, 3.5038, 0, 0
29, 0.00000, 8.04783, 3.46614, 8.04788, 3.46541, 8.04839, 3.46594, 0, 0
30, 0.00000, 8.39373, 3.63395, 8.39378, 3.63315, 8.39434, 3.63373, 0, 0
31, 0.00000, 8.93915, 3.90562, 8.93921, 3.90472, 8.93984, 3.90537, 0, 0
32, 0.00000, 8.71838, 3.79484, 8.71844, 3.79398, 8.71904, 3.7946, 0, 0
33, 0.00000, 9.2425, 4.06788, 9.24256, 4.06691, 9.24325, 4.06761, 0, 0
34, 0.00000, 10.0958, 4.5214, 10.0958, 4.52023, 10.0967, 4.52107, 0, 0
35, 0.00000, 10.3534, 4.66222, 10.3535, 4.66099, 10.3544, 4.66187, 0, 0
36, 0.00000, 11.1493, 5.09088, 11.1493, 5.08943, 11.1504, 5.09047, 0, 0
37, 0.00000, 11.801, 5.4607, 11.8011, 5.45907, 11.8022, 5.46024, 0, 0
38, 0.00000, 11.2153, 5.14026, 11.2154, 5.1388, 11.2164, 5.13985, 0, 0
39, 0.00000, 11.4152, 5.25641, 11.4153, 5.25489, 11.4164, 5.25599, 0, 0
40, 0.00000, 11.2669, 5.17457, 11.267, 5.17309, 11.268, 5.17416, 0, 0
41, 0.00000, 11.5264, 5.31309, 11.5265, 5.31154, 11.5276, 5.31265, 0, 0
42, 0.00000, 12.1259, 5.63984, 12.126, 5.6381, 12.1273, 5.63935, 0, 0
43, 0.00000, 14.1968, 6.9074, 14.197, 6.90494, 14.1987, 6.90671, 0, 0
44, 0.00000, 14.588, 7.17113, 14.5881, 7.16851, 14.59, 7.17039, 0, 0
45, 0.00000, 14.3219, 6.99604, 14.3221, 6.99352, 14.3239, 6.99533, 0, 0
46, 0.00000, 13.5986, 6.52684, 13.5987, 6.5246, 13.6003, 6.52621, 0, 0
47, 0.00000, 12.1726, 5.65322, 12.1727, 5.65148, 12.1739, 5.65273, 0, 0
48, 0.00000, 11.1124, 5.04877, 11.1124, 5.04734, 11.1135, 5.04836, 0, 0
48, 0.00000, 11.1124, 5.04877, 11.1124, 5.04734, 11.1135, 5.04836, 0, 0
