hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 13.2222, 5.80603, 13.2222, 5.80459, 13.2233, 5.80563, 0, 0
2, 0.00000, 12.1202, 5.256, 12.1202, 5.2548, 12.1211, 5.25567, 0, 0
3, 0.00000, 11.3465, 4.87959, 11.3466, 4.87854, 11.3473, 4.8793, 0, 0
4, 0.00000, 11.187, 4.80226, 11.1871, 4.80124, 11.1878, 4.80198, 0, 0
5, 0.00000, 11.0821, 4.75091, 11.0822, 4.74991, 11.0829, 4.75064, 0, 0
6, 0.00000, 11.5582, 4.97788, 11.5583, 4.97678, 11.559, 4.97757, 0, 0
7, 0.00000, 12.309, 5.34523, 12.309, 5.34398, 12.3099, 5.34488, 0, 0
8, 0.00000, 12.0051, 5.19555, 12.0051, 5.19437, 12.006, 5.19522, 0, 0
9, 0.00000, 12.7267, 5.56485, 12.7268, 5.56352, 12.7277, 5.56448, 0, 0
10, 0.00000, 13.9018, 6.17728, 13.9019, 6.17567, 13.9031, 6.17683, 0, 0
11, 0.00000, 14.2569, 6.36731, 14.2569, 6.36561, 14.2582, 6.36683, 0, 0
12, 0.00000, 15.3534, 6.9442, 15.3535, 6.9422, 15.3549, 6.94363, 0, 0
13, 0.00000, 16.2518, 7.4417, 16.2519, 7.43945, 16.2535, 7.44106, 0, 0
14, 0.00000, 15.4445, 7.01142, 15.4446, 7.0094, 15.446, 7.01084, 0, 0
15, 0.00000, 15.7201, 7.16788, 15.7202, 7.16578, 15.7217, 7.16728, 0, 0
16, 0.00000, 15.5157, 7.05788, 15.5158, 7.05583, 15.5172, 7.05729, 0, 0
17, 0.00000, 15.8733, 7.24376, 15.8734, 7.24162, 15.8749, 7.24315, 0, 0
18, 0.00000, 16.6998, 7.68194, 16.6999, 7.67955, 16.7016, 7.68126, 0, 0
19, 0.00000, 19.5573, 9.38263, 19.5574, 9.37923, 19.5599, 9.38166, 0, 0
20, 0.00000, 20.0975, 9.73662, 20.0977, 9.73301, 20.1003, 9.73558, 0, 0
21, 0.00000, 19.7301, 9.50189, 19.7302, 9.49842, 19.7327, 9.5009, 0, 0
22, 0.00000, 18.7314, 8.87242, 18.7316, 8.86933, 18.7338, 8.87153, 0, 0
23, 0.00000, 16.7639, 7.69912, 16.764, 7.69671, 16.7658, 7.69843, 0, 0
24, 0.00000, 15.3023, 6.88639, 15.3024, 6.88441, 15.3038, 6.88583, 0, 0
25, 0.00000, 13.2228, 5.80559, 13.2229, 5.80414, 13.2239, 5.80518, 0, 0
26, 0.00000, 12.1202, 5.256, 12.1202, 5.2548, 12.1211, 5.25567, 0, 0
27, 0.00000, 11.3465, 4.87959, 11.3466, 4.87854, 11.3473, 4.8793, 0, 0
28, 0.00000, 11.187, 4.80226, 11.1871, 4.80124, 11.1878, 4.80198, 0, 0
29, 0.00000, 11.0821, 4.75091, 11.0822, 4.74991, 11.0829, 4.75064, 0, 0
30, 0.00000, 11.5582, 4.97788, 11.5583, 4.97678, 11.559, 4.97757, 0, 0
31, 0.00000, 12.309, 5.34523, 12.309, 5.34398, 12.3099, 5.34488, 0, 0
32, 0.00000, 12.0051, 5.19555, 12.0051, 5.19437, 12.006, 5.19522, 0, 0
33, 0.00000, 12.7267, 5.56485, 12.7268, 5.56352, 12.7277, 5.56448, 0, 0
34, 0.00000, 13.9018, 6.17728, 13.9019, 6.17567, 13.9031, 6.17683, 0, 0
35, 0.00000, 14.2569, 6.36731, 14.2569, 6.36561, 14.2582, 6.36683, 0, 0
36, 0.00000, 15.3534, 6.9442, 15.3535, 6.9422, 15.3549, 6.94363, 0, 0
37, 0.00000, 16.2518, 7.4417, 16.2519, 7.43945, 16.2535, 7.44106, 0, 0
38, 0.00000, 15.4445, 7.01142, 15.4446, 7.0094, 15.446, 7.01084, 0, 0
39, 0.00000, 15.7201, 7.16788, 15.7202, 7.16578, 15.7217, 7.16728, 0, 0
40, 0.00000, 15.5157, 7.05788, 15.5158, 7.05583, 15.5172, 7.05729, 0, 0
41, 0.00000, 15.8733, 7.24376, 15.8734, 7.24162, 15.8749, 7.24315, 0, 0
42, 0.00000, 16.6998, 7.68194, 16.6999, 7.67955, 16.7016, 7.68126, 0, 0
43, 0.00000, 19.5573, 9.38263, 19.5574, 9.37923, 19.5599, 9.38166, 0, 0
44, 0.00000, 20.0975, 9.73662, 20.0977, 9.73301, 20.1003, 9.73558, 0, 0
45, 0.00000, 19.7301, 9.50189, 19.7302, 9.49842, 19.7327, 9.5009, 0, 0
46, 0.00000, 18.7314, 8.87242, 18.7316, 8.86933, 18.7338, 8.87153, 0, 0
47, 0.00000, 16.7639, 7.69912, 16.764, 7.69671, 16.7658, 7.69843, 0, 0
48, 0.00000, 15.3023, 6.88639, 15.3024, 6.88441, 15.3038, 6.88583, 0, 0
48, 0.00000, 15.3023, 6.88639, 15.3024, 6.88441, 15.3038, 6.88583, 0, 0
