hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 7.53247, 3.27746, 7.53252, 3.27664, 7.5331, 3.27723, 0, 0
2, 0.00000, 6.90801, 2.96808, 6.90805, 2.96739, 6.90853, 2.96789, 0, 0
3, 0.00000, 6.46923, 2.75621, 6.46927, 2.75561, 6.4697, 2.75605, 0, 0
4, 0.00000, 6.37884, 2.71266, 6.37887, 2.71208, 6.37928, 2.7125, 0, 0
5, 0.00000, 6.31928, 2.68376, 6.31932, 2.68319, 6.31972, 2.6836, 0, 0
6, 0.00000, 6.58927, 2.81159, 6.58931, 2.81097, 6.58975, 2.81141, 0, 0
7, 0.00000, 7.01497, 3.01834, 7.01501, 3.01762, 7.01552, 3.01814, 0, 0
8, 0.00000, 6.84273, 2.93409, 6.84277, 2.93341, 6.84325, 2.9339, 0, 0
9, 0.00000, 7.2517, 3.14184, 7.25174, 3.14108, 7.25228, 3.14162, 0, 0
10, 0.00000, 7.91726, 3.48606, 7.91731, 3.48514, 7.91796, 3.4858, 0, 0
11, 0.00000, 8.11823, 3.59279, 8.11828, 3.59182, 8.11897, 3.59251, 0, 0
12, 0.00000, 8.7385, 3.91668, 8.73856, 3.91554, 8.73937, 3.91635, 0, 0
13, 0.00000, 9.24627, 4.19569, 9.24634, 4.19441, 9.24726, 4.19533, 0, 0
14, 0.00000, 8.79004, 3.95431, 8.7901, 3.95316, 8.79093, 3.95398, 0, 0
15, 0.00000, 8.94581, 4.04207, 8.94587, 4.04087, 8.94673, 4.04172, 0, 0
16, 0.00000, 8.83025, 3.98035, 8.83031, 3.97919, 8.83115, 3.98002, 0, 0
17, 0.00000, 9.03239, 4.08466, 9.03246, 4.08343, 9.03333, 4.08431, 0, 0
18, 0.00000, 9.49935, 4.33039, 9.49942, 4.32903, 9.5004, 4.33, 0, 0
19, 0.00000, 11.1111, 5.28189, 11.1112, 5.27995, 11.1126, 5.28133, 0, 0
20, 0.00000, 11.4153, 5.47949, 11.4154, 5.47742, 11.4169, 5.47889, 0, 0
21, 0.00000, 11.2084, 5.34845, 11.2085, 5.34647, 11.2099, 5.34788, 0, 0
22, 0.00000, 10.6457, 4.99677, 10.6458, 4.99501, 10.6471, 4.99626, 0, 0
23, 0.00000, 9.53565, 4.3401, 9.53573, 4.33872, 9.53671, 4.3397, 0, 0
24, 0.00000, 8.70979, 3.88434, 8.70986, 3.88321, 8.71066, 3.88401, 0, 0
25, 0.00000, 7.53291, 3.27719, 7.53296, 3.27637, 7.53355, 3.27696, 0, 0
26, 0.00000, 6.90801, 2.96808, 6.90805, 2.96739, 6.90853, 2.96789, 0, 0
27, 0.00000, 6.46923, 2.75621, 6.46927, 2.75561, 6.4697, 2.75605, 0, 0
28, 0.00000, 6.37884, 2.71266, 6.37887, 2.71208, 6.37928, 2.7125, 0, 0
29, 0.00000, 6.31928, 2.68376, 6.31932, 2.68319, 6.31972, 2.6836, 0, 0
30, 0.00000, 6.58927, 2.81159, 6.58931, 2.81097, 6.58975, 2.81141, 0, 0
31, 0.00000, 7.01497, 3.01834, 7.01501, 3.01762, 7.01552, 3.01814, 0, 0
32, 0.00000, 6.84273, 2.93409, 6.84277, 2.93341, 6.84325, 2.9339, 0, 0
33, 0.00000, 7.2517, 3.14184, 7.25174, 3.14108, 7.25228, 3.14162, 0, 0
34, 0.00000, 7.91726, 3.48606, 7.91731, 3.48514, 7.91796, 3.4858, 0, 0
35, 0.00000, 8.11823, 3.59279, 8.11828, 3.59182, 8.11897, 3.59251, 0, 0
36, 0.00000, 8.7385, 3.91668, 8.73856, 3.91554, 8.73937, 3.91635, 0, 0
37, 0.00000, 9.24627, 4.19569, 9.24634, 4.19441, 9.24726, 4.19533, 0, 0
38, 0.00000, 8.79004, 3.95431, 8.7901, 3.95316, 8.79093, 3.95398, 0, 0
39, 0.00000, 8.94581, 4.04207, 8.94587, 4.04087, 8.94673, 4.04172, 0, 0
40, 0.00000, 8.83025, 3.98035, 8.83031, 3.97919, 8.83115, 3.98002, 0, 0
41, 0.00000, 9.03239, 4.08466, 9.03246, 4.08343, 9.03333, 4.08431, 0, 0
42, 0.00000, 9.49935, 4.33039, 9.49942, 4.32903, 9.5004, 4.33, 0, 0
43, 0.00000, 11.1111, 5.28189, 11.1112, 5.27995, 11.1126, 5.28133, 0, 0
44, 0.00000, 11.4153, 5.47949, 11.4154, 5.47742, 11.4169, 5.47889, 0, 0
45, 0.00000, 11.2084, 5.34845, 11.2085, 5.34647, 11.2099, 5.34788, 0, 0
46, 0.00000, 10.6457, 4.99677, 10.6458, 4.99501, 10.6471, 4.99626, 0, 0
47, 0.00000, 9.53565, 4.3401, 9.53573, 4.33872, 9.53671, 4.3397, 0, 0
48, 0.00000, 8.70979, 3.88434, 8.70986, 3.88321, 8.71066, 3.88401, 0, 0
48, 0.00000, 8.70979, 3.88434, 8.70986, 3.88321, 8.71066, 3.88401, 0, 0
