hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 4.66198, 1.98894, 4.66201, 1.98842, 4.66238, 1.9888, 0, 0
2, 0.00000, 4.28073, 1.80504, 4.28076, 1.8046, 4.28106, 1.80492, 0, 0
3, 0.00000, 4.01222, 1.67868, 4.01225, 1.6783, 4.01251, 1.67857, 0, 0
4, 0.00000, 3.95698, 1.65261, 3.957, 1.65225, 3.95726, 1.65251, 0, 0
5, 0.00000, 3.92044, 1.63537, 3.92046, 1.635, 3.92072, 1.63527, 0, 0
6, 0.00000, 4.08572, 1.71183, 4.08574, 1.71144, 4.08602, 1.71173, 0, 0
7, 0.00000, 4.34609, 1.83507, 4.34611, 1.83462, 4.34643, 1.83495, 0, 0
8, 0.00000, 4.24082, 1.78484, 4.24085, 1.78441, 4.24114, 1.78472, 0, 0
9, 0.00000, 4.49061, 1.90852, 4.49064, 1.90804, 4.49098, 1.90839, 0, 0
10, 0.00000, 4.89623, 2.11255, 4.89627, 2.11197, 4.89667, 2.11239, 0, 0
11, 0.00000, 5.0185, 2.17557, 5.01854, 2.17496, 5.01897, 2.1754, 0, 0
12, 0.00000, 5.3952, 2.36631, 5.39524, 2.36559, 5.39575, 2.36611, 0, 0
13, 0.00000, 5.70273, 2.5299, 5.70277, 2.52909, 5.70334, 2.52967, 0, 0
14, 0.00000, 5.42642, 2.3884, 5.42646, 2.38767, 5.42697, 2.3882, 0, 0
15, 0.00000, 5.52072, 2.43993, 5.52077, 2.43917, 5.5213, 2.43972, 0, 0
16, 0.00000, 5.45071, 2.40371, 5.45076, 2.40298, 5.45127, 2.40351, 0, 0
17, 0.00000, 5.57322, 2.46488, 5.57327, 2.46411, 5.57381, 2.46467, 0, 0
18, 0.00000, 5.85581, 2.60862, 5.85586, 2.60776, 5.85646, 2.60838, 0, 0
19, 0.00000, 6.82457, 3.1595, 6.82464, 3.15828, 6.82551, 3.15916, 0, 0
20, 0.00000, 7.00626, 3.27288, 7.00633, 3.27159, 7.00726, 3.27252, 0, 0
21, 0.00000, 6.88242, 3.19749, 6.8825, 3.19625, 6.88338, 3.19715, 0, 0
22, 0.00000, 6.54609, 2.99554, 6.54616, 2.99443, 6.54694, 2.99523, 0, 0
23, 0.00000, 5.87793, 2.61425, 5.87798, 2.61338, 5.87859, 2.614, 0, 0
24, 0.00000, 5.37812, 2.3472, 5.37816, 2.34649, 5.37866, 2.34701, 0, 0
25, 0.00000, 4.66234, 1.9887, 4.66237, 1.98818, 4.66273, 1.98856, 0, 0
26, 0.00000, 4.28073, 1.80504, 4.28076, 1.8046, 4.28106, 1.80492, 0, 0
27, 0.00000, 4.01222, 1.67868, 4.01225, 1.6783, 4.01251, 1.67857, 0, 0
28, 0.00000, 3.95698, 1.65261, 3.957, 1.65225, 3.95726, 1.65251, 0, 0
29, 0.00000, 3.92044, 1.63537, 3.92046, 1.635, 3.92072, 1.63527, 0, 0
30, 0.00000, 4.08572, 1.71183, 4.08574, 1.71144, 4.08602, 1.71173, 0, 0
31, 0.00000, 4.34609, 1.83507, 4.34611, 1.83462, 4.34643, 1.83495, 0, 0
32, 0.00000, 4.24082, 1.78484, 4.24085, 1.78441, 4.24114, 1.78472, 0, 0
33, 0.00000, 4.49061, 1.90852, 4.49064, 1.90804, 4.49098, 1.90839, 0, 0
34, 0.00000, 4.89623, 2.11255, 4.89627, 2.11197, 4.89667, 2.11239, 0, 0
35, 0.00000, 5.0185, 2.17557, 5.01854, 2.17496, 5.01897, 2.1754, 0, 0
36, 0.00000, 5.3952, 2.36631, 5.39524, 2.36559, 5.39575, 2.36611, 0, 0
37, 0.00000, 5.70273, 2.5299, 5.70277, 2.52909, 5.70334, 2.52967, 0, 0
38, 0.00000, 5.42642, 2.3884, 5.42646, 2.38767, 5.42697, 2.3882, 0, 0
39, 0.00000, 5.52072, 2.43993, 5.52077, 2.43917, 5.5213, 2.43972, 0, 0
40, 0.00000, 5.45071, 2.40371, 5.45076, 2.40298, 5.45127, 2.40351, 0, 0
41, 0.00000, 5.57322, 2.46488, 5.57327, 2.46411, 5.57381, 2.46467, 0, 0
42, 0.00000, 5.85581, 2.60862, 5.85586, 2.60776, 5.85646, 2.60838, 0, 0
43, 0.00000, 6.82457, 3.1595, 6.82464, 3.15828, 6.82551, 3.15916, 0, 0
44, 0.00000, 7.00626, 3.27288, 7.00633, 3.27159, 7.00726, 3.27252, 0, 0
45, 0.00000, 6.88242, 3.19749, 6.8825, 3.19625, 6.88338, 3.19715, 0, 0
46, 0.00000, 6.54609, 2.99554, 6.54616, 2.99443, 6.54694, 2.99523, 0, 0
47, 0.00000, 5.87793, 2.61425, 5.87798, 2.61338, 5.87859, 2.614, 0, 0
48, 0.00000, 5.37812, 2.3472, 5.37816, 2.34649, 5.37866, 2.34701, 0, 0
48, 0.00000, 5.37812, 2.3472, 5.37816, 2.34649, 5.37866, 2.34701, 0, 0
