hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 9.0769, 4.00076, 9.07696, 3.99976, 9.07766, 4.00048, 0, 0
2, 0.00000, 8.32343, 3.62034, 8.32348, 3.61951, 8.32406, 3.62011, 0, 0
3, 0.00000, 7.79394, 3.36009, 7.79399, 3.35937, 7.7945, 3.35989, 0, 0
4, 0.00000, 7.68488, 3.30661, 7.68493, 3.30591, 7.68542, 3.30642, 0, 0
5, 0.00000, 7.613, 3.27116, 7.61305, 3.27047, 7.61353, 3.27097, 0, 0
6, 0.00000, 7.93883, 3.42817, 7.93888, 3.42742, 7.93941, 3.42797, 0, 0
7, 0.00000, 8.45253, 3.68219, 8.45259, 3.68133, 8.45319, 3.68195, 0, 0
8, 0.00000, 8.24468, 3.57864, 8.24473, 3.57782, 8.2453, 3.57841, 0, 0
9, 0.00000, 8.73814, 3.83386, 8.7382, 3.83294, 8.73885, 3.83361, 0, 0
10, 0.00000, 9.54109, 4.25717, 9.54115, 4.25606, 9.54194, 4.25686, 0, 0
11, 0.00000, 9.7835, 4.38848, 9.78357, 4.38731, 9.7844, 4.38815, 0, 0
12, 0.00000, 10.5317, 4.7876, 10.5318, 4.78623, 10.5327, 4.78722, 0, 0
13, 0.00000, 11.144, 5.13156, 11.1441, 5.13001, 11.1452, 5.13112, 0, 0
14, 0.00000, 10.5938, 4.83371, 10.5939, 4.83232, 10.5949, 4.83332, 0, 0
15, 0.00000, 10.7816, 4.94181, 10.7817, 4.94036, 10.7827, 4.9414, 0, 0
16, 0.00000, 10.6423, 4.8657, 10.6423, 4.86429, 10.6433, 4.8653, 0, 0
17, 0.00000, 10.8861, 4.99444, 10.8862, 4.99297, 10.8872, 4.99403, 0, 0
18, 0.00000, 11.4492, 5.2979, 11.4493, 5.29626, 11.4505, 5.29744, 0, 0
19, 0.00000, 13.392, 6.473, 13.3921, 6.47066, 13.3938, 6.47234, 0, 0
20, 0.00000, 13.7585, 6.71706, 13.7586, 6.71457, 13.7604, 6.71635, 0, 0
21, 0.00000, 13.5092, 6.5551, 13.5094, 6.55272, 13.5111, 6.55442, 0, 0
22, 0.00000, 12.8312, 6.12067, 12.8313, 6.11855, 12.8328, 6.12006, 0, 0
23, 0.00000, 11.493, 5.31017, 11.4931, 5.30852, 11.4943, 5.30971, 0, 0
24, 0.00000, 10.4971, 4.74817, 10.4972, 4.74681, 10.4982, 4.74779, 0, 0
25, 0.00000, 9.07743, 4.00041, 9.07749, 3.99941, 9.07819, 4.00013, 0, 0
26, 0.00000, 8.32342, 3.62034, 8.32348, 3.61951, 8.32406, 3.62011, 0, 0
27, 0.00000, 7.79394, 3.36009, 7.79399, 3.35937, 7.7945, 3.35989, 0, 0
28, 0.00000, 7.68488, 3.30661, 7.68493, 3.30591, 7.68542, 3.30642, 0, 0
29, 0.00000, 7.613, 3.27116, 7.61305, 3.27047, 7.61353, 3.27097, 0, 0
30, 0.00000, 7.93883, 3.42817, 7.93888, 3.42742, 7.93941, 3.42797, 0, 0
31, 0.00000, 8.45253, 3.68219, 8.45259, 3.68133, 8.45319, 3.68195, 0, 0
32, 0.00000, 8.24468, 3.57864, 8.24473, 3.57782, 8.2453, 3.57841, 0, 0
33, 0.00000, 8.73814, 3.83386, 8.7382, 3.83294, 8.73885, 3.83361, 0, 0
34, 0.00000, 9.54109, 4.25717, 9.54115, 4.25606, 9.54194, 4.25686, 0, 0
35, 0.00000, 9.7835, 4.38848, 9.78357, 4.38731, 9.7844, 4.38815, 0, 0
36, 0.00000, 10.5317, 4.7876, 10.5318, 4.78623, 10.5327, 4.78722, 0, 0
37, 0.00000, 11.144, 5.13156, 11.1441, 5.13001, 11.1452, 5.13112, 0, 0
38, 0.00000, 10.5938, 4.83371, 10.5939, 4.83232, 10.5949, 4.83332, 0, 0
39, 0.00000, 10.7816, 4.94181, 10.7817, 4.94036, 10.7827, 4.9414, 0, 0
40, 0.00000, 10.6423, 4.8657, 10.6423, 4.86429, 10.6433, 4.8653, 0, 0
41, 0.00000, 10.8861, 4.99444, 10.8862, 4.99297, 10.8872, 4.99403, 0, 0
42, 0.00000, 11.4492, 5.2979, 11.4493, 5.29626, 11.4505, 5.29744, 0, 0
43, 0.00000, 13.392, 6.473, 13.3921, 6.47066, 13.3938, 6.47234, 0, 0
44, 0.00000, 13.7585, 6.71706, 13.7586, 6.71457, 13.7604, 6.71635, 0, 0
45, 0.00000, 13.5092, 6.5551, 13.5094, 6.55272, 13.5111, 6.55442, 0, 0
46, 0.00000, 12.8312, 6.12067, 12.8313, 6.11855, 12.8328, 6.12006, 0, 0
47, 0.00000, 11.493, 5.31017, 11.4931, 5.30852, 11.4943, 5.30971, 0, 0
48, 0.00000, 10.4971, 4.74817, 10.4972, 4.74681, 10.4982, 4.74779, 0, 0
48, 0.00000, 10.4971, 4.74817, 10.4972, 4.74681, 10.4982, 4.74779, 0, 0
