hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 11.076, 4.73418, 11.0761, 4.73294, 11.077, 4.73384, 0, 0
2, 0.00000, 10.1661, 4.30222, 10.1662, 4.30119, 10.1669, 4.30193, 0, 0
3, 0.00000, 9.52666, 3.99911, 9.52672, 3.99821, 9.52734, 3.99887, 0, 0
4, 0.00000, 9.3956, 3.92745, 9.39565, 3.92658, 9.39625, 3.92721, 0, 0
5, 0.00000, 9.30816, 3.88833, 9.30821, 3.88747, 9.3088, 3.88809, 0, 0
6, 0.00000, 7.96548, 4.04106, 7.96557, 4.04027, 7.96609, 4.04087, 0, 0
7, 0.00000, 0.626104, 4.32089, 0.626393, 4.32069, 0.626332, 4.32103, 0, 0
8, 0.00000, -12.1979, 4.68346, -12.1973, 4.68433, -12.1984, 4.6842, 0, 0
9, 0.00000, -21.3166, 5.69209, -21.3155, 5.69375, -21.3175, 5.69339, 0, 0
10, 0.00000, -26.907, 6.79977, -26.9054, 6.80205, -26.9082, 6.80159, 0, 0
11, 0.00000, -29.5122, 7.2746, -29.5105, 7.27716, -29.5136, 7.27665, 0, 0
12, 0.00000, -28.0632, 7.60345, -28.0614, 7.60604, -28.0646, 7.60561, 0, 0
13, 0.00000, -22.8328, 7.45317, -22.8311, 7.45536, -22.834, 7.45511, 0, 0
14, 0.00000, -18.0773, 6.63488, -18.0759, 6.63651, -18.0781, 6.63635, 0, 0
15, 0.00000, -10.6766, 6.2211, -10.6756, 6.22198, -10.6769, 6.22209, 0, 0
16, 0.00000, -2.97186, 5.76432, -2.97122, 5.76438, -2.97172, 5.76479, 0, 0
17, 0.00000, 7.40843, 5.76294, 7.40871, 5.76181, 7.40936, 5.76277, 0, 0
18, 0.00000, 13.9215, 6.21544, 13.9216, 6.2134, 13.9231, 6.21487, 0, 0
19, 0.00000, 16.2331, 7.53147, 16.2332, 7.52857, 16.2353, 7.53066, 0, 0
20, 0.00000, 16.6666, 7.80436, 16.6668, 7.80128, 16.669, 7.8035, 0, 0
21, 0.00000, 16.3699, 7.62677, 16.3701, 7.62381, 16.3722, 7.62595, 0, 0
22, 0.00000, 15.5662, 7.14795, 15.5663, 7.14532, 15.5682, 7.14721, 0, 0
23, 0.00000, 13.9708, 6.24016, 13.971, 6.2381, 13.9724, 6.23959, 0, 0
24, 0.00000, 12.7802, 5.59856, 12.7803, 5.59687, 12.7815, 5.59809, 0, 0
25, 0.00000, 11.0756, 4.73413, 11.0757, 4.73289, 11.0765, 4.73379, 0, 0
26, 0.00000, 10.1661, 4.30222, 10.1662, 4.30118, 10.1669, 4.30193, 0, 0
27, 0.00000, 9.52666, 3.99911, 9.52672, 3.99821, 9.52734, 3.99887, 0, 0
28, 0.00000, 9.3956, 3.92745, 9.39565, 3.92658, 9.39625, 3.92721, 0, 0
29, 0.00000, 9.30816, 3.88833, 9.30821, 3.88747, 9.3088, 3.88809, 0, 0
30, 0.00000, 7.96548, 4.04106, 7.96557, 4.04027, 7.96609, 4.04087, 0, 0
31, 0.00000, 0.626104, 4.32089, 0.626393, 4.32069, 0.626332, 4.32103, 0, 0
32, 0.00000, -12.1979, 4.68346, -12.1973, 4.68433, -12.1984, 4.6842, 0, 0
33, 0.00000, -21.3166, 5.69209, -21.3155, 5.69375, -21.3175, 5.69339, 0, 0
34, 0.00000, -26.907, 6.79977, -26.9054, 6.80205, -26.9082, 6.80159, 0, 0
35, 0.00000, -29.5122, 7.2746, -29.5105, 7.27716, -29.5136, 7.27665, 0, 0
36, 0.00000, -28.0632, 7.60345, -28.0614, 7.60604, -28.0646, 7.60561, 0, 0
37, 0.00000, -22.8328, 7.45317, -22.8311, 7.45536, -22.834, 7.45511, 0, 0
38, 0.00000, -18.0773, 6.63488, -18.0759, 6.63651, -18.0781, 6.63635, 0, 0
39, 0.00000, -10.6766, 6.2211, -10.6756, 6.22198, -10.6769, 6.22209, 0, 0
40, 0.00000, -2.97186, 5.76432, -2.97122, 5.76438, -2.97172, 5.76479, 0, 0
41, 0.00000, 7.40843, 5.76294, 7.40871, 5.76181, 7.40936, 5.76277, 0, 0
42, 0.00000, 13.9215, 6.21544, 13.9216, 6.2134, 13.9231, 6.21487, 0, 0
43, 0.00000, 16.2331, 7.53147, 16.2332, 7.52857, 16.2353, 7.53066, 0, 0
44, 0.00000, 16.6666, 7.80436, 16.6668, 7.80128, 16.669, 7.8035, 0, 0
45, 0.00000, 16.3699, 7.62677, 16.3701, 7.62381, 16.3722, 7.62595, 0, 0
46, 0.00000, 15.5662, 7.14795, 15.5663, 7.14532, 15.5682, 7.14721, 0, 0
47, 0.00000, 13.9708, 6.24016, 13.971, 6.2381, 13.9724, 6.23959, 0, 0
48, 0.00000, 12.7802, 5.59856, 12.7803, 5.59687, 12.7815, 5.59809, 0, 0
48, 0.00000, 12.7802, 5.59856, 12.7803, 5.59687, 12.7815, 5.59809, 0, 0
