hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 11.5519, 5.20735, 11.552, 5.20609, 11.5529, 5.20701, 0, 0
2, 0.00000, 10.5908, 4.71297, 10.5909, 4.71192, 10.5917, 4.71269, 0, 0
3, 0.00000, 9.91649, 4.36915, 9.91656, 4.36823, 9.9172, 4.3689, 0, 0
4, 0.00000, 9.77828, 4.28935, 9.77834, 4.28845, 9.77896, 4.28911, 0, 0
5, 0.00000, 9.68624, 4.24489, 9.6863, 4.24401, 9.68691, 4.24465, 0, 0
6, 0.00000, 8.29331, 4.3832, 8.29341, 4.3824, 8.29394, 4.38302, 0, 0
7, 0.00000, 0.671656, 4.60813, 0.671962, 4.60791, 0.671902, 4.60828, 0, 0
8, 0.00000, -12.6087, 5.13569, -12.608, 5.13656, -12.6092, 5.13646, 0, 0
9, 0.00000, -22.0063, 6.52541, -22.0051, 6.5271, -22.0072, 6.52678, 0, 0
10, 0.00000, -27.7467, 7.99203, -27.7451, 7.99436, -27.748, 7.99395, 0, 0
11, 0.00000, -30.419, 8.65341, -30.4172, 8.65602, -30.4204, 8.65558, 0, 0
12, 0.00000, -28.9232, 8.93124, -28.9213, 8.93388, -28.9246, 8.93351, 0, 0
13, 0.00000, -23.5391, 8.50675, -23.5373, 8.50897, -23.5402, 8.50878, 0, 0
14, 0.00000, -18.649, 7.42446, -18.6476, 7.4261, -18.6498, 7.426, 0, 0
15, 0.00000, -11.0054, 6.76871, -11.0044, 6.76959, -11.0058, 6.76975, 0, 0
16, 0.00000, -3.02875, 6.17794, -3.02808, 6.17798, -3.02859, 6.17844, 0, 0
17, 0.00000, 7.7646, 6.25166, 7.7649, 6.25049, 7.76557, 6.2515, 0, 0
18, 0.00000, 14.5716, 6.92161, 14.5718, 6.91952, 14.5732, 6.92103, 0, 0
19, 0.00000, 17.0441, 8.47825, 17.0443, 8.47528, 17.0464, 8.47743, 0, 0
20, 0.00000, 17.51, 8.80301, 17.5102, 8.79985, 17.5124, 8.80214, 0, 0
21, 0.00000, 17.1917, 8.59042, 17.1919, 8.58738, 17.1941, 8.58958, 0, 0
22, 0.00000, 16.3281, 8.01857, 16.3283, 8.01587, 16.3302, 8.01782, 0, 0
23, 0.00000, 14.6243, 6.94945, 14.6244, 6.94734, 14.6259, 6.94887, 0, 0
24, 0.00000, 13.3579, 6.20277, 13.358, 6.20104, 13.3592, 6.2023, 0, 0
25, 0.00000, 11.5515, 5.20728, 11.5516, 5.20601, 11.5525, 5.20693, 0, 0
26, 0.00000, 10.5908, 4.71297, 10.5909, 4.71192, 10.5917, 4.71269, 0, 0
27, 0.00000, 9.91649, 4.36915, 9.91656, 4.36823, 9.9172, 4.3689, 0, 0
28, 0.00000, 9.77828, 4.28935, 9.77834, 4.28845, 9.77896, 4.28911, 0, 0
29, 0.00000, 9.68624, 4.24489, 9.6863, 4.24401, 9.68691, 4.24465, 0, 0
30, 0.00000, 8.29331, 4.3832, 8.29341, 4.3824, 8.29394, 4.38302, 0, 0
31, 0.00000, 0.671656, 4.60813, 0.671962, 4.60791, 0.671902, 4.60828, 0, 0
32, 0.00000, -12.6087, 5.13569, -12.608, 5.13656, -12.6092, 5.13646, 0, 0
33, 0.00000, -22.0063, 6.52541, -22.0051, 6.5271, -22.0072, 6.52678, 0, 0
34, 0.00000, -27.7467, 7.99203, -27.7451, 7.99436, -27.748, 7.99395, 0, 0
35, 0.00000, -30.419, 8.65341, -30.4172, 8.65602, -30.4204, 8.65558, 0, 0
36, 0.00000, -28.9232, 8.93124, -28.9213, 8.93388, -28.9246, 8.93351, 0, 0
37, 0.00000, -23.5391, 8.50675, -23.5373, 8.50897, -23.5402, 8.50878, 0, 0
38, 0.00000, -18.649, 7.42446, -18.6476, 7.4261, -18.6498, 7.426, 0, 0
39, 0.00000, -11.0054, 6.76871, -11.0044, 6.76959, -11.0058, 6.76975, 0, 0
40, 0.00000, -3.02875, 6.17794, -3.02808, 6.17798, -3.02859, 6.17844, 0, 0
41, 0.00000, 7.7646, 6.25166, 7.7649, 6.25049, 7.76557, 6.2515, 0, 0
42, 0.00000, 14.5716, 6.92161, 14.5718, 6.91952, 14.5732, 6.92103, 0, 0
43, 0.00000, 17.0441, 8.47825, 17.0443, 8.47528, 17.0464, 8.47743, 0, 0
44, 0.00000, 17.51, 8.80301, 17.5102, 8.79985, 17.5124, 8.80214, 0, 0
45, 0.00000, 17.1917, 8.59042, 17.1919, 8.58738, 17.1941, 8.58958, 0, 0
46, 0.00000, 16.3281, 8.01857, 16.3283, 8.01587, 16.3302, 8.01782, 0, 0
47, 0.00000, 14.6243, 6.94945, 14.6244, 6.94734, 14.6259, 6.94887, 0, 0
48, 0.00000, 13.3579, 6.20277, 13.358, 6.20104, 13.3592, 6.2023, 0, 0
48, 0.00000, 13.3579, 6.20277, 13.358, 6.20104, 13.3592, 6.2023, 0, 0
