hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 3.78, 1.68575, 3.78003, 1.68536, 3.78031, 1.68564, 0, 0
2, 0.00000, 3.4608, 1.52069, 3.46082, 1.52036, 3.46106, 1.52059, 0, 0
3, 0.00000, 3.2373, 1.40832, 3.23732, 1.40803, 3.23752, 1.40824, 0, 0
4, 0.00000, 3.19092, 1.3855, 3.19094, 1.38522, 3.19114, 1.38542, 0, 0
5, 0.00000, 3.1608, 1.37016, 3.16082, 1.36988, 3.16101, 1.37008, 0, 0
6, 0.00000, 3.30335, 1.44145, 3.30337, 1.44115, 3.30359, 1.44137, 0, 0
7, 0.00000, 3.54243, 1.5693, 3.54245, 1.56896, 3.5427, 1.5692, 0, 0
8, 0.00000, 3.48023, 1.5455, 3.48025, 1.54518, 3.48049, 1.54541, 0, 0
9, 0.00000, 3.70941, 1.67305, 3.70944, 1.67268, 3.7097, 1.67294, 0, 0
10, 0.00000, 4.06819, 1.87327, 4.06822, 1.87283, 4.06854, 1.87314, 0, 0
11, 0.00000, 4.1776, 1.9365, 4.17763, 1.93603, 4.17797, 1.93636, 0, 0
12, 0.00000, 4.50639, 2.12104, 4.50642, 2.12049, 4.50682, 2.12088, 0, 0
13, 0.00000, 4.77055, 2.27565, 4.77059, 2.27502, 4.77104, 2.27546, 0, 0
14, 0.00000, 4.51814, 2.12909, 4.51818, 2.12853, 4.51858, 2.12892, 0, 0
15, 0.00000, 4.58516, 2.16523, 4.5852, 2.16465, 4.58562, 2.16506, 0, 0
16, 0.00000, 4.50313, 2.11224, 4.50316, 2.11168, 4.50357, 2.11208, 0, 0
17, 0.00000, 4.57509, 2.14113, 4.57513, 2.14054, 4.57556, 2.14096, 0, 0
18, 0.00000, 4.79356, 2.25547, 4.7936, 2.25481, 4.79407, 2.25528, 0, 0
19, 0.00000, 5.63408, 2.78121, 5.63414, 2.78027, 5.63482, 2.78093, 0, 0
20, 0.00000, 5.79396, 2.89142, 5.79403, 2.89042, 5.79475, 2.89113, 0, 0
21, 0.00000, 5.68533, 2.81832, 5.68539, 2.81736, 5.68608, 2.81804, 0, 0
22, 0.00000, 5.39031, 2.62256, 5.39036, 2.62172, 5.39097, 2.62232, 0, 0
23, 0.00000, 4.8122, 2.26094, 4.81224, 2.26028, 4.81272, 2.26075, 0, 0
24, 0.00000, 4.38485, 2.01277, 4.38489, 2.01223, 4.38528, 2.01262, 0, 0
25, 0.00000, 3.78002, 1.68576, 3.78005, 1.68536, 3.78033, 1.68564, 0, 0
26, 0.00000, 3.4608, 1.52069, 3.46082, 1.52036, 3.46106, 1.52059, 0, 0
27, 0.00000, 3.2373, 1.40832, 3.23732, 1.40803, 3.23752, 1.40824, 0, 0
28, 0.00000, 3.19092, 1.3855, 3.19094, 1.38522, 3.19114, 1.38542, 0, 0
29, 0.00000, 3.1608, 1.37016, 3.16082, 1.36988, 3.16101, 1.37008, 0, 0
30, 0.00000, 3.30335, 1.44145, 3.30337, 1.44115, 3.30359, 1.44137, 0, 0
31, 0.00000, 3.54243, 1.5693, 3.54245, 1.56896, 3.5427, 1.5692, 0, 0
32, 0.00000, 3.48023, 1.5455, 3.48025, 1.54518, 3.48049, 1.54541, 0, 0
33, 0.00000, 3.70941, 1.67305, 3.70944, 1.67268, 3.7097, 1.67294, 0, 0
34, 0.00000, 4.06819, 1.87327, 4.06822, 1.87283, 4.06854, 1.87314, 0, 0
35, 0.00000, 4.1776, 1.9365, 4.17763, 1.93603, 4.17797, 1.93636, 0, 0
36, 0.00000, 4.50639, 2.12104, 4.50642, 2.12049, 4.50682, 2.12088, 0, 0
37, 0.00000, 4.77055, 2.27565, 4.77059, 2.27502, 4.77104, 2.27546, 0, 0
38, 0.00000, 4.51814, 2.12909, 4.51818, 2.12853, 4.51858, 2.12892, 0, 0
39, 0.00000, 4.58516, 2.16523, 4.5852, 2.16465, 4.58562, 2.16506, 0, 0
40, 0.00000, 4.50313, 2.11224, 4.50316, 2.11168, 4.50357, 2.11208, 0, 0
41, 0.00000, 4.57509, 2.14113, 4.57513, 2.14054, 4.57556, 2.14096, 0, 0
42, 0.00000, 4.79356, 2.25547, 4.7936, 2.25481, 4.79407, 2.25528, 0, 0
43, 0.00000, 5.63408, 2.78121, 5.63414, 2.78027, 5.63482, 2.78093, 0, 0
44, 0.00000, 5.79396, 2.89142, 5.79403, 2.89042, 5.79475, 2.89113, 0, 0
45, 0.00000, 5.68533, 2.81832, 5.68539, 2.81736, 5.68608, 2.81804, 0, 0
46, 0.00000, 5.39031, 2.62256, 5.39036, 2.62172, 5.39097, 2.62232, 0, 0
47, 0.00000, 4.8122, 2.26094, 4.81224, 2.26028, 4.81272, 2.26075, 0, 0
48, 0.00000, 4.38485, 2.01277, 4.38489, 2.01223, 4.38528, 2.01262, 0, 0
48, 0.00000, 4.38485, 2.01277, 4.38489, 2.01223, 4.38528, 2.01262, 0, 0
