hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 5.19703, 2.16692, 5.19706, 2.16634, 5.19747, 2.16676, 0, 0
2, 0.00000, 4.77104, 1.96696, 4.77106, 1.96648, 4.7714, 1.96682, 0, 0
3, 0.00000, 4.47144, 1.82967, 4.47146, 1.82925, 4.47176, 1.82955, 0, 0
4, 0.00000, 4.40897, 1.80192, 4.40899, 1.80151, 4.40928, 1.8018, 0, 0
5, 0.00000, 4.36857, 1.78297, 4.36859, 1.78257, 4.36887, 1.78286, 0, 0
6, 0.00000, 4.56841, 1.87704, 4.56844, 1.8766, 4.56874, 1.87691, 0, 0
7, 0.00000, 4.92708, 2.06511, 4.9271, 2.06461, 4.92745, 2.06497, 0, 0
8, 0.00000, 4.89276, 2.07635, 4.89277, 2.07587, 4.89312, 2.0762, 0, 0
9, 0.00000, 5.23974, 2.26643, 5.23974, 2.26588, 5.24014, 2.26625, 0, 0
10, 0.00000, 5.75305, 2.54031, 5.75304, 2.53965, 5.75353, 2.54009, 0, 0
11, 0.00000, 5.91169, 2.6285, 5.91168, 2.6278, 5.9122, 2.62826, 0, 0
12, 0.00000, 6.36147, 2.86305, 6.36146, 2.86223, 6.36207, 2.86277, 0, 0
13, 0.00000, 6.70675, 3.04532, 6.70673, 3.0444, 6.70743, 3.04502, 0, 0
14, 0.00000, 6.34201, 2.8434, 6.34201, 2.84258, 6.34262, 2.84314, 0, 0
15, 0.00000, 6.40143, 2.8612, 6.40144, 2.86035, 6.40207, 2.86093, 0, 0
16, 0.00000, 6.25128, 2.76129, 6.2513, 2.76047, 6.2519, 2.76104, 0, 0
17, 0.00000, 6.28788, 2.74333, 6.28791, 2.74248, 6.28853, 2.74308, 0, 0
18, 0.00000, 6.53493, 2.84051, 6.53498, 2.83956, 6.53566, 2.84023, 0, 0
19, 0.00000, 7.62433, 3.44012, 7.62439, 3.43877, 7.62536, 3.43973, 0, 0
20, 0.00000, 7.82933, 3.56391, 7.82939, 3.56247, 7.83043, 3.56349, 0, 0
21, 0.00000, 7.69, 3.48198, 7.69006, 3.4806, 7.69105, 3.48158, 0, 0
22, 0.00000, 7.31087, 3.26151, 7.31092, 3.26028, 7.3118, 3.26116, 0, 0
23, 0.00000, 6.55958, 2.8461, 6.55962, 2.84514, 6.56031, 2.84583, 0, 0
24, 0.00000, 5.99845, 2.5559, 5.99849, 2.55511, 5.99905, 2.55567, 0, 0
25, 0.00000, 5.19708, 2.16694, 5.19711, 2.16636, 5.19752, 2.16677, 0, 0
26, 0.00000, 4.77104, 1.96696, 4.77106, 1.96648, 4.7714, 1.96682, 0, 0
27, 0.00000, 4.47144, 1.82967, 4.47146, 1.82925, 4.47176, 1.82955, 0, 0
28, 0.00000, 4.40897, 1.80192, 4.40899, 1.80151, 4.40928, 1.8018, 0, 0
29, 0.00000, 4.36857, 1.78297, 4.36859, 1.78257, 4.36887, 1.78286, 0, 0
30, 0.00000, 4.56841, 1.87704, 4.56844, 1.8766, 4.56874, 1.87691, 0, 0
31, 0.00000, 4.92708, 2.06511, 4.9271, 2.06461, 4.92745, 2.06497, 0, 0
32, 0.00000, 4.89276, 2.07635, 4.89277, 2.07587, 4.89312, 2.0762, 0, 0
33, 0.00000, 5.23974, 2.26643, 5.23974, 2.26588, 5.24014, 2.26625, 0, 0
34, 0.00000, 5.75305, 2.54031, 5.75304, 2.53965, 5.75353, 2.54009, 0, 0
35, 0.00000, 5.91169, 2.6285, 5.91168, 2.6278, 5.9122, 2.62826, 0, 0
36, 0.00000, 6.36147, 2.86305, 6.36146, 2.86223, 6.36207, 2.86277, 0, 0
37, 0.00000, 6.70675, 3.04532, 6.70673, 3.0444, 6.70743, 3.04502, 0, 0
38, 0.00000, 6.34201, 2.8434, 6.34201, 2.84258, 6.34262, 2.84314, 0, 0
39, 0.00000, 6.40143, 2.8612, 6.40144, 2.86035, 6.40207, 2.86093, 0, 0
40, 0.00000, 6.25128, 2.76129, 6.2513, 2.76047, 6.2519, 2.76104, 0, 0
41, 0.00000, 6.28788, 2.74333, 6.28791, 2.74248, 6.28853, 2.74308, 0, 0
42, 0.00000, 6.53493, 2.84051, 6.53498, 2.83956, 6.53566, 2.84023, 0, 0
43, 0.00000, 7.62433, 3.44012, 7.62439, 3.43877, 7.62536, 3.43973, 0, 0
44, 0.00000, 7.82933, 3.56391, 7.82939, 3.56247, 7.83043, 3.56349, 0, 0
45, 0.00000, 7.69, 3.48198, 7.69006, 3.4806, 7.69105, 3.48158, 0, 0
46, 0.00000, 7.31087, 3.26151, 7.31092, 3.26028, 7.3118, 3.26116, 0, 0
47, 0.00000, 6.55958, 2.8461, 6.55962, 2.84514, 6.56031, 2.84583, 0, 0
48, 0.00000, 5.99845, 2.5559, 5.99849, 2.55511, 5.99905, 2.55567, 0, 0
48, 0.00000, 5.99845, 2.5559, 5.99849, 2.55511, 5.99905, 2.55567, 0, 0
