hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 11.8383, 5.28756, 11.8383, 5.28626, 11.8393, 5.2872, 0, 0
2, 0.00000, 10.8556, 4.78697, 10.8557, 4.78589, 10.8564, 4.78668, 0, 0
3, 0.00000, 10.1659, 4.4383, 10.166, 4.43736, 10.1667, 4.43805, 0, 0
4, 0.00000, 10.0248, 4.35674, 10.0248, 4.35582, 10.0255, 4.35649, 0, 0
5, 0.00000, 9.93055, 4.3118, 9.93061, 4.3109, 9.93124, 4.31156, 0, 0
6, 0.00000, 8.49794, 4.44946, 8.49804, 4.44863, 8.49858, 4.44926, 0, 0
7, 0.00000, 0.66445, 4.67507, 0.66476, 4.67485, 0.664698, 4.67522, 0, 0
8, 0.00000, -12.9882, 5.24458, -12.9875, 5.24549, -12.9887, 5.24538, 0, 0
9, 0.00000, -22.6595, 6.70493, -22.6584, 6.70667, -22.6605, 6.70634, 0, 0
10, 0.00000, -28.5729, 8.23683, -28.5712, 8.23922, -28.5742, 8.23881, 0, 0
11, 0.00000, -31.3253, 8.93101, -31.3234, 8.93369, -31.3268, 8.93324, 0, 0
12, 0.00000, -29.7902, 9.20335, -29.7882, 9.20607, -29.7916, 9.2057, 0, 0
13, 0.00000, -24.2528, 8.73229, -24.251, 8.73458, -24.254, 8.73439, 0, 0
14, 0.00000, -19.2166, 7.60004, -19.2152, 7.60174, -19.2175, 7.60163, 0, 0
15, 0.00000, -11.3558, 6.89496, -11.3547, 6.89587, -11.3561, 6.89603, 0, 0
16, 0.00000, -3.15347, 6.26902, -3.15279, 6.26907, -3.15331, 6.26953, 0, 0
17, 0.00000, 7.93546, 6.33397, 7.93577, 6.33277, 7.93645, 6.3338, 0, 0
18, 0.00000, 14.9218, 7.02309, 14.9219, 7.02094, 14.9234, 7.02249, 0, 0
19, 0.00000, 17.4427, 8.59657, 17.4429, 8.59352, 17.4451, 8.59572, 0, 0
20, 0.00000, 17.9172, 8.92459, 17.9174, 8.92134, 17.9197, 8.92368, 0, 0
21, 0.00000, 17.5929, 8.71001, 17.5932, 8.7069, 17.5954, 8.70915, 0, 0
22, 0.00000, 16.7129, 8.1326, 16.7131, 8.12983, 16.7151, 8.13183, 0, 0
23, 0.00000, 14.9753, 7.05202, 14.9754, 7.04986, 14.9769, 7.05142, 0, 0
24, 0.00000, 13.6828, 6.29623, 13.6829, 6.29446, 13.6842, 6.29574, 0, 0
25, 0.00000, 11.8378, 5.28746, 11.8379, 5.28616, 11.8388, 5.28711, 0, 0
26, 0.00000, 10.8556, 4.78697, 10.8557, 4.78589, 10.8564, 4.78667, 0, 0
27, 0.00000, 10.1659, 4.4383, 10.166, 4.43736, 10.1667, 4.43805, 0, 0
28, 0.00000, 10.0248, 4.35674, 10.0248, 4.35582, 10.0255, 4.35649, 0, 0
29, 0.00000, 9.93055, 4.3118, 9.93061, 4.3109, 9.93124, 4.31156, 0, 0
30, 0.00000, 8.49794, 4.44946, 8.49804, 4.44863, 8.49858, 4.44926, 0, 0
31, 0.00000, 0.66445, 4.67507, 0.66476, 4.67485, 0.664698, 4.67522, 0, 0
32, 0.00000, -12.9882, 5.24458, -12.9875, 5.24549, -12.9887, 5.24538, 0, 0
33, 0.00000, -22.6595, 6.70493, -22.6584, 6.70667, -22.6605, 6.70634, 0, 0
34, 0.00000, -28.5729, 8.23683, -28.5712, 8.23922, -28.5742, 8.23881, 0, 0
35, 0.00000, -31.3253, 8.93101, -31.3234, 8.93369, -31.3268, 8.93324, 0, 0
36, 0.00000, -29.7902, 9.20335, -29.7882, 9.20607, -29.7916, 9.2057, 0, 0
37, 0.00000, -24.2528, 8.73229, -24.251, 8.73458, -24.254, 8.73439, 0, 0
38, 0.00000, -19.2166, 7.60004, -19.2152, 7.60174, -19.2175, 7.60163, 0, 0
39, 0.00000, -11.3558, 6.89496, -11.3547, 6.89587, -11.3561, 6.89603, 0, 0
40, 0.00000, -3.15347, 6.26902, -3.15279, 6.26907, -3.15331, 6.26953, 0, 0
41, 0.00000, 7.93546, 6.33397, 7.93577, 6.33277, 7.93645, 6.3338, 0, 0
42, 0.00000, 14.9218, 7.02309, 14.9219, 7.02094, 14.9234, 7.02249, 0, 0
43, 0.00000, 17.4427, 8.59657, 17.4429, 8.59352, 17.4451, 8.59572, 0, 0
44, 0.00000, 17.9172, 8.92459, 17.9174, 8.92134, 17.9197, 8.92368, 0, 0
45, 0.00000, 17.5929, 8.71001, 17.5932, 8.7069, 17.5954, 8.70915, 0, 0
46, 0.00000, 16.7129, 8.1326, 16.7131, 8.12983, 16.7151, 8.13183, 0, 0
47, 0.00000, 14.9753, 7.05202, 14.9754, 7.04986, 14.9769, 7.05142, 0, 0
48, 0.00000, 13.6828, 6.29623, 13.6829, 6.29446, 13.6842, 6.29574, 0, 0
48, 0.00000, 13.6828, 6.29623, 13.6829, 6.29446, 13.6842, 6.29574, 0, 0
