hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 14.2227, 6.14314, 14.2228, 6.14155, 14.2239, 6.14271, 0, 0
2, 0.00000, 13.0526, 5.57732, 13.0527, 5.57599, 13.0536, 5.57696, 0, 0
3, 0.00000, 12.2301, 5.17981, 12.2302, 5.17865, 12.231, 5.17949, 0, 0
4, 0.00000, 12.0616, 5.08412, 12.0617, 5.08299, 12.0625, 5.08381, 0, 0
5, 0.00000, 11.9491, 5.03338, 11.9491, 5.03228, 11.9499, 5.03308, 0, 0
6, 0.00000, 10.2151, 5.21266, 10.2152, 5.21165, 10.2159, 5.21242, 0, 0
7, 0.00000, 0.702563, 5.529, 0.702934, 5.52875, 0.70285, 5.52918, 0, 0
8, 0.00000, -16.0301, 6.13515, -16.0292, 6.13629, -16.0307, 6.13613, 0, 0
9, 0.00000, -28.0397, 7.70299, -28.0383, 7.70517, -28.0409, 7.70471, 0, 0
10, 0.00000, -35.4659, 9.37801, -35.4639, 9.381, -35.4676, 9.38044, 0, 0
11, 0.00000, -38.9296, 10.1263, -38.9273, 10.1297, -38.9315, 10.129, 0, 0
12, 0.00000, -37.0527, 10.4857, -37.0502, 10.4891, -37.0545, 10.4886, 0, 0
13, 0.00000, -30.1627, 10.0546, -30.1604, 10.0575, -30.1642, 10.0572, 0, 0
14, 0.00000, -23.8553, 8.81546, -23.8536, 8.8176, -23.8564, 8.8174, 0, 0
15, 0.00000, -14.1278, 8.0855, -14.1265, 8.08667, -14.1283, 8.08681, 0, 0
16, 0.00000, -4.03572, 7.39195, -4.0349, 7.39204, -4.03556, 7.39256, 0, 0
17, 0.00000, 9.46392, 7.40783, 9.46428, 7.40638, 9.4651, 7.40762, 0, 0
18, 0.00000, 17.88, 8.09439, 17.8802, 8.09177, 17.882, 8.09367, 0, 0
19, 0.00000, 20.8503, 9.83636, 20.8506, 9.83264, 20.8532, 9.83534, 0, 0
20, 0.00000, 21.407, 10.198, 21.4073, 10.194, 21.4101, 10.1969, 0, 0
21, 0.00000, 21.0259, 9.9629, 21.0261, 9.9591, 21.0288, 9.96186, 0, 0
22, 0.00000, 19.9931, 9.32898, 19.9933, 9.3256, 19.9957, 9.32805, 0, 0
23, 0.00000, 17.9433, 8.12973, 17.9435, 8.12709, 17.9454, 8.129, 0, 0
24, 0.00000, 16.4134, 7.28255, 16.4135, 7.28039, 16.4151, 7.28196, 0, 0
25, 0.00000, 14.222, 6.14307, 14.2221, 6.14148, 14.2232, 6.14263, 0, 0
26, 0.00000, 13.0526, 5.57731, 13.0527, 5.57599, 13.0536, 5.57695, 0, 0
27, 0.00000, 12.2301, 5.17981, 12.2302, 5.17865, 12.231, 5.17949, 0, 0
28, 0.00000, 12.0616, 5.08412, 12.0617, 5.08299, 12.0625, 5.08381, 0, 0
29, 0.00000, 11.9491, 5.03338, 11.9491, 5.03228, 11.9499, 5.03308, 0, 0
30, 0.00000, 10.2151, 5.21266, 10.2152, 5.21165, 10.2159, 5.21242, 0, 0
31, 0.00000, 0.702563, 5.529, 0.702934, 5.52875, 0.70285, 5.52918, 0, 0
32, 0.00000, -16.0301, 6.13515, -16.0292, 6.13629, -16.0307, 6.13613, 0, 0
33, 0.00000, -28.0397, 7.70299, -28.0383, 7.70517, -28.0409, 7.70471, 0, 0
34, 0.00000, -35.4659, 9.37801, -35.4639, 9.381, -35.4676, 9.38044, 0, 0
35, 0.00000, -38.9296, 10.1263, -38.9273, 10.1297, -38.9315, 10.129, 0, 0
36, 0.00000, -37.0527, 10.4857, -37.0502, 10.4891, -37.0545, 10.4886, 0, 0
37, 0.00000, -30.1627, 10.0546, -30.1604, 10.0575, -30.1642, 10.0572, 0, 0
38, 0.00000, -23.8553, 8.81546, -23.8536, 8.8176, -23.8564, 8.8174, 0, 0
39, 0.00000, -14.1278, 8.0855, -14.1265, 8.08667, -14.1283, 8.08681, 0, 0
40, 0.00000, -4.03572, 7.39195, -4.0349, 7.39204, -4.03556, 7.39256, 0, 0
41, 0.00000, 9.46392, 7.40783, 9.46428, 7.40638, 9.4651, 7.40762, 0, 0
42, 0.00000, 17.88, 8.09439, 17.8802, 8.09177, 17.882, 8.09367, 0, 0
43, 0.00000, 20.8503, 9.83636, 20.8506, 9.83264, 20.8532, 9.83534, 0, 0
44, 0.00000, 21.407, 10.198, 21.4073, 10.194, 21.4101, 10.1969, 0, 0
45, 0.00000, 21.0259, 9.9629, 21.0261, 9.9591, 21.0288, 9.96186, 0, 0
46, 0.00000, 19.9931, 9.32898, 19.9933, 9.3256, 19.9957, 9.32805, 0, 0
47, 0.00000, 17.9433, 8.12973, 17.9435, 8.12709, 17.9454, 8.129, 0, 0
48, 0.00000, 16.4134, 7.28255, 16.4135, 7.28039, 16.4151, 7.28196, 0, 0
48, 0.00000, 16.4134, 7.28255, 16.4135, 7.28039, 16.4151, 7.28196, 0, 0
