hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 7.53238, 3.2776, 7.53243, 3.27677, 7.53302, 3.27737, 0, 0
2, 0.00000, 6.90787, 2.9681, 6.90791, 2.96741, 6.9084, 2.9679, 0, 0
3, 0.00000, 6.46915, 2.75625, 6.46918, 2.75564, 6.46961, 2.75608, 0, 0
4, 0.00000, 6.37778, 2.71324, 6.37781, 2.71266, 6.37822, 2.71308, 0, 0
5, 0.00000, 6.31861, 2.68416, 6.31865, 2.68359, 6.31905, 2.684, 0, 0
6, 0.00000, 6.60807, 2.82646, 6.60811, 2.82583, 6.60855, 2.82628, 0, 0
7, 0.00000, 7.12036, 3.10412, 7.1204, 3.10341, 7.12091, 3.10392, 0, 0
8, 0.00000, 7.05633, 3.10796, 7.05636, 3.10728, 7.05685, 3.10776, 0, 0
9, 0.00000, 7.55581, 3.39185, 7.55584, 3.39108, 7.5564, 3.39162, 0, 0
10, 0.00000, 8.302, 3.80807, 8.30202, 3.80713, 8.3027, 3.80778, 0, 0
11, 0.00000, 8.53323, 3.94257, 8.53324, 3.94158, 8.53397, 3.94226, 0, 0
12, 0.00000, 9.18913, 4.30232, 9.18915, 4.30116, 9.19, 4.30196, 0, 0
13, 0.00000, 9.69407, 4.58426, 9.69409, 4.58295, 9.69506, 4.58385, 0, 0
14, 0.00000, 9.16421, 4.27638, 9.16424, 4.27521, 9.1651, 4.27602, 0, 0
15, 0.00000, 9.2574, 4.31102, 9.25744, 4.3098, 9.25833, 4.31065, 0, 0
16, 0.00000, 9.04823, 4.168, 9.04828, 4.16682, 9.04913, 4.16765, 0, 0
17, 0.00000, 9.12119, 4.1611, 9.12124, 4.15988, 9.12213, 4.16075, 0, 0
18, 0.00000, 9.49971, 4.33038, 9.49978, 4.32902, 9.50076, 4.32999, 0, 0
19, 0.00000, 11.1109, 5.28167, 11.111, 5.27974, 11.1124, 5.28111, 0, 0
20, 0.00000, 11.4152, 5.47924, 11.4153, 5.47718, 11.4167, 5.47864, 0, 0
21, 0.00000, 11.2085, 5.3484, 11.2086, 5.34642, 11.21, 5.34783, 0, 0
22, 0.00000, 10.6459, 4.9966, 10.646, 4.99484, 10.6473, 4.99609, 0, 0
23, 0.00000, 9.53597, 4.33981, 9.53605, 4.33844, 9.53703, 4.33942, 0, 0
24, 0.00000, 8.70963, 3.88424, 8.70969, 3.88311, 8.71049, 3.88392, 0, 0
25, 0.00000, 7.53243, 3.27762, 7.53248, 3.27679, 7.53307, 3.27739, 0, 0
26, 0.00000, 6.90787, 2.9681, 6.90791, 2.96741, 6.9084, 2.9679, 0, 0
27, 0.00000, 6.46915, 2.75625, 6.46918, 2.75564, 6.46961, 2.75608, 0, 0
28, 0.00000, 6.37778, 2.71324, 6.37781, 2.71266, 6.37822, 2.71308, 0, 0
29, 0.00000, 6.31861, 2.68416, 6.31865, 2.68359, 6.31905, 2.684, 0, 0
30, 0.00000, 6.60807, 2.82646, 6.60811, 2.82583, 6.60855, 2.82628, 0, 0
31, 0.00000, 7.12036, 3.10412, 7.1204, 3.10341, 7.12091, 3.10392, 0, 0
32, 0.00000, 7.05633, 3.10796, 7.05636, 3.10728, 7.05685, 3.10776, 0, 0
33, 0.00000, 7.55581, 3.39185, 7.55584, 3.39108, 7.5564, 3.39162, 0, 0
34, 0.00000, 8.302, 3.80807, 8.30202, 3.80713, 8.3027, 3.80778, 0, 0
35, 0.00000, 8.53323, 3.94257, 8.53324, 3.94158, 8.53397, 3.94226, 0, 0
36, 0.00000, 9.18913, 4.30232, 9.18915, 4.30116, 9.19, 4.30196, 0, 0
37, 0.00000, 9.69407, 4.58426, 9.69409, 4.58295, 9.69506, 4.58385, 0, 0
38, 0.00000, 9.16421, 4.27638, 9.16424, 4.27521, 9.1651, 4.27602, 0, 0
39, 0.00000, 9.2574, 4.31102, 9.25744, 4.3098, 9.25833, 4.31065, 0, 0
40, 0.00000, 9.04823, 4.168, 9.04828, 4.16682, 9.04913, 4.16765, 0, 0
41, 0.00000, 9.12119, 4.1611, 9.12124, 4.15988, 9.12213, 4.16075, 0, 0
42, 0.00000, 9.49971, 4.33038, 9.49978, 4.32902, 9.50076, 4.32999, 0, 0
43, 0.00000, 11.1109, 5.28167, 11.111, 5.27974, 11.1124, 5.28111, 0, 0
44, 0.00000, 11.4152, 5.47924, 11.4153, 5.47718, 11.4167, 5.47864, 0, 0
45, 0.00000, 11.2085, 5.3484, 11.2086, 5.34642, 11.21, 5.34783, 0, 0
46, 0.00000, 10.6459, 4.9966, 10.646, 4.99484, 10.6473, 4.99609, 0, 0
47, 0.00000, 9.53597, 4.33981, 9.53605, 4.33844, 9.53703, 4.33942, 0, 0
48, 0.00000, 8.70963, 3.88424, 8.70969, 3.88311, 8.71049, 3.88392, 0, 0
48, 0.00000, 8.70963, 3.88424, 8.70969, 3.88311, 8.71049, 3.88392, 0, 0
