hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 0.154138, 0.0445888, 0.154137, 0.0445734, 0.154149, 0.0445827, 0, 0
2, 0.00000, 0.145762, 0.0403558, 0.145761, 0.0403426, 0.145771, 0.0403505, 0, 0
3, 0.00000, 0.139904, 0.0374641, 0.139902, 0.0374523, 0.139912, 0.0374593, 0, 0
4, 0.00000, 0.138689, 0.0368769, 0.138688, 0.0368654, 0.138697, 0.0368722, 0, 0
5, 0.00000, 0.1379, 0.0364798, 0.137899, 0.0364685, 0.137908, 0.0364752, 0, 0
6, 0.00000, 0.141824, 0.0383359, 0.141823, 0.0383237, 0.141833, 0.038331, 0, 0
7, 0.00000, 0.1489, 0.0417235, 0.148899, 0.0417099, 0.14891, 0.041718, 0, 0
8, 0.00000, 0.148275, 0.0412305, 0.148274, 0.0412173, 0.148284, 0.0412251, 0, 0
9, 0.00000, 0.154923, 0.0446149, 0.154921, 0.0446003, 0.154933, 0.0446088, 0, 0
10, 0.00000, 0.164749, 0.0498486, 0.164747, 0.0498315, 0.164761, 0.0498416, 0, 0
11, 0.00000, 0.16777, 0.0515042, 0.167768, 0.0514863, 0.167783, 0.0514969, 0, 0
12, 0.00000, 0.17651, 0.0562596, 0.176508, 0.0562391, 0.176524, 0.0562512, 0, 0
13, 0.00000, 0.183357, 0.0602105, 0.183355, 0.0601877, 0.183373, 0.0602013, 0, 0
14, 0.00000, 0.176341, 0.0564014, 0.176339, 0.0563807, 0.176356, 0.056393, 0, 0
15, 0.00000, 0.177648, 0.0572549, 0.177647, 0.0572335, 0.177664, 0.0572463, 0, 0
16, 0.00000, 0.174833, 0.05579, 0.174831, 0.0557692, 0.174848, 0.0557816, 0, 0
17, 0.00000, 0.17573, 0.0563482, 0.175728, 0.0563267, 0.175746, 0.0563397, 0, 0
18, 0.00000, 0.1808, 0.0591103, 0.180798, 0.0590867, 0.180817, 0.0591011, 0, 0
19, 0.00000, 0.202985, 0.0724265, 0.202983, 0.0723943, 0.203009, 0.0724141, 0, 0
20, 0.00000, 0.207216, 0.075228, 0.207214, 0.0751939, 0.207241, 0.0752149, 0, 0
21, 0.00000, 0.20434, 0.0733764, 0.204338, 0.0733435, 0.204364, 0.0733637, 0, 0
22, 0.00000, 0.196546, 0.0684111, 0.196544, 0.0683815, 0.196568, 0.0683996, 0, 0
23, 0.00000, 0.181291, 0.0592304, 0.181289, 0.0592066, 0.181308, 0.0592211, 0, 0
24, 0.00000, 0.170035, 0.0529238, 0.170034, 0.0529037, 0.17005, 0.0529159, 0, 0
25, 0.00000, 0.154138, 0.044589, 0.154137, 0.0445736, 0.15415, 0.0445828, 0, 0
26, 0.00000, 0.145762, 0.0403558, 0.145761, 0.0403426, 0.145771, 0.0403505, 0, 0
27, 0.00000, 0.139904, 0.0374641, 0.139902, 0.0374523, 0.139912, 0.0374593, 0, 0
28, 0.00000, 0.138689, 0.0368769, 0.138688, 0.0368654, 0.138697, 0.0368722, 0, 0
29, 0.00000, 0.1379, 0.0364798, 0.137899, 0.0364685, 0.137908, 0.0364752, 0, 0
30, 0.00000, 0.141824, 0.0383359, 0.141823, 0.0383237, 0.141833, 0.038331, 0, 0
31, 0.00000, 0.1489, 0.0417235, 0.148899, 0.0417099, 0.14891, 0.041718, 0, 0
32, 0.00000, 0.148275, 0.0412305, 0.148274, 0.0412173, 0.148284, 0.0412251, 0, 0
33, 0.00000, 0.154923, 0.0446149, 0.154921, 0.0446003, 0.154933, 0.0446088, 0, 0
34, 0.00000, 0.164749, 0.0498486, 0.164747, 0.0498315, 0.164761, 0.0498416, 0, 0
35, 0.00000, 0.16777, 0.0515042, 0.167768, 0.0514863, 0.167783, 0.0514969, 0, 0
36, 0.00000, 0.17651, 0.0562596, 0.176508, 0.0562391, 0.176524, 0.0562512, 0, 0
37, 0.00000, 0.183357, 0.0602105, 0.183355, 0.0601877, 0.183373, 0.0602013, 0, 0
38, 0.00000, 0.176341, 0.0564014, 0.176339, 0.0563807, 0.176356, 0.056393, 0, 0
39, 0.00000, 0.177648, 0.0572549, 0.177647, 0.0572335, 0.177664, 0.0572463, 0, 0
40, 0.00000, 0.174833, 0.05579, 0.174831, 0.0557692, 0.174848, 0.0557816, 0, 0
41, 0.00000, 0.17573, 0.0563482, 0.175728, 0.0563267, 0.175746, 0.0563397, 0, 0
42, 0.00000, 0.1808, 0.0591103, 0.180798, 0.0590867, 0.180817, 0.0591011, 0, 0
43, 0.00000, 0.202985, 0.0724265, 0.202983, 0.0723943, 0.203009, 0.0724141, 0, 0
44, 0.00000, 0.207216, 0.075228, 0.207214, 0.0751939, 0.207241, 0.0752149, 0, 0
45, 0.00000, 0.20434, 0.0733764, 0.204338, 0.0733435, 0.204364, 0.0733637, 0, 0
46, 0.00000, 0.196546, 0.0684111, 0.196544, 0.0683815, 0.196568, 0.0683996, 0, 0
47, 0.00000, 0.181291, 0.0592304, 0.181289, 0.0592066, 0.181308, 0.0592211, 0, 0
48, 0.00000, 0.170035, 0.0529238, 0.170034, 0.0529037, 0.17005, 0.0529159, 0, 0
48, 0.00000, 0.170035, 0.0529238, 0.170034, 0.0529037, 0.17005, 0.0529159, 0, 0
