hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 8.08164, 3.55551, 8.08169, 3.55462, 8.08231, 3.55526, 0, 0
2, 0.00000, 7.40661, 3.21516, 7.40665, 3.21443, 7.40717, 3.21496, 0, 0
3, 0.00000, 6.93297, 2.98271, 6.93301, 2.98206, 6.93346, 2.98253, 0, 0
4, 0.00000, 6.83448, 2.93557, 6.83452, 2.93495, 6.83495, 2.9354, 0, 0
5, 0.00000, 6.77062, 2.90371, 6.77066, 2.9031, 6.77109, 2.90354, 0, 0
6, 0.00000, 7.07861, 3.05603, 7.07865, 3.05536, 7.07912, 3.05584, 0, 0
7, 0.00000, 7.61071, 3.34246, 7.61075, 3.3417, 7.61129, 3.34225, 0, 0
8, 0.00000, 7.51087, 3.3204, 7.5109, 3.31967, 7.51142, 3.32019, 0, 0
9, 0.00000, 8.02198, 3.60695, 8.02201, 3.60612, 8.02261, 3.6067, 0, 0
10, 0.00000, 8.80272, 4.04053, 8.80275, 4.03953, 8.80348, 4.04022, 0, 0
11, 0.00000, 9.04197, 4.17844, 9.04199, 4.17738, 9.04276, 4.17811, 0, 0
12, 0.00000, 9.74444, 4.56673, 9.74447, 4.56549, 9.74538, 4.56634, 0, 0
13, 0.00000, 10.2986, 4.88289, 10.2986, 4.88149, 10.2997, 4.88246, 0, 0
14, 0.00000, 9.74737, 4.56443, 9.74741, 4.56318, 9.74832, 4.56405, 0, 0
15, 0.00000, 9.86978, 4.62187, 9.86982, 4.62057, 9.87076, 4.62148, 0, 0
16, 0.00000, 9.66977, 4.48848, 9.66982, 4.48722, 9.67073, 4.48811, 0, 0
17, 0.00000, 9.78217, 4.51183, 9.78224, 4.51052, 9.78318, 4.51146, 0, 0
18, 0.00000, 10.2135, 4.71911, 10.2136, 4.71765, 10.2147, 4.7187, 0, 0
19, 0.00000, 11.9662, 5.77812, 11.9663, 5.77604, 11.9678, 5.77753, 0, 0
20, 0.00000, 12.2978, 5.99874, 12.2979, 5.99653, 12.2995, 5.99811, 0, 0
21, 0.00000, 12.0725, 5.85251, 12.0726, 5.85039, 12.0741, 5.8519, 0, 0
22, 0.00000, 11.4596, 5.46007, 11.4597, 5.45819, 11.4611, 5.45954, 0, 0
23, 0.00000, 10.2528, 4.72978, 10.2529, 4.72831, 10.2539, 4.72937, 0, 0
24, 0.00000, 9.35622, 4.22507, 9.35629, 4.22386, 9.35714, 4.22473, 0, 0
25, 0.00000, 8.08169, 3.55553, 8.08174, 3.55464, 8.08236, 3.55528, 0, 0
26, 0.00000, 7.40661, 3.21516, 7.40666, 3.21443, 7.40717, 3.21496, 0, 0
27, 0.00000, 6.93297, 2.98271, 6.93301, 2.98206, 6.93346, 2.98253, 0, 0
28, 0.00000, 6.83448, 2.93557, 6.83452, 2.93495, 6.83495, 2.9354, 0, 0
29, 0.00000, 6.77062, 2.90371, 6.77066, 2.9031, 6.77109, 2.90354, 0, 0
30, 0.00000, 7.07861, 3.05603, 7.07865, 3.05536, 7.07912, 3.05584, 0, 0
31, 0.00000, 7.61071, 3.34246, 7.61075, 3.3417, 7.61129, 3.34225, 0, 0
32, 0.00000, 7.51087, 3.3204, 7.5109, 3.31967, 7.51142, 3.32019, 0, 0
33, 0.00000, 8.02198, 3.60695, 8.02201, 3.60612, 8.02261, 3.6067, 0, 0
34, 0.00000, 8.80272, 4.04053, 8.80275, 4.03953, 8.80348, 4.04022, 0, 0
35, 0.00000, 9.04197, 4.17844, 9.04199, 4.17738, 9.04276, 4.17811, 0, 0
36, 0.00000, 9.74444, 4.56673, 9.74447, 4.56549, 9.74538, 4.56634, 0, 0
37, 0.00000, 10.2986, 4.88289, 10.2986, 4.88149, 10.2997, 4.88246, 0, 0
38, 0.00000, 9.74737, 4.56443, 9.74741, 4.56318, 9.74832, 4.56405, 0, 0
39, 0.00000, 9.86978, 4.62187, 9.86982, 4.62057, 9.87076, 4.62148, 0, 0
40, 0.00000, 9.66977, 4.48848, 9.66982, 4.48722, 9.67073, 4.48811, 0, 0
41, 0.00000, 9.78217, 4.51183, 9.78224, 4.51052, 9.78318, 4.51146, 0, 0
42, 0.00000, 10.2135, 4.71911, 10.2136, 4.71765, 10.2147, 4.7187, 0, 0
43, 0.00000, 11.9662, 5.77812, 11.9663, 5.77604, 11.9678, 5.77753, 0, 0
44, 0.00000, 12.2978, 5.99874, 12.2979, 5.99653, 12.2995, 5.99811, 0, 0
45, 0.00000, 12.0725, 5.85251, 12.0726, 5.85039, 12.0741, 5.8519, 0, 0
46, 0.00000, 11.4596, 5.46007, 11.4597, 5.45819, 11.4611, 5.45954, 0, 0
47, 0.00000, 10.2528, 4.72978, 10.2529, 4.72831, 10.2539, 4.72937, 0, 0
48, 0.00000, 9.35622, 4.22507, 9.35629, 4.22386, 9.35714, 4.22473, 0, 0
48, 0.00000, 9.35622, 4.22507, 9.35629, 4.22386, 9.35714, 4.22473, 0, 0
