hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 1.01439, 0.408078, 1.01439, 0.407966, 1.01448, 0.408045, 0, 0
2, 0.00000, 0.934181, 0.370887, 0.934184, 0.370793, 0.934252, 0.370859, 0, 0
3, 0.00000, 0.877817, 0.345314, 0.87782, 0.345232, 0.877879, 0.34529, 0, 0
4, 0.00000, 0.866069, 0.340146, 0.866072, 0.340067, 0.866129, 0.340123, 0, 0
5, 0.00000, 0.858473, 0.336608, 0.858476, 0.336529, 0.858531, 0.336585, 0, 0
6, 0.00000, 0.89621, 0.354132, 0.896213, 0.354047, 0.896274, 0.354107, 0, 0
7, 0.00000, 0.964311, 0.389157, 0.964312, 0.38906, 0.964383, 0.389128, 0, 0
8, 0.00000, 0.958551, 0.391159, 0.958551, 0.391065, 0.95862, 0.391129, 0, 0
9, 0.00000, 1.02415, 0.426441, 1.02415, 0.426335, 1.02423, 0.426406, 0, 0
10, 0.00000, 1.1209, 0.477286, 1.1209, 0.477158, 1.12099, 0.477242, 0, 0
11, 0.00000, 1.1508, 0.493622, 1.15079, 0.493487, 1.1509, 0.493575, 0, 0
12, 0.00000, 1.23562, 0.537165, 1.23561, 0.537007, 1.23573, 0.53711, 0, 0
13, 0.00000, 1.30081, 0.571096, 1.3008, 0.570918, 1.30094, 0.571035, 0, 0
14, 0.00000, 1.2319, 0.533778, 1.2319, 0.533619, 1.23202, 0.533724, 0, 0
15, 0.00000, 1.24296, 0.53718, 1.24296, 0.537016, 1.24309, 0.537127, 0, 0
16, 0.00000, 1.21431, 0.518674, 1.21431, 0.518515, 1.21443, 0.518624, 0, 0
17, 0.00000, 1.22064, 0.515224, 1.22064, 0.515059, 1.22076, 0.515174, 0, 0
18, 0.00000, 1.26687, 0.532999, 1.26688, 0.532815, 1.26701, 0.532944, 0, 0
19, 0.00000, 1.47313, 0.643817, 1.47313, 0.643558, 1.47332, 0.643739, 0, 0
20, 0.00000, 1.51203, 0.666724, 1.51204, 0.666448, 1.51224, 0.666641, 0, 0
21, 0.00000, 1.48559, 0.651587, 1.48559, 0.651322, 1.48579, 0.651507, 0, 0
22, 0.00000, 1.41372, 0.610825, 1.41372, 0.610589, 1.4139, 0.610755, 0, 0
23, 0.00000, 1.27152, 0.533956, 1.27153, 0.533772, 1.27166, 0.533901, 0, 0
24, 0.00000, 1.16552, 0.480217, 1.16552, 0.480065, 1.16563, 0.480172, 0, 0
25, 0.00000, 1.0144, 0.408081, 1.0144, 0.407969, 1.01448, 0.408048, 0, 0
26, 0.00000, 0.934181, 0.370887, 0.934184, 0.370793, 0.934252, 0.370859, 0, 0
27, 0.00000, 0.877817, 0.345314, 0.87782, 0.345232, 0.877879, 0.34529, 0, 0
28, 0.00000, 0.866069, 0.340146, 0.866072, 0.340067, 0.866129, 0.340123, 0, 0
29, 0.00000, 0.858473, 0.336608, 0.858476, 0.336529, 0.858531, 0.336585, 0, 0
30, 0.00000, 0.89621, 0.354132, 0.896213, 0.354047, 0.896274, 0.354107, 0, 0
31, 0.00000, 0.964311, 0.389157, 0.964312, 0.38906, 0.964383, 0.389128, 0, 0
32, 0.00000, 0.958551, 0.391159, 0.958551, 0.391065, 0.95862, 0.391129, 0, 0
33, 0.00000, 1.02415, 0.426441, 1.02415, 0.426335, 1.02423, 0.426406, 0, 0
34, 0.00000, 1.1209, 0.477286, 1.1209, 0.477158, 1.12099, 0.477242, 0, 0
35, 0.00000, 1.1508, 0.493622, 1.15079, 0.493487, 1.1509, 0.493575, 0, 0
36, 0.00000, 1.23562, 0.537165, 1.23561, 0.537007, 1.23573, 0.53711, 0, 0
37, 0.00000, 1.30081, 0.571096, 1.3008, 0.570918, 1.30094, 0.571035, 0, 0
38, 0.00000, 1.2319, 0.533778, 1.2319, 0.533619, 1.23202, 0.533724, 0, 0
39, 0.00000, 1.24296, 0.53718, 1.24296, 0.537016, 1.24309, 0.537127, 0, 0
40, 0.00000, 1.21431, 0.518674, 1.21431, 0.518515, 1.21443, 0.518624, 0, 0
41, 0.00000, 1.22064, 0.515224, 1.22064, 0.515059, 1.22076, 0.515174, 0, 0
42, 0.00000, 1.26687, 0.532999, 1.26688, 0.532815, 1.26701, 0.532944, 0, 0
43, 0.00000, 1.47313, 0.643817, 1.47313, 0.643558, 1.47332, 0.643739, 0, 0
44, 0.00000, 1.51203, 0.666724, 1.51204, 0.666448, 1.51224, 0.666641, 0, 0
45, 0.00000, 1.48559, 0.651587, 1.48559, 0.651322, 1.48579, 0.651507, 0, 0
46, 0.00000, 1.41372, 0.610825, 1.41372, 0.610589, 1.4139, 0.610755, 0, 0
47, 0.00000, 1.27152, 0.533956, 1.27153, 0.533772, 1.27166, 0.533901, 0, 0
48, 0.00000, 1.16552, 0.480217, 1.16552, 0.480065, 1.16563, 0.480172, 0, 0
48, 0.00000, 1.16552, 0.480217, 1.16552, 0.480065, 1.16563, 0.480172, 0, 0
