hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 8.35481, 3.61842, 8.35486, 3.61749, 8.35551, 3.61816, 0, 0
2, 0.00000, 7.66405, 3.27721, 7.66409, 3.27644, 7.66463, 3.277, 0, 0
3, 0.00000, 7.17846, 3.04363, 7.1785, 3.04295, 7.17898, 3.04345, 0, 0
4, 0.00000, 7.07734, 2.99635, 7.07738, 2.9957, 7.07783, 2.99617, 0, 0
5, 0.00000, 7.01184, 2.96425, 7.01188, 2.96361, 7.01232, 2.96408, 0, 0
6, 0.00000, 7.33235, 3.12111, 7.33239, 3.12041, 7.33288, 3.12092, 0, 0
7, 0.00000, 7.89828, 3.42632, 7.89832, 3.42552, 7.89889, 3.42609, 0, 0
8, 0.00000, 7.8221, 3.42603, 7.82212, 3.42526, 7.82268, 3.4258, 0, 0
9, 0.00000, 8.36693, 3.73229, 8.36694, 3.73141, 8.36758, 3.73202, 0, 0
10, 0.00000, 9.1837, 4.18352, 9.1837, 4.18246, 9.18448, 4.18318, 0, 0
11, 0.00000, 9.4349, 4.32787, 9.4349, 4.32675, 9.43573, 4.32751, 0, 0
12, 0.00000, 10.1588, 4.72315, 10.1588, 4.72184, 10.1598, 4.72272, 0, 0
13, 0.00000, 10.7212, 5.03749, 10.7212, 5.03601, 10.7223, 5.03702, 0, 0
14, 0.00000, 10.1434, 4.70503, 10.1434, 4.70371, 10.1444, 4.70462, 0, 0
15, 0.00000, 10.2525, 4.74863, 10.2526, 4.74726, 10.2536, 4.74821, 0, 0
16, 0.00000, 10.0264, 4.59561, 10.0265, 4.59429, 10.0274, 4.59522, 0, 0
17, 0.00000, 10.1094, 4.59054, 10.1094, 4.58916, 10.1104, 4.59015, 0, 0
18, 0.00000, 10.5261, 4.77646, 10.5262, 4.77492, 10.5273, 4.77603, 0, 0
19, 0.00000, 12.2972, 5.81843, 12.2973, 5.81626, 12.2989, 5.81782, 0, 0
20, 0.00000, 12.6308, 6.03421, 12.6309, 6.03189, 12.6326, 6.03356, 0, 0
21, 0.00000, 12.4041, 5.89117, 12.4042, 5.88895, 12.4058, 5.89055, 0, 0
22, 0.00000, 11.787, 5.50688, 11.7871, 5.50491, 11.7885, 5.50633, 0, 0
23, 0.00000, 10.5661, 4.78686, 10.5662, 4.78532, 10.5673, 4.78643, 0, 0
24, 0.00000, 9.65503, 4.28619, 9.6551, 4.28492, 9.65599, 4.28584, 0, 0
25, 0.00000, 8.35488, 3.61845, 8.35493, 3.61752, 8.35559, 3.61819, 0, 0
26, 0.00000, 7.66405, 3.27721, 7.66409, 3.27644, 7.66463, 3.277, 0, 0
27, 0.00000, 7.17846, 3.04363, 7.1785, 3.04295, 7.17898, 3.04345, 0, 0
28, 0.00000, 7.07734, 2.99635, 7.07738, 2.9957, 7.07783, 2.99617, 0, 0
29, 0.00000, 7.01184, 2.96425, 7.01188, 2.96361, 7.01232, 2.96408, 0, 0
30, 0.00000, 7.33235, 3.12111, 7.33239, 3.12041, 7.33288, 3.12092, 0, 0
31, 0.00000, 7.89828, 3.42632, 7.89832, 3.42552, 7.89889, 3.42609, 0, 0
32, 0.00000, 7.8221, 3.42603, 7.82212, 3.42526, 7.82268, 3.4258, 0, 0
33, 0.00000, 8.36693, 3.73229, 8.36694, 3.73141, 8.36758, 3.73202, 0, 0
34, 0.00000, 9.1837, 4.18352, 9.1837, 4.18246, 9.18448, 4.18318, 0, 0
35, 0.00000, 9.4349, 4.32787, 9.4349, 4.32675, 9.43573, 4.32751, 0, 0
36, 0.00000, 10.1588, 4.72315, 10.1588, 4.72184, 10.1598, 4.72272, 0, 0
37, 0.00000, 10.7212, 5.03749, 10.7212, 5.03601, 10.7223, 5.03702, 0, 0
38, 0.00000, 10.1434, 4.70503, 10.1434, 4.70371, 10.1444, 4.70462, 0, 0
39, 0.00000, 10.2525, 4.74863, 10.2526, 4.74726, 10.2536, 4.74821, 0, 0
40, 0.00000, 10.0264, 4.59561, 10.0265, 4.59429, 10.0274, 4.59522, 0, 0
41, 0.00000, 10.1094, 4.59054, 10.1094, 4.58916, 10.1104, 4.59015, 0, 0
42, 0.00000, 10.5261, 4.77646, 10.5262, 4.77492, 10.5273, 4.77603, 0, 0
43, 0.00000, 12.2972, 5.81843, 12.2973, 5.81626, 12.2989, 5.81782, 0, 0
44, 0.00000, 12.6308, 6.03421, 12.6309, 6.03189, 12.6326, 6.03356, 0, 0
45, 0.00000, 12.4041, 5.89117, 12.4042, 5.88895, 12.4058, 5.89055, 0, 0
46, 0.00000, 11.787, 5.50688, 11.7871, 5.50491, 11.7885, 5.50633, 0, 0
47, 0.00000, 10.5661, 4.78686, 10.5662, 4.78532, 10.5673, 4.78643, 0, 0
48, 0.00000, 9.65503, 4.28619, 9.6551, 4.28492, 9.65599, 4.28584, 0, 0
48, 0.00000, 9.65503, 4.28619, 9.6551, 4.28492, 9.65599, 4.28584, 0, 0
