hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
1, 0.00000, 10.4294, 4.5614, 10.4295, 4.56023, 10.4303, 4.56108, 0, 0
2, 0.00000, 9.57492, 4.13402, 9.57498, 4.13304, 9.57566, 4.13376, 0, 0
3, 0.00000, 8.97308, 3.84108, 8.97314, 3.84023, 8.97373, 3.84085, 0, 0
4, 0.00000, 8.84754, 3.7818, 8.8476, 3.78098, 8.84817, 3.78158, 0, 0
5, 0.00000, 8.76631, 3.74152, 8.76637, 3.74071, 8.76693, 3.7413, 0, 0
6, 0.00000, 9.16936, 3.94268, 9.16942, 3.9418, 9.17003, 3.94244, 0, 0
7, 0.00000, 9.89643, 4.3463, 9.89649, 4.34529, 9.8972, 4.34602, 0, 0
8, 0.00000, 9.83812, 4.37486, 9.83815, 4.37389, 9.83885, 4.37457, 0, 0
9, 0.00000, 10.5445, 4.78519, 10.5445, 4.78409, 10.5453, 4.78485, 0, 0
10, 0.00000, 11.5821, 5.3746, 11.5821, 5.37327, 11.5831, 5.37418, 0, 0
11, 0.00000, 11.9034, 5.5651, 11.9034, 5.56369, 11.9044, 5.56465, 0, 0
12, 0.00000, 12.8047, 6.06825, 12.8047, 6.0666, 12.8059, 6.06772, 0, 0
13, 0.00000, 13.4903, 6.45652, 13.4903, 6.45466, 13.4916, 6.45593, 0, 0
14, 0.00000, 12.7542, 6.01931, 12.7543, 6.01765, 12.7555, 6.0188, 0, 0
15, 0.00000, 12.8645, 6.05363, 12.8646, 6.0519, 12.8658, 6.05311, 0, 0
16, 0.00000, 12.5552, 5.83622, 12.5553, 5.83455, 12.5565, 5.83573, 0, 0
17, 0.00000, 12.6166, 5.79591, 12.6167, 5.79417, 12.6179, 5.79542, 0, 0
18, 0.00000, 13.1022, 6.00573, 13.1024, 6.0038, 13.1037, 6.00521, 0, 0
19, 0.00000, 15.2658, 7.2962, 15.266, 7.29347, 15.2679, 7.29546, 0, 0
20, 0.00000, 15.6713, 7.56203, 15.6715, 7.55912, 15.6736, 7.56125, 0, 0
21, 0.00000, 15.3957, 7.38575, 15.3959, 7.38295, 15.3979, 7.38499, 0, 0
22, 0.00000, 14.6446, 6.91165, 14.6448, 6.90917, 14.6465, 6.91098, 0, 0
23, 0.00000, 13.1516, 6.01895, 13.1517, 6.01701, 13.153, 6.01843, 0, 0
24, 0.00000, 12.0326, 5.39563, 12.0327, 5.39403, 12.0339, 5.39519, 0, 0
25, 0.00000, 10.4295, 4.56144, 10.4296, 4.56027, 10.4304, 4.56112, 0, 0
26, 0.00000, 9.57492, 4.13402, 9.57498, 4.13304, 9.57566, 4.13376, 0, 0
27, 0.00000, 8.97308, 3.84108, 8.97314, 3.84023, 8.97373, 3.84085, 0, 0
28, 0.00000, 8.84754, 3.7818, 8.8476, 3.78098, 8.84817, 3.78158, 0, 0
29, 0.00000, 8.76631, 3.74152, 8.76637, 3.74071, 8.76693, 3.7413, 0, 0
30, 0.00000, 9.16936, 3.94268, 9.16942, 3.9418, 9.17003, 3.94244, 0, 0
31, 0.00000, 9.89643, 4.3463, 9.89649, 4.34529, 9.8972, 4.34602, 0, 0
32, 0.00000, 9.83812, 4.37486, 9.83815, 4.37389, 9.83885, 4.37457, 0, 0
33, 0.00000, 10.5445, 4.78519, 10.5445, 4.78409, 10.5453, 4.78485, 0, 0
34, 0.00000, 11.5821, 5.3746, 11.5821, 5.37327, 11.5831, 5.37418, 0, 0
35, 0.00000, 11.9034, 5.5651, 11.9034, 5.56369, 11.9044, 5.56465, 0, 0
36, 0.00000, 12.8047, 6.06825, 12.8047, 6.0666, 12.8059, 6.06772, 0, 0
37, 0.00000, 13.4903, 6.45652, 13.4903, 6.45466, 13.4916, 6.45593, 0, 0
38, 0.00000, 12.7542, 6.01931, 12.7543, 6.01765, 12.7555, 6.0188, 0, 0
39, 0.00000, 12.8645, 6.05363, 12.8646, 6.0519, 12.8658, 6.05311, 0, 0
40, 0.00000, 12.5552, 5.83622, 12.5553, 5.83455, 12.5565, 5.83573, 0, 0
41, 0.00000, 12.6166, 5.79591, 12.6167, 5.79417, 12.6179, 5.79542, 0, 0
42, 0.00000, 13.1022, 6.00573, 13.1024, 6.0038, 13.1037, 6.00521, 0, 0
43, 0.00000, 15.2658, 7.2962, 15.266, 7.29347, 15.2679, 7.29546, 0, 0
44, 0.00000, 15.6713, 7.56203, 15.6715, 7.55912, 15.6736, 7.56125, 0, 0
45, 0.00000, 15.3957, 7.38575, 15.3959, 7.38295, 15.3979, 7.38499, 0, 0
46, 0.00000, 14.6446, 6.91165, 14.6448, 6.90917, 14.6465, 6.91098, 0, 0
47, 0.00000, 13.1516, 6.01895, 13.1517, 6.01701, 13.153, 6.01843, 0, 0
48, 0.00000, 12.0326, 5.39563, 12.0327, 5.39403, 12.0339, 5.39519, 0, 0
48, 0.00000, 12.0326, 5.39563, 12.0327, 5.39403, 12.0339, 5.39519, 0, 0
